time,scenario,seed,protocol_mode,wind_x,wind_y,wind_z,x_ref,vx_ref,ax_ref,y_ref,z_ref,yaw_ref,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,uav_qw,uav_qx,uav_qy,uav_qz,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,tip_x,tip_y,tip_z,tip_relative_x,tip_equilibrium_relative_x,tip_displacement,wind_force_quad_x,wind_force_link_1_x,wind_force_link_2_x,wind_force_link_3_x,wind_force_link_4_x,wind_force_link_5_x,wind_force_cutter_x,wind_force_total_x,ax_cmd_raw,ax_cmd_limited,ax_saturated,solve_time_ms,controller,anchor_active,position_error_x,velocity_error_x,pid_integral_x,ax_reference_feedforward,ax_pid_feedback,ax_cmd_amplitude_limited,ax_slew_limited,thrust_cmd_raw_N,thrust_cmd_limited_N,mx_cmd_raw_Nm,my_cmd_raw_Nm,mz_cmd_raw_Nm,mx_cmd_limited_Nm,my_cmd_limited_Nm,mz_cmd_limited_Nm,inner_loop_saturated,roll_rad,pitch_rad,yaw_rad,task_position_error_x,task_velocity_error_x,theta_cutter_signed_rad,omega_cutter_y,task_pid_integral_x,task_lqr_feedback_ax,task_lqr_state_norm,reference_event,tip_velocity_world_x,tip_velocity_world_y,tip_velocity_world_z,cutter_axis_world_x,cutter_axis_world_y,cutter_axis_world_z,task_reference_tip_x,task_reference_tip_y,task_reference_tip_z,task_reference_axis_x,task_reference_axis_y,task_reference_axis_z,tip_task_x_error_m,tip_task_z_error_m,task_position_error_xz_m,position_error_3d_m,tip_speed_m_s,orientation_error_rad,orientation_error_deg
8.8499999999999996,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27380229649022519,3.7121522498368051e-30,3.1997909455858156,0.0018963635263859228,1.0187739868902686e-30,0.00010713493882359468,0.99993443254976555,2.0241523905405405e-31,-0.01145122706867713,-6.5603665696273795e-33,-0.0022583317350209292,0.0034660028657827031,0.004021613659955005,0.0047778216914125086,0.0056705970428333361,-0.002341309865298452,-0.0002866019504585247,-0.00012656815056860535,-0.00019565742215389977,1.8026707250953267e-05,0.54712123642449506,4.8469046155501394e-30,0.39189002751116142,0.27331893993426987,0.22500000000000001,0.048318939934269861,2.1017975697089759,0.16534282710139331,0.16514101730595607,0.16492044330622921,0.16468039108095239,0.16442151641876776,0.13172568598998452,3.058029450912259,-0.20435588776670366,-0.20435588776670366,false,0.023199999999999998,task_lqr,false,0.32212123642449508,0.0105961936721738,0,0,0,-0.20435588776670366,false,129.91840411299751,129.91840411299751,1.0287930941447519e-30,0.036304421168231779,2.1002022593017487e-32,1.0287930941447519e-30,0.036304421168231779,2.1002022593017487e-32,false,4.050604145318707e-31,-0.022902954702323224,-1.7760336422566233e-32,0.32212123642449508,0.0105961936721738,-0.0072252511742711594,-0.0035366317653659127,0,-0.20435588776670366,0.27493662557712023,wind_onset,0.0105961936721738,2.7208870005735623e-30,0.0010454630018132934,0.99997389798628755,-1.1409715894090469e-32,0.0072251883096266902,0.22500000000000001,0,0.39000000000000012,1,0,0,0.32212123642449508,0.0018900275111612963,0.32212678118970239,0.32212678118970239,0.010647643552748023,0.0072252511742856773,0.41397639820851129
8.8550000000000004,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27381184951717952,3.7171958958641615e-30,3.1997914809726979,0.0019248537102959659,9.9865967058049503e-31,0.00010701983001968399,0.9999344150193249,2.0392870729624112e-31,-0.011452757744770276,-6.5469467879164026e-33,-0.0022700113590825963,0.0034645733416178875,0.0040209834691345642,0.0047768448122318154,0.0056706860851622196,-0.0023303701661087466,-0.00028522129754308658,-0.00012552333394218515,-0.00019509875824325502,1.7590849474287396e-05,0.54717431653073323,4.8604609134609086e-30,0.39189525671258435,0.27336246701355371,0.22500000000000001,0.048362467013553706,2.101770033857683,0.16533926889897116,0.16513726136262885,0.1649165522105378,0.16467641626009225,0.16441745358507603,0.13172950530058961,3.0579864914755785,-0.20435588776670366,-0.20435588776670366,false,0.023199999999999998,task_lqr,false,0.32217431653073325,0.010635703905918163,0,0,0,-0.20435588776670366,false,129.91838027292025,129.91838027292025,9.6072997497262947e-31,0.03646068903005123,2.1598977832934234e-32,9.6072997497262947e-31,0.03646068903005123,2.1598977832934234e-32,false,4.0808768064279428e-31,-0.02290601625527457,-1.7768788286496295e-32,0.32217431653073325,0.010635703905918163,-0.0072429399031449489,-0.003538803946122574,0,-0.20435588776670366,0.27493662557712023,wind_onset,0.010635703905918163,2.7016074197866049e-30,0.0010462024908743158,0.99997377002544918,-1.1376675064728513e-32,0.0072428765756577659,0.22500000000000001,0,0.39000000000000012,1,0,0,0.32217431653073325,0.0018952567125842257,0.32217989110130957,0.32217989110130957,0.010687035942031565,0.0072429399031351746,0.41498988771653877
8.8599999999999994,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27382154509357004,3.7221386299231847e-30,3.199792015761679,0.0019533825429842492,9.7840918806971321e-31,0.00010689576364455099,0.99993439704262477,2.0544287499917556e-31,-0.011454327173708747,-6.533268785672037e-33,-0.0022816363673155908,0.0034631508028966115,0.0040203585496277382,0.0047758707415019204,0.0056707729573627604,-0.0023194629365691135,-0.00028380981199869505,-0.0001244597298659905,-0.00019453315475354718,1.715895070049091e-05,0.5472275920153552,4.8739203382860084e-30,0.39190048935805327,0.27340604692178516,0.22500000000000001,0.048406046921785156,2.1017427578795003,0.16533572283454101,0.16513353398626671,0.16491270746431394,0.16467250626328198,0.16441347437089973,0.13173340500623679,3.05794410780504,-0.20435588776670366,-0.20435588776670366,false,0.023199999999999998,task_lqr,false,0.32222759201535522,0.010674345019944433,0,0,0,-0.20435588776670366,false,129.91835685730695,129.91835685730695,8.922899067667479e-31,0.036615955308457196,2.2196295136436523e-32,8.922899067667479e-31,0.036615955308457196,2.2196295136436523e-32,false,4.1111634132696069e-31,-0.022909155319055168,-1.7776764859708561e-32,0.32222759201535522,0.010674345019944433,-0.0072606386319277946,-0.003540631747242267,0,-0.20435588776670366,0.27493662557712023,wind_onset,0.010674345019944433,2.6821377551037296e-30,0.0010468406105512142,0.99997364167912206,-1.1343197925910752e-32,0.0072605748390680803,0.22500000000000001,0,0.39000000000000012,1,0,0,0.32222759201535522,0.0019004893580531479,0.32223319648325233,0.32223319648325233,0.010725554385145402,0.0072606386320029168,0.4160039501834068
8.8650000000000002,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27383138340129293,3.7269797711859938e-30,3.1997925499081523,0.0019819454962095467,9.5802254139580001e-31,0.00010676281237599437,0.99993437862849877,2.0695769387980633e-31,-0.011455934568502007,-6.5193307452621761e-33,-0.002293206898453986,0.0034617353751259026,0.0040197389916364571,0.0047748995251961001,0.0056708576833758061,-0.0023085791383672719,-0.00028237824265216785,-0.00012337889620720193,-0.00019395639796292901,1.6732604813810483e-05,0.54728105853278697,4.8872819388615316e-30,0.39190572494113346,0.27344967513149404,0.22500000000000001,0.048449675131494035,2.1017157417243753,0.16533218948025405,0.16512983578131119,0.16490890936532349,0.16466866115525075,0.16440957876783471,0.13173738440397209,3.0579023006783213,-0.20435588776670366,-0.20435588776670366,false,0.023199999999999998,task_lqr,false,0.32228105853278699,0.010712117040487277,0,0,0,-0.20435588776670366,false,129.91833386548376,129.91833386548376,8.2347331866249245e-31,0.036770216706682853,2.2793950758120391e-32,8.2347331866249245e-31,0.036770216706682853,2.2793950758120391e-32,false,4.1414629994313223e-31,-0.022912370319584825,-1.7784261432086393e-32,0.32228105853278699,0.010712117040487277,-0.0072783456396646644,-0.0035421156540713702,0,-0.20435588776670366,0.27493662557712023,wind_onset,0.010712117040487277,2.6624777095332438e-30,0.0010473775507660098,0.99997351295930237,-1.1309280665630347e-32,0.0072782813789387998,0.22500000000000001,0,0.39000000000000012,1,0,0,0.32228105853278699,0.0019057249411333355,0.32228669298710572,0.32228669298710572,0.010763198930752256,0.0072783456397285951,0.41701848699389371
8.870000000000001,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27384136459976288,3.731718638846553e-30,3.1997930833678763,0.002010538105727217,9.3749973726538441e-31,0.00010662104969555692,0.99993435978569511,2.0847311538860223e-31,-0.01145757914970048,-6.5051308515189513e-33,-0.0023047230513918351,0.0034603271394370626,0.0040191248769091978,0.0047739312263746034,0.0056709402941700739,-0.0022977117434556005,-0.00028093383587321155,-0.00012228260445096601,-0.00019336577944282975,1.6313035138527655e-05,0.54733471173781834,4.9005447625509462e-30,0.39191096295668787,0.27349334713805545,0.22500000000000001,0.048493347138055448,2.1016889853140284,0.16532866934641144,0.16512616727741875,0.164905158213907,0.16466488103298754,0.16440576677789268,0.13174144278448546,3.0578610707471312,-0.20435588776670366,-0.20435588776670366,false,0.023199999999999998,task_lqr,false,0.32233471173781836,0.010749020085283591,0,0,0,-0.20435588776670366,false,129.91831129671681,129.91831129671681,7.5428065484185409e-31,0.036923470049527854,2.3391921074639131e-32,7.5428065484185409e-31,0.036923470049527854,2.3391921074639131e-32,false,4.171774593168811e-31,-0.022915659697866273,-1.7791273285623244e-32,0.32233471173781836,0.010749020085283591,-0.0072960592093429923,-0.0035432567332065535,0,-0.20435588776670366,0.27493662557712023,wind_onset,0.010749020085283591,2.6426269910227221e-30,0.0010478136341818718,0.99997338387807666,-1.1274919459755872e-32,0.0072959944782943036,0.22500000000000001,0,0.39000000000000012,1,0,0,0.32233471173781836,0.0019109629566877451,0.32234037626478673,0.32234037626478673,0.010799969731707932,0.0072960592094411282,0.4180333997785326
8.875,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.2738514888262395,3.7363545521440847e-30,3.1997936160969784,0.002039155974057372,9.1684078707716133e-31,0.00010647055001125585,0.99993434052287677,2.0998909070986455e-31,-0.011459260145364317,-6.4906672919539599e-33,-0.0023161848935158709,0.0034589261468918691,0.0040185162782989808,0.0047729659188341716,0.0056710208259987066,-0.0022868550899470376,-0.00027948153212548722,-0.00012117261681305683,-0.00019275965089357548,1.5901141145869785e-05,0.54738854728604613,4.9137078552699109e-30,0.39191620290144508,0.27353705845980664,0.22500000000000001,0.048537058459806631,2.1016624885378241,0.16532516289854648,0.16512252894846627,0.16490145430722086,0.16466116601370684,0.1644020384086835,0.13174557943360068,3.0578204185480486,-0.20435588776670366,-0.20435588776670366,false,0.023199999999999998,task_lqr,false,0.32238854728604616,0.010785054358618176,0,0,0,-0.20435588776670366,false,129.91828915020596,129.91828915020596,6.8471237459438656e-31,0.037075712340311928,2.3990182582309107e-32,6.8471237459438656e-31,0.037075712340311928,2.3990182582309107e-32,false,4.2020972174122268e-31,-0.022919021909922649,-1.7797795694911013e-32,0.32238854728604616,0.010785054358618176,-0.0073137776304075469,-0.0035440564785082008,0,-0.20435588776670366,0.27493662557712023,wind_onset,0.010785054358618176,2.6225853125066339e-30,0.0010481492814828181,0.99997325444760776,-1.1240110473448793e-32,0.0073137124266170177,0.22500000000000001,0,0.39000000000000012,1,0,0,0.32238854728604616,0.0019162029014449522,0.32239424196900096,0.32239424196900096,0.010835867036588344,0.0073137776304520201,0.41904859052209265
8.8800000000000008,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27386175619616532,3.7408868303865787e-30,3.1997941480519634,0.0020677947720863397,8.9604570694519482e-31,0.00010631138872145954,0.99993432084862188,2.1150557076204957e-31,-0.011460976791050971,-6.4759382569774126e-33,-0.0023275924663892699,0.0034575324279275208,0.0040179132600941542,0.0047720036826432166,0.0056710993189190307,-0.002276004451974525,-0.00027802474453733698,-0.00012005058717173072,-0.00019213710785259504,1.5497554437452855e-05,0.54744256083429688,4.92677026151132e-30,0.39192144427443409,0.27358080463813156,0.22500000000000001,0.048580804638131553,2.1016362512504307,0.16532167056888641,0.16511892122589128,0.16489779793582016,0.16465751622618016,0.16439839366971196,0.13174979363336278,3.0577803445102831,-0.20435588776670366,-0.20435588776670366,false,0.023199999999999998,task_lqr,false,0.3224425608342969,0.01082022014766091,0,0,0,-0.20435588776670366,false,129.91826742508192,129.91826742508192,6.1476895237789236e-31,0.037226940795754684,2.4588711895631692e-32,6.1476895237789236e-31,0.037226940795754684,2.4588711895631692e-32,false,4.232429889772686e-31,-0.022922455426772653,-1.7803823927645193e-32,0.3224425608342969,0.01082022014766091,-0.0073314992005885518,-0.0035445166932557668,0,-0.20435588776670366,0.27493662557712023,wind_onset,0.01082022014766091,2.6023523919512161e-30,0.0010483849848157397,0.9999731246801169,-1.120484986233854e-32,0.0073314335216754607,0.22500000000000001,0,0.39000000000000012,1,0,0,0.3224425608342969,0.0019214442744339699,0.3224482857536678,0.3224482857536678,0.010870891183349881,0.0073314992006320665,0.42006396169975418
8.8849999999999998,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27387216680351001,3.7453147929744328e-30,3.1997946791897127,0.0020964502398781947,8.751145177222033e-31,0.00010614364224022539,0.99993430077142387,2.1302250619810257e-31,-0.011462728329812575,-6.4609419401185901e-33,-0.0023389457896633718,0.0034561459986313368,0.0040173158786643362,0.0047710446010156135,0.0056711758155908107,-0.0022651557514039473,-0.00027656586797199001,-0.00011891802684659702,-0.00019149776534297731,1.5102692954545469e-05,0.54749674804103432,4.9397310243705751e-30,0.39192668657727614,0.27362458123752431,0.22500000000000001,0.048624581237524306,2.101610273270667,0.1653181927640919,0.16511534450807075,0.16489418938164457,0.16465393180450252,0.16439483256957474,0.13175408466282804,3.0577408489613793,-0.20435588776670366,-0.20435588776670366,false,0.023199999999999998,task_lqr,false,0.32249674804103434,0.010854517819725277,0,0,0,-0.20435588776670366,false,129.91824612040472,129.91824612040472,5.4445087787877311e-31,0.037377152865967614,2.5187485746495735e-32,5.4445087787877311e-31,0.037377152865967614,2.5187485746495735e-32,false,4.262771622549036e-31,-0.022925958734425302,-1.7809353245138222e-32,0.32249674804103434,0.010854517819725277,-0.007349222227215557,-0.003544639401034022,0,-0.20435588776670366,0.27493662557712023,wind_onset,0.010854517819725277,2.5819279523971348e-30,0.0010485212877132052,0.99997299458787614,-1.1169133773512445e-32,0.0073491560708381009,0.22500000000000001,0,0.39000000000000012,1,0,0,0.32249674804103434,0.0019266865772760156,0.32250250327433033,0.32250250327433033,0.010905042594576204,0.0073492222273447089,0.42107941633058621
8.8900000000000006,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27388272072111736,3.7496377594242003e-30,3.199795209467494,0.0021251181869495922,8.540472450228141e-31,0.00010596738799723335,0.99993428029969234,2.1453984740580209e-31,-0.011464514012198583,-6.445676538246775e-33,-0.0023502448638000142,0.0034547668649378186,0.0040167241831876371,0.0047700887581335035,0.0056712503603302891,-0.0022543053640376892,-0.0002751066135343067,-0.00011777630232625601,-0.00019084159889944853,1.471680863550555e-05,0.54755110456675538,4.9525891855710527e-30,0.39193192931440146,0.27366838384563802,0.22500000000000001,0.048668383845638014,2.1015845543811493,0.16531472987051921,0.16511179916692562,0.16489062891684436,0.16465041288361848,0.1643913551138623,0.1317584517986333,3.0577019321315526,-0.20435588776670366,-0.20435588776670366,false,0.023199999999999998,task_lqr,false,0.3225511045667554,0.010887947820184924,0,0,0,-0.20435588776670366,false,129.91822523516393,129.91822523516393,4.737586560721579e-31,0.037526346244430436,2.5786480983909616e-32,4.737586560721579e-31,0.037526346244430436,2.5786480983909616e-32,false,4.2931214227348307e-31,-0.022929530333885204,-1.7814378902837549e-32,0.3225511045667554,0.010887947820184924,-0.0073669450281438056,-0.0035444267789614867,0,-0.20435588776670366,0.27493662557712023,wind_onset,0.010887947820184924,2.5613117220003959e-30,0.0010485587700513619,0.99997286418320219,-1.1132958346364225e-32,0.0073668783919997073,0.22500000000000001,0,0.39000000000000012,1,0,0,0.3225511045667554,0.0019319293144013372,0.32255689018855233,0.32255689018855233,0.010938321773897551,0.0073669450281811039,0.42209485801966257
8.8949999999999996,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27389341800105194,3.7538550493924617e-30,3.1997957388429632,0.0021537944921789388,8.3284391924678401e-31,0.00010578270442125056,0.99993425944175185,2.1605754450811531e-31,-0.011466333096260646,-6.4301402517920805e-33,-0.0023614896719934254,0.0034533950254573521,0.0040161382163487538,0.0047691362376423713,0.005671322998382692,-0.0022434499890443844,-0.00027364822947031821,-0.00011662664707105573,-0.00019016883197494559,1.4340027072604952e-05,0.54760562607437435,4.9653437854897869e-30,0.39193717199321643,0.27371220807332242,0.22500000000000001,0.048712208073322411,2.1015590943284539,0.16531128225782377,0.16510828555258167,0.16488711680310514,0.16464695959611531,0.16438796130360442,0.13176289431540086,3.0576635941570851,-0.20435588776670366,-0.20435588776670366,false,0.023199999999999998,task_lqr,false,0.32260562607437437,0.010920510670861078,0,0,0,-0.20435588776670366,false,129.91820476827883,129.91820476827883,4.0269280728178866e-31,0.037674518871239522,2.6385674574145397e-32,4.0269280728178866e-31,0.037674518871239522,2.6385674574145397e-32,false,4.3234782920255304e-31,-0.022933168741162305,-1.7818896150846164e-32,0.32260562607437437,0.010920510670861078,-0.0073846659323915827,-0.0035438811080172028,0,-0.20435588776670366,0.27493662557712023,wind_onset,0.010920510670861078,2.5405034340718829e-30,0.0010484980368586931,0.99997273347844429,-1.1096319713335144e-32,0.0073845988142186309,0.22500000000000001,0,0.39000000000000012,1,0,0,0.32260562607437437,0.0019371719932163023,0.32261144215630411,0.32261144215630411,0.01097072930327274,0.0073846659324775452,0.42311019104500391
8.9000000000000004,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27390425867494567,3.7579659826998051e-30,3.1997962672741713,0.002182475103465982,8.1150457560218011e-31,0.00010558967091268184,0.99993423820584415,2.1757554736356395e-31,-0.01146818484755778,-6.4143312849658608e-33,-0.0023726801815524491,0.0034520304733991758,0.0040155580149635181,0.0047681871216222489,0.0056713937753732312,-0.0022325865608741526,-0.0002721916477697696,-0.00011547017805442158,-0.00018947985619913632,1.3972379369790708e-05,0.54766030822960388,4.9779938631833381e-30,0.39194241412418684,0.27375604955465821,0.22500000000000001,0.048756049554658204,2.1015338928236558,0.1653078502814512,0.16510480399666691,0.16488365329126872,0.16464357206992913,0.16438465113412895,0.13176741148602533,3.057625835083126,-0.20452622121933806,-0.20452622121933806,false,0.0275,task_lqr,false,0.3226603082296039,0.01095220696874807,0,0,0,-0.20452622121933806,false,129.91823644164148,129.91823644164148,3.3125400257440767e-31,0.037553283939311614,2.6932207095360886e-32,3.3125400257440767e-31,0.037553283939311614,2.6932207095360886e-32,false,4.353841226825906e-31,-0.022936872487282243,-1.7822900234443921e-32,0.3226603082296039,0.01095220696874807,-0.0074023832805628978,-0.0035430047362975991,0,-0.20452622121933806,0.2750430809605357,wind_onset,0.01095220696874807,2.5195028271158806e-30,0.0010483397100350673,0.99997260248598818,-1.1059214000574724e-32,0.0074023156781395354,0.22500000000000001,0,0.39000000000000012,1,0,0,0.3226603082296039,0.0019424141241867199,0.322666154840344,0.322666154840344,0.011002265840904328,0.0074023832806325322,0.42412532031844857
8.9049999999999994,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27391524274131313,3.7619698793336841e-30,3.199796794768456,0.0022111506948979168,7.9002924562608702e-31,0.0001054079135540694,0.9999342165803855,2.1909380555725555e-31,-0.011470070260026699,-6.3982484756579215e-33,-0.0023838118478475179,0.0034506727259330737,0.0040149831386160975,0.0047672413277487962,0.005671462728366339,-0.0022199209390259839,-0.00027091752764219846,-0.00011449394091884661,-0.00018884302918565539,1.3608923730666323e-05,0.54771514669888199,4.9905384562744993e-30,0.39194765528199155,0.27379990395756887,0.22500000000000001,0.048799903957568863,2.1015089709818193,0.16530440986678802,0.16510134831731749,0.16488023994340964,0.16464025256901862,0.16438142555364771,0.13177200269994049,3.0575886499319411,-0.20452622121933806,-0.20452622121933806,false,0.0275,task_lqr,false,0.32271514669888202,0.010983036284098585,0,0,0,-0.20452622121933806,false,129.91821590740915,129.91821590740915,2.5944256984312964e-31,0.037709039586807852,2.7534473757320833e-32,2.5944256984312964e-31,0.037709039586807852,2.7534473757320833e-32,false,4.3842092186952065e-31,-0.022940643560253375,-1.7826388409413869e-32,0.32271514669888202,0.010983036284098585,-0.0074200954845498549,-0.003541823986490048,0,-0.20452622121933806,0.2750430809605357,wind_onset,0.010983036284098585,2.4983095892676992e-30,0.0010481088988181914,0.99997247121780564,-1.1021637859814021e-32,0.0074200273956940704,0.22500000000000001,0,0.39000000000000012,1,0,0,0.32271514669888202,0.0019476552819914228,0.32272102390451479,0.32272102390451479,0.011032933348915325,0.0074200954846864956,0.42514015485661516
8.9100000000000001,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27392637017641613,3.7658660594941229e-30,3.199797321332527,0.0022398218931651494,7.6841798282595505e-31,0.0001052175720950243,0.99993419455444377,2.2061226841103544e-31,-0.011471990270000697,-6.3818906405841048e-33,-0.0023948804169908939,0.0034493214762957689,0.0040144132136691012,0.0047662987237078519,0.0056715298667255627,-0.0022073466554572295,-0.00026959544172441445,-0.00011348975197983991,-0.00018820260528204616,1.3246968430951671e-05,0.54777013714976985,5.002976601127613e-30,0.3919528950436037,0.27384376697335372,0.22500000000000001,0.048843766973353714,2.1014843354963824,0.1653009857193975,0.1650979237284409,0.16487687458619227,0.16463699880336405,0.16437828361241152,0.13177666722126535,3.0575520691674538,-0.20452622121933806,-0.20452622121933806,false,0.0275,task_lqr,false,0.32277013714976988,0.011012999740467337,0,0,0,-0.20452622121933806,false,129.91819579938976,129.91819579938976,1.8725916217166467e-31,0.037863516186663705,2.813678523557602e-32,1.8725916217166467e-31,0.037863516186663705,2.813678523557602e-32,false,4.414581253907013e-31,-0.022944483832869927,-1.7829357869101642e-32,0.32277013714976988,0.011012999740467337,-0.0074378009665857833,-0.003540315827483462,0,-0.20452622121933806,0.2750430809605357,wind_onset,0.011012999740467337,2.4769235287817315e-30,0.0010477811944210398,0.99997233968590671,-1.0983587894678992e-32,0.0074377323891556893,0.22500000000000001,0,0.39000000000000012,1,0,0,0.32277013714976988,0.0019528950436035752,0.32277604501377205,0.32277604501377205,0.011062730617479396,0.0074378009666471135,0.42615460424720358
8.9150000000000009,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27393764094773487,3.7696538436393671e-30,3.1997978469236648,0.0022684844879990907,7.466708369799258e-31,0.00010501872707413991,0.99993417213744673,2.2213088499317801e-31,-0.011473944038481173,-6.3652559455669773e-33,-0.0024058863115731686,0.0034479769234824296,0.0040138483750361579,0.0047653593443750478,0.0056715952041655479,-0.0021948506446423694,-0.00026824070590806046,-0.00011245964221926221,-0.00018755225540545312,1.288890466992724e-05,0.54782527525500491,5.0153073330136142e-30,0.39195813292459442,0.27388763430727003,0.22500000000000001,0.048887634307270028,2.1014599854522249,0.1652975784244114,0.16509453087725007,0.16487355745140847,0.16463381070893618,0.16437522519071315,0.13178140431189289,3.0575160924168374,-0.20452622121933806,-0.20452622121933806,false,0.0275,task_lqr,false,0.32282527525500493,0.011042098168126711,0,0,0,-0.20452622121933806,false,129.91817611646889,129.91817611646889,1.1470436189292388e-31,0.038016717144555207,2.8739122594228722e-32,1.1470436189292388e-31,0.038016717144555207,2.8739122594228722e-32,false,4.4449563130166235e-31,-0.022948391627028813,-1.7831803719562914e-32,0.32282527525500493,0.011042098168126711,-0.0074554980886792632,-0.0035384800393702207,0,-0.20452622121933806,0.2750430809605357,wind_onset,0.011042098168126711,2.4553444001204269e-30,0.0010473566462283631,0.99997220790285801,-1.0945060134102924e-32,0.007455429020575579,0.22500000000000001,0,0.39000000000000012,1,0,0,0.32282527525500493,0.0019581329245942913,0.32283121383785068,0.32283121383785068,0.011091658482794446,0.0074554980888449848,0.42716857465866892
8.9199999999999999,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27394905500186512,3.7733325524887916e-30,3.1997983714995542,0.0022971343361414542,7.2478786276672858e-31,0.00010481145961803222,0.99993414933870517,2.2364960410906963e-31,-0.011475930736947413,-6.3483425622463514e-33,-0.0024168298965313475,0.0034466392032801662,0.0040132887465116826,0.0047644232505308524,0.0056716587649853507,-0.0021824227244072072,-0.00026686363735536607,-0.00011140595459304682,-0.0001868878214966551,1.2536584072246922e-05,0.54788055669171587,5.0275296859888842e-30,0.39196336844127794,0.27393150168985075,0.22500000000000001,0.048931501689850748,2.1014359199257071,0.16529418848273042,0.16509117030925777,0.16487028878032564,0.16463068827349142,0.16437225018849339,0.13178621322592721,3.0574807191859326,-0.20452622121933806,-0.20452622121933806,false,0.0275,task_lqr,false,0.32288055669171589,0.011070332490727515,0,0,0,-0.20452622121933806,false,129.91815685747949,129.91815685747949,4.1778766983877816e-32,0.038168645805475507,2.934146693108944e-32,4.1778766983877816e-32,0.038168645805475507,2.934146693108944e-32,false,4.4753333713207884e-31,-0.022952365285584038,-1.7833721066220932e-32,0.32288055669171589,0.011070332490727515,-0.0074731852139594069,-0.0035363172541629695,0,-0.20452622121933806,0.2750430809605357,wind_onset,0.011070332490727515,2.4335719630123069e-30,0.0010468354970828387,0.99997207588133885,-1.090605060036653e-32,0.0074731156531263453,0.22500000000000001,0,0.39000000000000012,1,0,0,0.32288055669171589,0.001963368441277813,0.32288652605085361,0.32288652605085361,0.011119717892698985,0.0074731852140191481,0.42818197228286803
8.9250000000000007,crosswind_hover,-1,free_flight_controlled,3,0,0,0,0,0,0,3.2000000000000002,0,0.27396061226486257,3.7769015070474642e-30,3.1997988950182874,0.0023257673653110812,7.0276911978849364e-31,0.00010459585162990556,0.99993412616741428,2.2516837430163036e-31,-0.011477949547232471,-6.3311486682593243e-33,-0.00242771149110598,0.0034453084086814639,0.0040127344400975457,0.0047634905196908212,0.0056717205815321522,-0.0021700546740426171,-0.00026547126392314618,-0.0001103310285414796,-0.00018620667852523132,1.2191387436123972e-05,0.54793597714186693,5.0396426929217346e-30,0.391968601111569,0.27397536487700436,0.22500000000000001,0.048975364877004351,2.1014121379781008,0.16529081633540887,0.16508784249543995,0.16486706881542806,0.16462763151927531,0.16436935851838991,0.13179109321184776,3.0574459488738905,-0.20452622121933806,-0.20452622121933806,false,0.0275,task_lqr,false,0.32293597714186695,0.011097703718324298,0,0,0,-0.20452622121933806,false,129.91813802119285,129.91813802119285,-3.1517008875577415e-32,0.038319305540477071,2.9943799376889279e-32,-3.1517008875577415e-32,0.038319305540477071,2.9943799376889279e-32,false,4.5057113988662127e-31,-0.022956403172098429,-1.783510501429817e-32,0.32293597714186695,0.011097703718324298,-0.0074908607103718779,-0.0035338287341193418,0,-0.20452622121933806,0.2750430809605357,wind_onset,0.011097703718324298,2.4116059825063633e-30,0.0010462181333189752,0.99997194363410224,-1.0866555311033126e-32,0.0074907906547978459,0.22500000000000001,0,0.39000000000000012,1,0,0,0.32293597714186695,0.0019686011115688795,0.32294197733170099,0.32294197733170099,0.011146909894773278,0.0074908607104944248,0.42919470363169976
