time,scenario,seed,protocol_mode,wind_x,wind_y,wind_z,x_ref,vx_ref,ax_ref,y_ref,z_ref,yaw_ref,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,uav_qw,uav_qx,uav_qy,uav_qz,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,tip_x,tip_y,tip_z,tip_relative_x,tip_equilibrium_relative_x,tip_displacement,wind_force_quad_x,wind_force_link_1_x,wind_force_link_2_x,wind_force_link_3_x,wind_force_link_4_x,wind_force_link_5_x,wind_force_cutter_x,wind_force_total_x,ax_cmd_raw,ax_cmd_limited,ax_saturated,solve_time_ms,controller,anchor_active,position_error_x,velocity_error_x,pid_integral_x,ax_reference_feedforward,ax_pid_feedback,ax_cmd_amplitude_limited,ax_slew_limited,thrust_cmd_raw_N,thrust_cmd_limited_N,mx_cmd_raw_Nm,my_cmd_raw_Nm,mz_cmd_raw_Nm,mx_cmd_limited_Nm,my_cmd_limited_Nm,mz_cmd_limited_Nm,inner_loop_saturated,roll_rad,pitch_rad,yaw_rad,task_position_error_x,task_velocity_error_x,theta_cutter_signed_rad,omega_cutter_y,task_pid_integral_x,task_lqr_feedback_ax,task_lqr_state_norm,reference_event,tip_velocity_world_x,tip_velocity_world_y,tip_velocity_world_z,cutter_axis_world_x,cutter_axis_world_y,cutter_axis_world_z,task_reference_tip_x,task_reference_tip_y,task_reference_tip_z,task_reference_axis_x,task_reference_axis_y,task_reference_axis_z,tip_task_x_error_m,tip_task_z_error_m,task_position_error_xz_m,position_error_3d_m,tip_speed_m_s,orientation_error_rad,orientation_error_deg
4.6950000000000003,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.1467491257060887,0,3.1919869632114066,1.4949267888484525,0,-0.015851756976454554,0.99977898739830851,0,0.021023233738227214,0,0.18962023176857876,0.014272355812013856,0.011644841662573619,0.0090301385630302319,0.0088361271865740887,0.25175147077160626,0.024230585067723156,0.021124978031884272,0.019131842154784348,0.035138573441461873,0.70250238236694162,0,0.4050567914783666,-0.44424674333914704,0.22500000000000001,-0.66924674333914702,0.54913948782826216,0.037702536511934774,0.037606099490333438,0.038095301057021962,0.039114746766678921,0.040848379702481577,0.061946073043571526,0.80445262440028431,-6.1088759382632762,-1.7980052166346299,true,0.011299999999999999,task_pid,false,0.17750238236694163,1.4645100273778315,-0.4148189655017735,0,-6.1088759382632762,-2,true,129.92678502391158,129.92678502391158,0,-1.5625463860528146,0,0,-1.5625463860528146,0,false,0,0.042049565350046753,0,0.17750238236694163,1.4645100273778315,0.27545325976989887,0.087159267776407146,-0.4148189655017735,0,0,setpoint_issued,1.4645100273778315,0,-0.012833646464569286,0.96230201746784916,0,-0.27198313767089688,0.52500000000000002,0,0.39000000000000012,1,0,0,0.1775023823669416,0.015056791478366471,0.1781398403377609,0.1781398403377609,1.4645662575560705,0.27545325976990115,15.782309237936046
4.7000000000000002,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.1542217666026033,0,3.1919096009358898,1.4941155054081936,0,-0.015091509654453657,0.9997926656147611,0,0.020362361919247091,0,0.19086695566566672,0.014393035674747111,0.011748946664250548,0.0091258746673170184,0.0090133217735299219,0.24693921687042028,0.024013747802651152,0.020536678674816858,0.019162718673649517,0.035715296395163694,0.70985857734609081,0,0.40498862695785698,-0.44436318925651253,0.22500000000000001,-0.6693631892565125,0.54839291124505629,0.037674650755568875,0.037443419587828979,0.037786590411663538,0.038648703839606252,0.040223455023618231,0.060926283747325456,0.80109601461066759,-7.0949789373261005,-2,true,0.013100000000000001,task_pid,false,0.18485857734609082,1.4779710105777799,-0.4148189655017735,0,-7.0949789373261005,-2,false,129.82539891334247,129.82539891334247,0,-1.8370934520904485,0,0,-1.8370934520904485,0,false,0,0.040727538617129411,0,0.18485857734609082,1.4779710105777799,0.27587567248844747,0.081782444322101064,-0.4148189655017735,0,0,setpoint_issued,1.4779710105777799,0,-0.014431410270744136,0.9621870424817045,0,-0.27238960200475593,0.52500000000000002,0,0.39000000000000012,1,0,0,0.18485857734609079,0.014988626957856854,0.18546523274323526,0.18546523274323526,1.4780414654909741,0.27587567248844969,15.806511703921524
4.7050000000000001,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.1616901279138427,0,3.1918359272493935,1.4932149130581533,0,-0.014376433841365324,0.99980595879659584,0,0.019698851611696253,0,0.19209530285527904,0.014509565466955043,0.011851045871107264,0.0092216163669652032,0.0091930658976783087,0.24439208171265708,0.022592387136347734,0.020303505099420666,0.019141971906383604,0.036156030027762728,0.71728212811560321,0,0.40491250861008365,-0.44440799979823953,0.22500000000000001,-0.66940799979823951,0.54770239435793888,0.037645793058529227,0.037287590213548757,0.037482353686868315,0.03818925507863246,0.039605374198869177,0.059910951061666232,0.79782371165605315,-7.0949789373261005,-2,true,0.013100000000000001,task_pid,false,0.19228212811560322,1.4914522114163564,-0.4148189655017735,0,-7.0949789373261005,-2,false,129.83826997796956,129.83826997796956,0,-1.8057172728039987,0,0,-1.8057172728039987,0,false,0,0.039400251680444143,0,0.19228212811560322,1.4914522114163564,0.27627084755397147,0.07626382604949658,-0.4148189655017735,0,0,setpoint_issued,1.4914522114163564,0,-0.016014765233842702,0.96207932577651978,0,-0.272769813053785,0.52500000000000002,0,0.39000000000000012,1,0,0,0.19228212811560319,0.01491250861008353,0.19285953361374453,0.19285953361374453,1.4915381898041482,0.27627084755397202,15.829153567344759
4.71,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.1691537757729387,0,3.1917658684894277,1.4922300891937921,0,-0.013645595525424154,0.99981888939056496,0,0.019031248456613574,0,0.19331014108642597,0.01461923304528797,0.011951898886040013,0.0093173888980353833,0.0093746155162972994,0.24153426946571072,0.021271871427213058,0.020037506369169605,0.019173716026363159,0.036438001139055209,0.72477312697949592,0,0.40482849063114312,-0.44438064879344275,0.22500000000000001,-0.66938064879344272,0.54706089679201064,0.037622728778629815,0.037136500061417804,0.037183280479165859,0.037736287220591511,0.038994305772314802,0.058900466787603002,0.79463446589173337,-7.0949789373261005,-2,true,0.013100000000000001,task_pid,false,0.19977312697949592,1.5049500442654324,-0.4148189655017735,0,-7.0949789373261005,-2,false,129.85024493681397,129.85024493681397,0,-1.7756655799724013,0,0,-1.7756655799724013,0,false,0,0.03806479492037626,0,0.19977312697949592,1.5049500442654324,0.27663807177041227,0.070602123095618377,-0.4148189655017735,0,0,setpoint_issued,1.5049500442654324,0,-0.017591113692888162,0.96197909322796227,0,-0.27312309348040775,0.52500000000000002,0,0.39000000000000012,1,0,0,0.1997731269794959,0.014828490631142999,0.2003227056465734,0.2003227056465734,1.5050528505721927,0.27663807177041211,15.850193965081775
4.7149999999999999,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.1766122884996211,0,3.1916995015889138,1.4911608376411198,0,-0.012899749128399892,0.99983143993284218,0,0.0183600577836679,0,0.19450992580516752,0.014722570609764913,0.012051338475932745,0.0094134310381763491,0.009557186414182994,0.23836964961859178,0.020062606153807665,0.019738185358997334,0.019247950464254041,0.036565396907656381,0.73233165388968702,0,0.40473660985681759,-0.44428063460993406,0.22500000000000001,-0.66928063460993403,0.54646920021721335,0.037605325511801166,0.036990029743080091,0.036889391941533026,0.03728982843942192,0.038390255923407536,0.057895026503136833,0.79152905827959397,-7.0949789373261005,-2,true,0.013100000000000001,task_pid,false,0.20733165388968702,1.5184632165412553,-0.4148189655017735,0,-7.0949789373261005,-2,false,129.86131872047665,129.86131872047665,0,-1.7469007892914854,0,0,-1.7469007892914854,0,false,0,0.036722178888169234,0,0.20733165388968702,1.5184632165412553,0.27697663065403305,0.064797820065928019,-0.4148189655017735,0,0,setpoint_issued,1.5184632165412553,0,-0.01915975021481529,0.9618865698480692,0,-0.27344876438908222,0.52500000000000002,0,0.39000000000000012,1,0,0,0.207331653889687,0.014736609856817462,0.20785471458378088,0.20785471458378088,1.5185840892150519,0.2769766306540325,15.869591960229885
4.7199999999999998,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.1840652436269918,0,3.1916368996621882,1.4900070393687734,0,-0.012139668027519328,0.99984359460166472,0,0.017685766424523592,0,0.19569313602791089,0.014820151267952674,0.012149205384629326,0.0095099243397765952,0.0097400201775701117,0.23490376731834686,0.018970609751549652,0.019409099639462978,0.019351928359639323,0.036544279000841971,0.73995778219959496,0,0.4046369064135597,-0.44410746142739688,0.22500000000000001,-0.66910746142739685,0.54592800355894011,0.037593472869871074,0.036848071846327331,0.036600705261921676,0.036849904694581631,0.037793219770761707,0.056894825582023238,0.78850820358442664,-7.0949789373261005,-2,true,0.013100000000000001,task_pid,false,0.21495778219959497,1.531990382343511,-0.4148189655017735,0,-7.0949789373261005,-2,false,129.87148919551439,129.87148919551439,0,-1.7193856819118893,0,0,-1.7193856819118893,0,false,0,0.035373377063987452,0,0.21495778219959497,1.531990382343511,0.2772858136911967,0.058852006543957752,-0.4148189655017735,0,0,setpoint_issued,1.531990382343511,0,-0.020720061318989645,0.96180197815456958,0,-0.27374615032536553,0.52500000000000002,0,0.39000000000000012,1,0,0,0.21495778219959494,0.014636906413559581,0.21545553406103959,0.21545553406103959,1.532130494616591,0.27728581369119537,15.887306843356354
4.7250000000000005,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.1915122182802775,0,3.1915781319133956,1.4887686498000334,0,-0.011366142825218901,0.99985533916572289,0,0.017008843047006679,0,0.19685828248438123,0.014912568117212725,0.012245366543632723,0.00960698159210676,0.0099223924747591039,0.23114374177968852,0.01799794057841856,0.019057016966489204,0.019471042783641201,0.036382144497624815,0.7476515784065263,0,0.40452942330029601,-0.44386063987375124,0.22500000000000001,-0.66886063987375122,0.54543792675691727,0.03758708119949581,0.036710532581101775,0.03631723309861766,0.036416537332741285,0.037203182919997656,0.055900059288680137,0.7855725531775517,-7.0949789373261005,-2,true,0.013100000000000001,task_pid,false,0.2226515784065263,1.5455301456289485,-0.4148189655017735,0,-7.0949789373261005,-2,false,129.88075704431907,129.88075704431907,0,-1.6930834226222595,0,0,-1.6930834226222595,0,false,0,0.034019326531220084,0,0.2226515784065263,1.5455301456289485,0.27756491718120396,0.052766306173595269,-0.4148189655017735,0,0,setpoint_issued,1.5455301456289485,0,-0.02227150885938961,0.96172553718804021,0,-0.27401458194843664,0.52500000000000002,0,0.39000000000000012,1,0,0,0.22265157840652627,0.014529423300295885,0.22312514315593548,0.22312514315593548,1.5456906065428206,0.27756491718120213,15.903298295381113
4.7300000000000004,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.1989527895420773,0,3.1915232635545774,1.4874456959827995,0,-0.010579979664507071,0.99986666093076904,0,0.016329738490102656,0,0.19800391515210736,0.015000415723188321,0.012339728826781667,0.0097046397986518297,0.010103619126470963,0.2270981266758321,0.017143220885999448,0.018690988713034554,0.019589737238551123,0.03608748484823518,0.75541310190929978,0,0.40441420605362316,-0.44353968763277751,0.22500000000000001,-0.66853968763277749,0.54499951452369277,0.037586079860553165,0.036577333209908587,0.036038983303657207,0.035989740755941697,0.036620122959453001,0.054910922813108866,0.78272269742631539,-7.0949789373261005,-2,true,0.013100000000000001,task_pid,false,0.23041310190929978,1.559081063564737,-0.4148189655017735,0,-7.0949789373261005,-2,false,129.88912564547988,129.88912564547988,0,-1.6679575798048525,0,0,-1.6679575798048525,0,false,0,0.032660928652385506,0,0.23041310190929978,1.559081063564737,0.27781324672754648,0.04654280524043148,-0.4148189655017735,0,0,setpoint_issued,1.559081063564737,0,-0.023813613317522034,0.96165746161827803,0,-0.27425339836343221,0.52500000000000002,0,0.39000000000000012,1,0,0,0.23041310190929976,0.014414206053623035,0.2308635243333638,0.2308635243333638,1.5592629191208864,0.27781324672754415,15.917526530314909
4.7350000000000003,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.2063865348031877,0,3.1914723557320714,1.4860382736587729,0,-0.0097819985868325028,0.99987754868471324,0,0.01564888610252177,0,0.19912863002465769,0.015084274368838227,0.012432248103382084,0.0098028576560185311,0.010283060013369361,0.2227767452967484,0.016402214114727927,0.018321406010268673,0.019692387574277177,0.035669365219064615,0.76324240478274308,0,0.40429130249518364,-0.44314413002044462,0.22500000000000001,-0.66814413002044459,0.54461324007903178,0.03759041522045297,0.036448411191514374,0.035765958886959576,0.035569520294725439,0.036044010850792847,0.053927611247346303,0.77995916777082341,-7.0949789373261005,-2,true,0.013100000000000001,task_pid,false,0.23824240478274308,1.5726416498989237,-0.4148189655017735,0,-7.0949789373261005,-2,false,129.89660095456762,129.89660095456762,0,-1.6439721464517472,0,0,-1.6439721464517472,0,false,0,0.031299049752076057,0,0.23824240478274308,1.5726416498989237,0.27803011937769156,0.040183983998534213,-0.4148189655017735,0,0,setpoint_issued,1.5726416498989237,0,-0.025345937759329688,0.96159796094225336,0,-0.27446194911444793,0.52500000000000002,0,0.39000000000000012,1,0,0,0.23824240478274306,0.014291302495183511,0.23867066171541326,0.23867066171541326,1.5728458842358679,0.27803011937768946,15.929952417860052
4.7400000000000002,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.2138130320986036,0,3.1914254654610206,1.4845465442702201,0,-0.0089730319306410723,0.99988799264152439,0,0.014966702085072484,0,0.20023107501712364,0.015164697240604071,0.012522933648807718,0.0099015172752550864,0.01046012097098834,0.21819051210395887,0.015768416403730327,0.01795909523223152,0.019764110270438912,0.035137042875988102,0.77113953156879589,0,0.40416076255626926,-0.4426735005298077,0.22500000000000001,-0.66767350052980767,0.54427950883443976,0.037600048504808754,0.036323720984394632,0.035498158172231765,0.03515587039804513,0.035474812174516285,0.052950319507308663,0.77728243857574508,-7.0949789373261005,-2,true,0.013100000000000001,task_pid,false,0.24613953156879589,1.5862103782120223,-0.4148189655017735,0,-7.0949789373261005,-2,false,129.90319138542895,129.90319138542895,0,-1.621091561550402,0,0,-1.621091561550402,0,false,0,0.02993452180739567,0,0.24613953156879589,1.5862103782120223,0.2782148654320265,0.033692653396502507,-0.4148189655017735,0,0,setpoint_issued,1.5862103782120223,0,-0.026868073071898035,0.96154723877017734,0,-0.27463959585873315,0.52500000000000002,0,0.39000000000000012,1,0,0,0.24613953156879587,0.014160762556269135,0.24654653961692768,0.24654653961692768,1.5864379147316556,0.27821486543202528,15.940537587055189
4.7450000000000001,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.2212318604284722,0,3.1913826455677907,1.4829707319384116,0,-0.0081539227698396895,0.99989798438422794,0,0.014283585836848335,0,0.20130995496662366,0.015242200537402124,0.012611848229987042,0.010000429683933484,0.010634253905116289,0.2133512507018982,0.01523362926512843,0.017614499284705338,0.019791461327745289,0.034499639011923308,0.77910451908334855,0,0.40402263817204948,-0.44212734134512366,0.22500000000000001,-0.66712734134512364,0.54399866200539804,0.037614953624562575,0.036203234473730798,0.035235575097489084,0.034748773222017769,0.034912488203680696,0.051979242205301014,0.77469292883217988,-7.0949789373261005,-2,true,0.013100000000000001,task_pid,false,0.25410451908334852,1.5997856849444636,-0.4148189655017735,0,-7.0949789373261005,-2,false,129.9089076921305,129.9089076921305,0,-1.5992807312547059,0,0,-1.5992807312547059,0,false,0,0.028568143145875309,0,0.25410451908334852,1.5997856849444636,0.2783668299542284,0.027071899198207947,-0.4148189655017735,0,0,setpoint_issued,1.5997856849444636,0,-0.028379624943364042,0.96150549219276615,0,-0.27478571375372912,0.52500000000000002,0,0.39000000000000012,1,0,0,0.25410451908334852,0.014022638172049351,0.25449114129942529,0.25449114129942529,1.6000373873335438,0.27836682995422862,15.949244512813163
4.75,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.2286426000639252,0,3.1913439446400944,1.4813111204427374,0,-0.0073255233919244404,0.9999075168072783,0,0.013599920305042354,0,0.2023640357310556,0.01531725634003374,0.012699104387445894,0.010099343493561806,0.010804955421513829,0.20827151635441363,0.014788487338154417,0.017296979813070622,0.01976300008475184,0.033765873925328357,0.78713739623749501,0,0.40387698323587107,-0.44150520382643021,0.22500000000000001,-0.66650520382643019,0.54377098013282987,0.037635115076121141,0.036086941003363321,0.034978199616707048,0.034348197669204286,0.034356996792070257,0.051014573479500058,0.77219100376979588,-8.1311432244271344,-2,true,0.0086,task_pid,false,0.26213739623749499,1.6133659721267914,-0.4148189655017735,0,-8.1311432244271344,-2,false,129.91376285171884,129.91376285171884,0,-1.5785050493739057,0,0,-1.5785050493739057,0,false,0,0.027200679150472213,0,0.26213739623749499,1.6133659721267914,0.27848537402360185,0.02032503481267698,-0.4148189655017735,0,0,setpoint_issued,1.6133659721267914,0,-0.029880202893533318,0.96147291122025713,0,-0.27489969259649183,0.52500000000000002,0,0.39000000000000012,1,0,0,0.26213739623749499,0.013876983235870943,0.26250444790498711,0.26250444790498711,1.6136426452413759,0.27848537402359808,15.956036587674339
4.7549999999999999,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.2360448328378615,0,3.1913094069846268,1.4795680502240491,0,-0.0064886938155357963,0.99991658405856965,0,0.012916072338055452,0,0.20339214742495307,0.015390287966454797,0.012784857581868507,0.010197956014039432,0.010971764302119878,0.20296442916043578,0.014422922463432884,0.017014263734036274,0.019669702471836682,0.032943870978106159,0.79523818387160639,0,0.40372385360293173,-0.4408066489662551,0.22500000000000001,-0.66580664896625508,0.54359668649946224,0.03766052598624095,0.035974847011086761,0.034726018164079275,0.033954098900825881,0.033808293074880091,0.050056506787372099,0.76977697642394727,-8.1311432244271344,-2,true,0.0086,task_pid,false,0.27023818387160636,1.6269496097709641,-0.4148189655017735,0,-8.1311432244271344,-2,false,129.91777194796242,129.91777194796242,0,-1.5587304168279523,0,0,-1.5587304168279523,0,false,0,0.025832862970966975,0,0.27023818387160636,1.6269496097709641,0.27856987577482478,0.013455563483049215,-0.4148189655017735,0,0,setpoint_issued,1.6269496097709641,0,-0.031369411512266542,0.96144967828212835,0,-0.27498093775967958,0.52500000000000002,0,0.39000000000000012,1,0,0,0.27023818387160636,0.013723853602931602,0.27058643753879985,0.27058643753879985,1.6272520003713373,0.27856987577482328,15.960878181381007
4.7599999999999998,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.2434381424208472,0,3.1912790725920166,1.4777419154304128,0,-0.0056443003468258758,0.99992518148133447,0,0.012232393041460114,0,0.20439318685684621,0.015461667462689255,0.012869296961483374,0.010295926044088225,0.011134258176338398,0.19744352200675619,0.014126552517661418,0.016772046135447503,0.019505217961428213,0.032041030539901559,0.80340689460047621,0,0.4035633071321455,-0.44003124782037095,0.22500000000000001,-0.66503124782037093,0.54347595043079877,0.037691186348967821,0.035866975281270905,0.034479014148047889,0.033566418317614692,0.033266329990288633,0.049105234670287538,0.76745110918727621,-8.1311432244271344,-2,true,0.0086,task_pid,false,0.27840689460047618,1.6405349379104246,-0.4148189655017735,0,-8.1311432244271344,-2,false,129.9209520562209,129.9209520562209,0,-1.5399232598267238,0,0,-1.5399232598267238,0,false,0,0.024465396240865453,0,0.27840689460047618,1.6405349379104246,0.27861973127222778,0.0064671498694619106,-0.4148189655017735,0,0,setpoint_issued,1.6405349379104246,0,-0.032846843924637027,0.9614359677758304,0,-0.27502887096985623,0.52500000000000002,0,0.39000000000000012,1,0,0,0.27840689460047618,0.013563307132145375,0.27873708447467405,0.27873708447467405,1.6408637352506059,0.27861973127222533,15.963734690967671
4.7649999999999997,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.250822114582375,0,3.1912529771089013,1.4758331610184341,0,-0.004793214173507942,0.99993330555614579,0,0.011549218136313199,0,0.2053661192483914,0.015531714838342205,0.012952634540252384,0.010392887560428351,0.011292049732377948,0.19172260555643694,0.013888990119448261,0.016573751167538314,0.019265973303585933,0.031063971351573856,0.81164353266781519,0,0.40339540375534655,-0.43917858191455983,0.22500000000000001,-0.66417858191455981,0.54340889047417207,0.037727101479289447,0.03576336384242914,0.034237168448217926,0.033185083981927779,0.032731058638705908,0.048160948496547173,0.76521361536128951,-8.1311432244271344,-2,true,0.0086,task_pid,false,0.28664353266781528,1.6541202683024143,-0.4148189655017735,0,-8.1311432244271344,-2,false,129.92332212955378,129.92332212955378,0,-1.5220505466270828,0,0,-1.5220505466270828,0,false,0,0.023098949798779869,0,0.28664353266781528,1.6541202683024143,0.27863435526451968,-0.00063639947898477822,-0.4148189655017735,0,0,setpoint_issued,1.6541202683024143,0,-0.034312077381240369,0.96143194565293422,0,-0.27504293097262855,0.52500000000000002,0,0.39000000000000012,1,0,0,0.28664353266781517,0.013395403755346424,0.2869563584624909,0.2869563584624909,1.6544761045911383,0.27863435526451835,15.964572584005692
4.7700000000000005,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.2581963374377931,0,3.1912311518169356,1.4738422799188802,0,-0.0039363099950650172,0.99994095384324166,0,0.010866868319277296,0,0.20630997932263831,0.015600698646197427,0.013035093561732344,0.010488463563396559,0.011444782792548513,0.18581565090002702,0.013700072146244469,0.01642044352081961,0.018951133694308713,0.030018533555238678,0.81994809380848199,0,0.403220205563597,-0.43824824362931114,0.22500000000000001,-0.66324824362931112,0.54339557745268841,0.037768280688370119,0.035664064548609833,0.034000459894060454,0.032810011435038096,0.032202428502820478,0.047223838189697137,0.76306466071128454,-8.1311432244271344,-2,true,0.0086,task_pid,false,0.29494809380848197,1.6677038858276849,-0.4148189655017735,0,-8.1311432244271344,-2,false,129.92490288615772,129.92490288615772,0,-1.5050798028028587,0,0,-1.5050798028028587,0,false,0,0.021734164413198163,0,0.29494809380848197,1.6677038858276849,0.27861318186219364,-0.0078511477137207242,-0.4148189655017735,0,0,setpoint_issued,1.6677038858276849,0,-0.035764670772207227,0.96143776903205691,0,-0.27502257412558295,0.52500000000000002,0,0.39000000000000012,1,0,0,0.29494809380848197,0.013220205563596876,0.29524422412030493,0.29524422412030493,1.6680873365864883,0.27861318186219264,15.963359437414496
4.7750000000000004,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.2655604016812327,0,3.1912136236185704,1.4717698102715964,0,-0.0030744646875145295,0.99994812492535701,0,0.010185649624001534,0,0.20722387184845786,0.015668837522488079,0.013116896767382253,0.010582279405729644,0.011592128541097596,0.17973668915659713,0.013550015775025914,0.016310875758692209,0.018562438074308164,0.028909835132818282,0.82832056511706287,0,0.40303777690170456,-0.43723983656416987,0.22500000000000001,-0.66223983656416985,0.54343603739363555,0.037814736169039756,0.035569141392118295,0.033768865709647468,0.03244110484953848,0.031680387555776443,0.0462940919484141,0.76100436501816993,-8.1311432244271344,-2,true,0.0086,task_pid,false,0.30332056511706285,1.6812840496396004,-0.4148189655017735,0,-8.1311432244271344,-2,false,129.92571669820578,129.92571669820578,0,-1.4889791250262678,0,0,-1.4889791250262678,0,false,0,0.02037165150953554,0,0.30332056511706285,1.6812840496396004,0.27855566517419966,-0.015173032628618174,-0.4148189655017735,0,0,setpoint_issued,1.6812840496396004,0,-0.037204163786276459,0.96145358582933582,0,-0.27496727495451573,0.52500000000000002,0,0.39000000000000012,1,0,0,0.30332056511706285,0.013037776901704434,0.30360064039700735,0.30360064039700735,1.6816956339883773,0.27855566517419916,15.960063973940899
4.7800000000000002,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.2729139008048855,0,3.1912004150294195,1.4696163327317944,0,-0.0022085560014569261,0.99995481835123545,0,0.0095058537832243984,0,0.20810697172191533,0.015736302342485915,0.013198255199989484,0.010673975026465126,0.011733782147117271,0.17349972629797347,0.013429510355451559,0.016241651315083785,0.018103929676201905,0.027742371712706503,0.83676092492169474,0,0.40284818446350618,-0.4361529758831908,0.22500000000000001,-0.66115297588319077,0.54353025433312285,0.037866482068008772,0.035478668600992677,0.033542361913333034,0.032078258447610204,0.031164882286964141,0.045371895963459308,0.75903280361349101,-8.1311432244271344,-2,true,0.0086,task_pid,false,0.31176092492169472,1.6948589941265404,-0.4148189655017735,0,-8.1311432244271344,-2,false,129.92578748216644,129.92578748216644,0,-1.4737171934050548,0,0,-1.4737171934050548,0,false,0,0.019011993898388146,0,0.31176092492169472,1.6948589941265404,0.27846127993338921,-0.022597866476133155,-0.4148189655017735,0,0,setpoint_issued,1.6948589941265404,0,-0.038630077382386774,0.96147953439916889,0,-0.27487652670164081,0.52500000000000002,0,0.39000000000000012,1,0,0,0.31176092492169472,0.012848184463506052,0.31202556009410326,0.31202556009410326,1.6952991750278763,0.27846127993338843,15.954656097994118
4.7850000000000001,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,1.2802564313049962,0,3.1911915441770535,1.4673824678476943,0,-0.001339461292862204,0.99996103457997676,0,0.0088277585910863324,0,0.20895852365490805,0.01580321869906514,0.013279358062277532,0.010763215625110501,0.011869459971906585,0.16711867079221954,0.013329756811251606,0.016207479417292423,0.017581605711125083,0.026520148644259264,0.84526914266239173,0,0.40265149738227279,-0.4349872886426045,0.22500000000000001,-0.65998728864260447,0.54367817300028609,0.037923533713170886,0.035392728577909108,0.033320923665174626,0.031721358111319278,0.030655857675173481,0.044457434136289761,0.75715000887932327,-8.1311432244271344,-2,true,0.0086,task_pid,false,0.3202691426623917,1.7084269297584089,-0.4148189655017735,0,-8.1311432244271344,-2,false,129.9251405907047,129.9251405907047,0,-1.4592632824482805,0,0,-1.4592632824482805,0,false,0,0.017655746503961157,0,0.3202691426623917,1.7084269297584089,0.27832952213227824,-0.030121332302603707,-0.4148189655017735,0,0,setpoint_issued,1.7084269297584089,0,-0.040041915210231337,0.96151574318009969,0,-0.27474984188679707,0.52500000000000002,0,0.39000000000000012,1,0,0,0.3202691426623917,0.01265149738227267,0.32051892943743132,0.32051892943743132,1.7088961142496191,0.27832952213227924,15.947106932072638
