index,position_error_weight,velocity_error_weight,joint_angle_weight,joint_velocity_weight,input_weight,Q_diagonal,R,K,closed_loop_eigenvalues,dare_success,spectral_radius,dare_residual_norm,safe_gate,approach_tip_improvement,score,approach_x_rmse,crosswind_x_rmse,approach_tip_rms,crosswind_tip_rms
11,20.0,8.0,20.0,12.0,0.5,"[20.0,8.0,8.0,2.0,4.0,1.0,20.0,20.0,20.0,20.0,20.0,12.0,12.0,12.0,12.0,12.0]",[[0.5]],"[5.481526016452778,7.781409192964974,-4.7745057515570855e-15,6.451934844623925e-16,33.617122079590914,7.292034321988828,-7.275153998869356,1.2479863337087262,3.522430681033847,2.853881003312478,1.5119811166017847,3.7184358377381805,2.865533759098725,2.0396522891320377,1.2982449270001295,0.6435723795078951]","[{""real"":0.1971364816673004,""imag"":0.0,""abs"":0.1971364816673004},{""real"":0.016596472976663345,""imag"":0.0,""abs"":0.016596472976663345},{""real"":0.007423130384321009,""imag"":0.0,""abs"":0.007423130384321009},{""real"":0.006184543451035567,""imag"":0.0,""abs"":0.006184543451035567},{""real"":0.7668919772857898,""imag"":0.20123139769936424,""abs"":0.7928539463516266},{""real"":0.7668919772857898,""imag"":-0.20123139769936424,""abs"":0.7928539463516266},{""real"":0.9812893676768428,""imag"":0.09079012550538333,""abs"":0.9854804259877014},{""real"":0.9812893676768428,""imag"":-0.09079012550538333,""abs"":0.9854804259877014},{""real"":0.9053946067973674,""imag"":0.038908065462897504,""abs"":0.9062302309986269},{""real"":0.9053946067973674,""imag"":-0.038908065462897504,""abs"":0.9062302309986269},{""real"":0.9041187260298572,""imag"":0.0,""abs"":0.9041187260298572},{""real"":0.9321122599581797,""imag"":0.0,""abs"":0.9321122599581797},{""real"":0.9745789819081376,""imag"":0.0,""abs"":0.9745789819081376},{""real"":0.968850199649746,""imag"":0.0,""abs"":0.968850199649746},{""real"":0.9146707743835245,""imag"":0.04428801703843859,""abs"":0.915742351300055},{""real"":0.9146707743835245,""imag"":-0.04428801703843859,""abs"":0.915742351300055}]",True,0.9854804259877014,3.189496562394389e-11,False,True,1.1251928101347584,0.13000325724347508,0.12540576212562243,0.15017724365627164,0.04724000732214108
12,20.0,8.0,20.0,12.0,1.0,"[20.0,8.0,8.0,2.0,4.0,1.0,20.0,20.0,20.0,20.0,20.0,12.0,12.0,12.0,12.0,12.0]",[[1.0]],"[4.014483117591218,6.070136008983404,-3.3372222008964416e-15,4.271177628216183e-16,27.33365967755224,6.661026187610744,-7.516820065331128,0.9458009867437089,3.163217778151688,2.5835481252641244,1.3737929278064633,3.745431446619002,2.9332413995308433,2.1237779652456563,1.3726855397785978,0.6910852989180178]","[{""real"":0.19984034309795903,""imag"":0.0,""abs"":0.19984034309795903},{""real"":0.016580086808706047,""imag"":0.0,""abs"":0.016580086808706047},{""real"":0.007420127737149071,""imag"":0.0,""abs"":0.007420127737149071},{""real"":0.006184077912365832,""imag"":0.0,""abs"":0.006184077912365832},{""real"":0.7787393391801665,""imag"":0.21055170074541021,""abs"":0.8067012935861372},{""real"":0.7787393391801665,""imag"":-0.21055170074541021,""abs"":0.8067012935861372},{""real"":0.981955866506927,""imag"":0.08835096441597798,""abs"":0.9859225206275609},{""real"":0.981955866506927,""imag"":-0.08835096441597798,""abs"":0.9859225206275609},{""real"":0.8885172626152262,""imag"":0.0,""abs"":0.8885172626152262},{""real"":0.9235440049177845,""imag"":0.036218364768534565,""abs"":0.9242539147691436},{""real"":0.9235440049177845,""imag"":-0.036218364768534565,""abs"":0.9242539147691436},{""real"":0.9326103845555276,""imag"":0.0,""abs"":0.9326103845555276},{""real"":0.9745810257174999,""imag"":0.0,""abs"":0.9745810257174999},{""real"":0.9688502114460122,""imag"":0.0,""abs"":0.9688502114460122},{""real"":0.9146707743835244,""imag"":0.044288017038438925,""abs"":0.915742351300055},{""real"":0.9146707743835244,""imag"":-0.044288017038438925,""abs"":0.915742351300055}]",True,0.9859225206275608,1.629996087779614e-10,False,True,1.1335347404300484,0.143721861080844,0.14389881075161085,0.13910521705603807,0.04720177484121914
13,20.0,8.0,80.0,3.0,0.5,"[20.0,8.0,8.0,2.0,4.0,1.0,80.0,80.0,80.0,80.0,80.0,3.0,3.0,3.0,3.0,3.0]",[[0.5]],"[5.6275717222357775,7.959666044273121,-4.4646721493156554e-14,-2.997487555417239e-15,34.37013650529741,7.26174763342004,-6.456668010027484,2.043875500963737,4.276133155025941,3.461044218154637,1.8458645301124301,4.062438997006995,3.192216070299543,2.3175015225700135,1.4996802035252432,0.7550213054961435]","[{""real"":0.20107591233007455,""imag"":0.0,""abs"":0.20107591233007455},{""real"":0.016571562416897095,""imag"":0.0,""abs"":0.016571562416897095},{""real"":0.007418602094719734,""imag"":0.0,""abs"":0.007418602094719734},{""real"":0.0061838404515730935,""imag"":0.0,""abs"":0.0061838404515730935},{""real"":0.7814098496525712,""imag"":0.21755148923883763,""abs"":0.811128845254618},{""real"":0.7814098496525712,""imag"":-0.21755148923883763,""abs"":0.811128845254618},{""real"":0.9801903467857268,""imag"":0.0901371542983365,""abs"":0.9843260753007235},{""real"":0.9801903467857268,""imag"":-0.0901371542983365,""abs"":0.9843260753007235},{""real"":0.9049264101622537,""imag"":0.034180703414263956,""abs"":0.9055717135020491},{""real"":0.9049264101622537,""imag"":-0.034180703414263956,""abs"":0.9055717135020491},{""real"":0.8981233397277962,""imag"":0.0,""abs"":0.8981233397277962},{""real"":0.932022971416754,""imag"":0.0,""abs"":0.932022971416754},{""real"":0.9745789724427583,""imag"":0.0,""abs"":0.9745789724427583},{""real"":0.9688501995703599,""imag"":0.0,""abs"":0.9688501995703599},{""real"":0.9146707743835244,""imag"":0.0442880170384383,""abs"":0.915742351300055},{""real"":0.9146707743835244,""imag"":-0.0442880170384383,""abs"":0.915742351300055}]",True,0.9843260753007234,7.338869102028317e-11,False,True,1.128759928318779,0.12965239380931662,0.12337545467170348,0.14768314916916658,0.04694236205972889
14,20.0,8.0,80.0,3.0,1.0,"[20.0,8.0,8.0,2.0,4.0,1.0,80.0,80.0,80.0,80.0,80.0,3.0,3.0,3.0,3.0,3.0]",[[1.0]],"[4.071087334701084,6.151115830021358,-3.2096629006129075e-14,-8.402216394403758e-16,27.789042691223873,6.700328209496192,-7.0959454237429735,1.350537230762378,3.5498879930276908,2.900273602356479,1.5492005444869041,3.990228136188313,3.158584419559982,2.312017594641942,1.5081084292571711,0.7657596517593609]","[{""real"":0.2018229322966694,""imag"":0.0,""abs"":0.2018229322966694},{""real"":0.01656768437684821,""imag"":0.0,""abs"":0.01656768437684821},{""real"":0.007417865686763711,""imag"":0.0,""abs"":0.007417865686763711},{""real"":0.006183725550805629,""imag"":0.0,""abs"":0.006183725550805629},{""real"":0.787011568217408,""imag"":0.21901334765874816,""abs"":0.8169174101221711},{""real"":0.787011568217408,""imag"":-0.21901334765874816,""abs"":0.8169174101221711},{""real"":0.9811462577367311,""imag"":0.0878898893925256,""abs"":0.9850749269615091},{""real"":0.9811462577367311,""imag"":-0.0878898893925256,""abs"":0.9850749269615091},{""real"":0.884851025147393,""imag"":0.0,""abs"":0.884851025147393},{""real"":0.9235823347047283,""imag"":0.03520508939351101,""abs"":0.9242530645325672},{""real"":0.9235823347047283,""imag"":-0.03520508939351101,""abs"":0.9242530645325672},{""real"":0.9325441030142471,""imag"":0.0,""abs"":0.9325441030142471},{""real"":0.974581016271883,""imag"":0.0,""abs"":0.974581016271883},{""real"":0.9688502113669053,""imag"":0.0,""abs"":0.9688502113669053},{""real"":0.914670774383525,""imag"":0.04428801703843882,""abs"":0.9157423513000555},{""real"":0.914670774383525,""imag"":-0.04428801703843882,""abs"":0.9157423513000555}]",True,0.9850749269615092,2.8473069398360834e-10,False,True,1.1356700176302574,0.14419405248255546,0.1430077923174447,0.13776167219105154,0.0470000965717692
15,20.0,8.0,80.0,12.0,0.5,"[20.0,8.0,8.0,2.0,4.0,1.0,80.0,80.0,80.0,80.0,80.0,12.0,12.0,12.0,12.0,12.0]",[[0.5]],"[5.454501153488695,7.88271085495528,-3.5270599923185105e-15,9.441001118103668e-16,35.36553704379211,8.051155923526153,-7.1705458260321775,1.3016072205869744,3.5761441212507155,2.9178377071204,1.5502287769045655,4.310208251749806,3.33103268518584,2.3825598953856955,1.5245881261807355,0.7600715014147424]","[{""real"":0.19717473982931316,""imag"":0.0,""abs"":0.19717473982931316},{""real"":0.016596425779195265,""imag"":0.0,""abs"":0.016596425779195265},{""real"":0.007423120066830904,""imag"":0.0,""abs"":0.007423120066830904},{""real"":0.006184541806876632,""imag"":0.0,""abs"":0.006184541806876632},{""real"":0.7648498344652406,""imag"":0.20315659322231475,""abs"":0.7913708805934186},{""real"":0.7648498344652406,""imag"":-0.20315659322231475,""abs"":0.7913708805934186},{""real"":0.9798392791115993,""imag"":0.08909701943062667,""abs"":0.9838817468381859},{""real"":0.9798392791115993,""imag"":-0.08909701943062667,""abs"":0.9838817468381859},{""real"":0.9057969293413846,""imag"":0.03601874933887619,""abs"":0.9065127839739592},{""real"":0.9057969293413846,""imag"":-0.03601874933887619,""abs"":0.9065127839739592},{""real"":0.9008413010736038,""imag"":0.0,""abs"":0.9008413010736038},{""real"":0.9320428326629155,""imag"":0.0,""abs"":0.9320428326629155},{""real"":0.9745789730107252,""imag"":0.0,""abs"":0.9745789730107252},{""real"":0.9688501995825006,""imag"":0.0,""abs"":0.9688501995825006},{""real"":0.9146707743835245,""imag"":0.044288017038438834,""abs"":0.915742351300055},{""real"":0.9146707743835245,""imag"":-0.044288017038438834,""abs"":0.915742351300055}]",True,0.9838817468381859,3.161345168950199e-11,False,True,1.1271118821533288,0.13721131285187552,0.13114004721652664,0.14449309724703427,0.04698581873861817
16,20.0,8.0,80.0,12.0,1.0,"[20.0,8.0,8.0,2.0,4.0,1.0,80.0,80.0,80.0,80.0,80.0,12.0,12.0,12.0,12.0,12.0]",[[1.0]],"[4.001473129888364,6.1252560839657155,-3.327056119794754e-15,3.2102877175537293e-16,28.329554209748697,7.144583852706945,-7.521148078440438,0.9157721563721763,3.157126129783618,2.60173658483792,1.3870658443746384,4.118155672345512,3.225459523819484,2.3384410218758607,1.5140289721836224,0.7636417412262072]","[{""real"":0.19985993235803584,""imag"":0.0,""abs"":0.19985993235803584},{""real"":0.016580063425377222,""imag"":0.0,""abs"":0.016580063425377222},{""real"":0.0074201225898880094,""imag"":0.0,""abs"":0.0074201225898880094},{""real"":0.006184077087571874,""imag"":0.0,""abs"":0.006184077087571874},{""real"":0.7774914983925398,""imag"":0.21162838013519503,""abs"":0.8057788786952184},{""real"":0.7774914983925398,""imag"":-0.21162838013519503,""abs"":0.8057788786952184},{""real"":0.9808522704822027,""imag"":0.08719306517183165,""abs"":0.9847201669124845},{""real"":0.9808522704822027,""imag"":-0.08719306517183165,""abs"":0.9847201669124845},{""real"":0.8865517146353755,""imag"":0.0,""abs"":0.8865517146353755},{""real"":0.9237624963122366,""imag"":0.03548649927981856,""abs"":0.9244438550956741},{""real"":0.9237624963122366,""imag"":-0.03548649927981856,""abs"":0.9244438550956741},{""real"":0.9325586656378174,""imag"":0.0,""abs"":0.9325586656378174},{""real"":0.974581016838325,""imag"":0.0,""abs"":0.974581016838325},{""real"":0.9688502113789779,""imag"":0.0,""abs"":0.9688502113789779},{""real"":0.9146707743835248,""imag"":0.04428801703843764,""abs"":0.9157423513000553},{""real"":0.9146707743835248,""imag"":-0.04428801703843764,""abs"":0.9157423513000553}]",True,0.9847201669124844,1.0798374946340339e-10,False,True,1.139075685136947,0.1493208015445157,0.14831703276979424,0.13640379067867098,0.047015973039783755
17,40.0,4.0,20.0,3.0,0.5,"[40.0,4.0,8.0,2.0,4.0,1.0,20.0,20.0,20.0,20.0,20.0,3.0,3.0,3.0,3.0,3.0]",[[0.5]],"[7.959214240621028,8.89497210284427,-2.4920305007473797e-15,4.341593644322791e-16,35.04536546847688,6.242159774920284,-6.248569473635982,2.3798813612278678,4.650366225906744,3.724577796449398,1.9812767557350632,3.135932885869816,2.4634699324001708,1.779528046233678,1.1433054757741437,0.5706811096122341]","[{""real"":0.20103375175853505,""imag"":0.0,""abs"":0.20103375175853505},{""real"":0.016571600050217773,""imag"":0.0,""abs"":0.016571600050217773},{""real"":0.007418611857781152,""imag"":0.0,""abs"":0.007418611857781152},{""real"":0.006183842012181756,""imag"":0.0,""abs"":0.006183842012181756},{""real"":0.7837716469584668,""imag"":0.21429755631156494,""abs"":0.812540114220274},{""real"":0.7837716469584668,""imag"":-0.21429755631156494,""abs"":0.812540114220274},{""real"":0.982489358968487,""imag"":0.09253624161793042,""abs"":0.9868375228471405},{""real"":0.982489358968487,""imag"":-0.09253624161793042,""abs"":0.9868375228471405},{""real"":0.8744285365363431,""imag"":0.0,""abs"":0.8744285365363431},{""real"":0.9124653586091065,""imag"":0.06090656167622643,""abs"":0.9144958392015052},{""real"":0.9124653586091065,""imag"":-0.06090656167622643,""abs"":0.9144958392015052},{""real"":0.9310123880245181,""imag"":0.0,""abs"":0.9310123880245181},{""real"":0.9745778731762015,""imag"":0.0,""abs"":0.9745778731762015},{""real"":0.9688501929468777,""imag"":0.0,""abs"":0.9688501929468777},{""real"":0.9146707743835246,""imag"":0.044288017038437835,""abs"":0.9157423513000551},{""real"":0.9146707743835246,""imag"":-0.044288017038437835,""abs"":0.9157423513000551}]",True,0.9868375228471404,8.930161450364532e-11,True,True,1.130281422232927,0.10390688130738518,0.09143199509430423,0.1710664643675336,0.04811450089136153
18,40.0,4.0,20.0,3.0,1.0,"[40.0,4.0,8.0,2.0,4.0,1.0,20.0,20.0,20.0,20.0,20.0,3.0,3.0,3.0,3.0,3.0]",[[1.0]],"[5.742851315962454,7.021579299270645,6.522967081896689e-15,-6.132201992865839e-17,29.482724898858606,6.1889022525700215,-6.6935416478395915,1.854374997264906,4.059132318042915,3.2633689490255593,1.7377447777231647,3.4710769937788197,2.7503200982883382,2.01019901758976,1.307625998277211,0.6616996105733074]","[{""real"":0.2018017140163779,""imag"":0.0,""abs"":0.2018017140163779},{""real"":0.01656770314619138,""imag"":0.0,""abs"":0.01656770314619138},{""real"":0.007417870565243681,""imag"":0.0,""abs"":0.007417870565243681},{""real"":0.0061837263317014645,""imag"":0.0,""abs"":0.0061837263317014645},{""real"":0.7883092620435896,""imag"":0.2172585747481585,""abs"":0.8176996887154294},{""real"":0.7883092620435896,""imag"":-0.2172585747481585,""abs"":0.8176996887154294},{""real"":0.9828516778513829,""imag"":0.08979408592987342,""abs"":0.9869449825209408},{""real"":0.9828516778513829,""imag"":-0.08979408592987342,""abs"":0.9869449825209408},{""real"":0.8757649639222169,""imag"":0.0,""abs"":0.8757649639222169},{""real"":0.9231108790403464,""imag"":0.05472870712698998,""abs"":0.924731813222857},{""real"":0.9231108790403464,""imag"":-0.05472870712698998,""abs"":0.924731813222857},{""real"":0.9312656432530192,""imag"":0.0,""abs"":0.9312656432530192},{""real"":0.974578815548831,""imag"":0.0,""abs"":0.974578815548831},{""real"":0.9688501981634836,""imag"":0.0,""abs"":0.9688501981634836},{""real"":0.9146707743835247,""imag"":0.04428801703843835,""abs"":0.9157423513000552},{""real"":0.9146707743835247,""imag"":-0.04428801703843835,""abs"":0.9157423513000552}]",True,0.9869449825209409,3.4502403751427207e-11,False,True,1.1124644204945104,0.11979775309565298,0.10953524816953542,0.1525175419744055,0.04804457337276634
19,40.0,4.0,20.0,12.0,0.5,"[40.0,4.0,8.0,2.0,4.0,1.0,20.0,20.0,20.0,20.0,20.0,12.0,12.0,12.0,12.0,12.0]",[[0.5]],"[7.705769687319006,8.88176916947328,-3.118027178545363e-14,-5.129700459842315e-15,36.62398842065774,7.137832401230201,-6.802403567524571,1.780202051911278,4.056411858498513,3.2532930475668818,1.7229703057229637,3.4576123882408645,2.6601078317290434,1.8866475824588012,1.1955961901691878,0.5896231738945463]","[{""real"":0.1971341245534935,""imag"":0.0,""abs"":0.1971341245534935},{""real"":0.016596463991187305,""imag"":0.0,""abs"":0.016596463991187305},{""real"":0.007423129864103994,""imag"":0.0,""abs"":0.007423129864103994},{""real"":0.006184543359891321,""imag"":0.0,""abs"":0.006184543359891321},{""real"":0.7662667612714704,""imag"":0.20034772117066382,""abs"":0.7920252261183015},{""real"":0.7662667612714704,""imag"":-0.20034772117066382,""abs"":0.7920252261183015},{""real"":0.9818956314878207,""imag"":0.09132934823727651,""abs"":0.9861339062137108},{""real"":0.9818956314878207,""imag"":-0.09132934823727651,""abs"":0.9861339062137108},{""real"":0.876545758269002,""imag"":0.0,""abs"":0.876545758269002},{""real"":0.913745047353444,""imag"":0.06092349089894622,""abs"":0.9157738166743258},{""real"":0.913745047353444,""imag"":-0.06092349089894622,""abs"":0.9157738166743258},{""real"":0.9310164902172918,""imag"":0.0,""abs"":0.9310164902172918},{""real"":0.974577873437377,""imag"":0.0,""abs"":0.974577873437377},{""real"":0.9688501929522055,""imag"":0.0,""abs"":0.9688501929522055},{""real"":0.9146707743835243,""imag"":0.044288017038437544,""abs"":0.9157423513000548},{""real"":0.9146707743835243,""imag"":-0.044288017038437544,""abs"":0.9157423513000548}]",True,0.9861339062137109,5.152663945174556e-11,False,True,1.1173982831562845,0.11141050880390299,0.09851407444255725,0.1645643104931033,0.04807483303784697
20,40.0,4.0,20.0,12.0,1.0,"[40.0,4.0,8.0,2.0,4.0,1.0,20.0,20.0,20.0,20.0,20.0,12.0,12.0,12.0,12.0,12.0]",[[1.0]],"[5.642326266118401,7.020173693232725,-2.868356360271976e-14,-4.259390216961421e-15,30.265109177534626,6.6812452955121975,-7.052672056744403,1.477052741950066,3.7072317422234633,2.9922616627424246,1.5898691624526955,3.634985007586169,2.845654160858055,2.0575764005237462,1.3273494819055167,0.6666708781624326]","[{""real"":0.19983910112564113,""imag"":0.0,""abs"":0.19983910112564113},{""real"":0.01658008233824864,""imag"":0.0,""abs"":0.01658008233824864},{""real"":0.007420127476921565,""imag"":0.0,""abs"":0.007420127476921565},{""real"":0.006184077866564835,""imag"":0.0,""abs"":0.006184077866564835},{""real"":0.7784864773565014,""imag"":0.21001148708119335,""abs"":0.8063163275867536},{""real"":0.7784864773565014,""imag"":-0.21001148708119335,""abs"":0.8063163275867536},{""real"":0.9824495741188559,""imag"":0.08903839074607411,""abs"":0.9864760517686032},{""real"":0.9824495741188559,""imag"":-0.08903839074607411,""abs"":0.9864760517686032},{""real"":0.8769923390611433,""imag"":0.0,""abs"":0.8769923390611433},{""real"":0.9235443565794188,""imag"":0.05468573547755963,""abs"":0.9251619902667934},{""real"":0.9235443565794188,""imag"":-0.05468573547755963,""abs"":0.9251619902667934},{""real"":0.9312694997123655,""imag"":0.0,""abs"":0.9312694997123655},{""real"":0.9745788158096865,""imag"":0.0,""abs"":0.9745788158096865},{""real"":0.9688501981687992,""imag"":0.0,""abs"":0.9688501981687992},{""real"":0.9146707743835248,""imag"":0.044288017038438494,""abs"":0.9157423513000554},{""real"":0.9146707743835248,""imag"":-0.044288017038438494,""abs"":0.9157423513000554}]",True,0.9864760517686032,1.438868423657877e-10,False,True,1.110996762865481,0.12478536424106924,0.11426764496868809,0.14997729380428043,0.04802430505349082
21,40.0,4.0,80.0,3.0,0.5,"[40.0,4.0,8.0,2.0,4.0,1.0,80.0,80.0,80.0,80.0,80.0,3.0,3.0,3.0,3.0,3.0]",[[0.5]],"[7.912111568850873,9.072415855993409,-4.306505058718178e-14,-2.9968331016695977e-15,37.33522462870234,7.027180698053758,-5.909910001414979,2.6537677399218333,4.873104930039331,3.9005315240124205,2.0769158350993115,3.728402571801384,2.928047162971311,2.120269480546706,1.3672435981790014,0.6854260459170306]","[{""real"":0.20107336688225758,""imag"":0.0,""abs"":0.20107336688225758},{""real"":0.016571553497490458,""imag"":0.0,""abs"":0.016571553497490458},{""real"":0.0074186015741082535,""imag"":0.0,""abs"":0.0074186015741082535},{""real"":0.006183840359732416,""imag"":0.0,""abs"":0.006183840359732416},{""real"":0.7810467353232178,""imag"":0.21646200710265523,""abs"":0.8104873862546946},{""real"":0.7810467353232178,""imag"":-0.21646200710265523,""abs"":0.8104873862546946},{""real"":0.9809100734971059,""imag"":0.09068977413600164,""abs"":0.9850935018671765},{""real"":0.9809100734971059,""imag"":-0.09068977413600164,""abs"":0.9850935018671765},{""real"":0.8722403305127793,""imag"":0.0,""abs"":0.8722403305127793},{""real"":0.9121476804046946,""imag"":0.05914231021099874,""abs"":0.9140630195586948},{""real"":0.9121476804046946,""imag"":-0.05914231021099874,""abs"":0.9140630195586948},{""real"":0.9309987386434213,""imag"":0.0,""abs"":0.9309987386434213},{""real"":0.9745778690862267,""imag"":0.0,""abs"":0.9745778690862267},{""real"":0.9688501929174059,""imag"":0.0,""abs"":0.9688501929174059},{""real"":0.9146707743835251,""imag"":0.04428801703843858,""abs"":0.9157423513000557},{""real"":0.9146707743835251,""imag"":-0.04428801703843858,""abs"":0.9157423513000557}]",True,0.9850935018671765,1.9282208826550365e-10,False,True,1.1214721848287157,0.1107230230851466,0.09669465418446854,0.16159327917954133,0.047728418806106426
22,40.0,4.0,80.0,3.0,1.0,"[40.0,4.0,8.0,2.0,4.0,1.0,80.0,80.0,80.0,80.0,80.0,3.0,3.0,3.0,3.0,3.0]",[[1.0]],"[5.72225950344757,7.109548659710986,-3.41838053310773e-14,-8.905859026018383e-16,30.70992293896716,6.676967772217386,-6.57997445645226,1.935086579461196,4.1362734579858635,3.3359154623278076,1.7787882058804079,3.83991180472306,3.0390178272730317,2.2217259885126794,1.4465344215084899,0.7328094443689523]","[{""real"":0.20182164199829397,""imag"":0.0,""abs"":0.20182164199829397},{""real"":0.0165676799228065,""imag"":0.0,""abs"":0.0165676799228065},{""real"":0.007417865426439789,""imag"":0.0,""abs"":0.007417865426439789},{""real"":0.0061837255048304675,""imag"":0.0,""abs"":0.0061837255048304675},{""real"":0.7868406346009762,""imag"":0.21841590155503104,""abs"":0.8165927322180647},{""real"":0.7868406346009762,""imag"":-0.21841590155503104,""abs"":0.8165927322180647},{""real"":0.9817203520187626,""imag"":0.0885883100832225,""abs"":0.9857092564500165},{""real"":0.9817203520187626,""imag"":-0.0885883100832225,""abs"":0.9857092564500165},{""real"":0.8745157440558017,""imag"":0.0,""abs"":0.8745157440558017},{""real"":0.9228652935588844,""imag"":0.05398982791485131,""abs"":0.9244432116543455},{""real"":0.9228652935588844,""imag"":-0.05398982791485131,""abs"":0.9244432116543455},{""real"":0.9312526830483021,""imag"":0.0,""abs"":0.9312526830483021},{""real"":0.9745788114626616,""imag"":0.0,""abs"":0.9745788114626616},{""real"":0.9688501981340534,""imag"":0.0,""abs"":0.9688501981340534},{""real"":0.9146707743835247,""imag"":0.04428801703843887,""abs"":0.9157423513000552},{""real"":0.9146707743835247,""imag"":-0.04428801703843887,""abs"":0.9157423513000552}]",True,0.9857092564500165,1.069288389272637e-10,False,True,1.112959156416427,0.1249060970052935,0.11340427362207982,0.1483932409115628,0.04779374677207656
23,40.0,4.0,80.0,12.0,0.5,"[40.0,4.0,8.0,2.0,4.0,1.0,80.0,80.0,80.0,80.0,80.0,12.0,12.0,12.0,12.0,12.0]",[[0.5]],"[7.667933003443102,9.027887561682777,-3.515445875718923e-14,-5.822274143316056e-15,38.56431183049324,7.840548050796696,-6.561299776129801,1.9656254885828033,4.207596991341924,3.378381734885426,1.792049348846527,3.9989249364486246,3.086090321508957,2.200330867388731,1.40253226763539,0.6960689652655666]","[{""real"":0.197172380496338,""imag"":0.0,""abs"":0.197172380496338},{""real"":0.016596416793905847,""imag"":0.0,""abs"":0.016596416793905847},{""real"":0.007423119546614552,""imag"":0.0,""abs"":0.007423119546614552},{""real"":0.006184541715730741,""imag"":0.0,""abs"":0.006184541715730741},{""real"":0.7642725133889898,""imag"":0.20231230440767434,""abs"":0.7905964477764033},{""real"":0.7642725133889898,""imag"":-0.20231230440767434,""abs"":0.7905964477764033},{""real"":0.980591675155661,""imag"":0.08970915711183751,""abs"":0.9846866335308416},{""real"":0.980591675155661,""imag"":-0.08970915711183751,""abs"":0.9846866335308416},{""real"":0.8745036952066791,""imag"":0.0,""abs"":0.8745036952066791},{""real"":0.9133286288807587,""imag"":0.05931528860605587,""abs"":0.9152526906792606},{""real"":0.9133286288807587,""imag"":-0.05931528860605587,""abs"":0.9152526906792606},{""real"":0.9310028193036526,""imag"":0.0,""abs"":0.9310028193036526},{""real"":0.9745778693474012,""imag"":0.0,""abs"":0.9745778693474012},{""real"":0.9688501929227344,""imag"":0.0,""abs"":0.9688501929227344},{""real"":0.9146707743835243,""imag"":0.04428801703843852,""abs"":0.9157423513000549},{""real"":0.9146707743835243,""imag"":-0.04428801703843852,""abs"":0.9157423513000549}]",True,0.9846866335308415,2.1072184446370807e-10,False,True,1.112772977867735,0.11743238360000081,0.10313007311527143,0.15745001197675434,0.047759388781483524
24,40.0,4.0,80.0,12.0,1.0,"[40.0,4.0,8.0,2.0,4.0,1.0,80.0,80.0,80.0,80.0,80.0,12.0,12.0,12.0,12.0,12.0]",[[1.0]],"[5.624253051769447,7.0981451734043555,-2.9643164304115716e-14,-4.3862375260178236e-15,31.371694499822564,7.134766766529369,-6.971000439343841,1.528945943074349,3.759821208015773,3.0465774071549547,1.6212806553243173,3.981527142818956,3.117454445659752,2.2571715499855576,1.4587040540141911,0.7340641775150251]","[{""real"":0.19985868979682722,""imag"":0.0,""abs"":0.19985868979682722},{""real"":0.016580058954965914,""imag"":0.0,""abs"":0.016580058954965914},{""real"":0.0074201223296612145,""imag"":0.0,""abs"":0.0074201223296612145},{""real"":0.006184077041770795,""imag"":0.0,""abs"":0.006184077041770795},{""real"":0.7772510412225223,""imag"":0.21110460696475158,""abs"":0.8054094214517467},{""real"":0.7772510412225223,""imag"":-0.21110460696475158,""abs"":0.8054094214517467},{""real"":0.981451161462799,""imag"":0.08792576613595235,""abs"":0.9853818156873362},{""real"":0.981451161462799,""imag"":-0.08792576613595235,""abs"":0.9853818156873362},{""real"":0.8757807758437619,""imag"":0.0,""abs"":0.8757807758437619},{""real"":0.9232868182251668,""imag"":0.0539800488365414,""abs"":0.9248634463426195},{""real"":0.9232868182251668,""imag"":-0.0539800488365414,""abs"":0.9248634463426195},{""real"":0.9312565220737253,""imag"":0.0,""abs"":0.9312565220737253},{""real"":0.9745788117235146,""imag"":0.0,""abs"":0.9745788117235146},{""real"":0.9688501981393686,""imag"":0.0,""abs"":0.9688501981393686},{""real"":0.9146707743835243,""imag"":0.04428801703843892,""abs"":0.9157423513000549},{""real"":0.9146707743835243,""imag"":-0.04428801703843892,""abs"":0.9157423513000549}]",True,0.9853818156873361,2.0036855792081e-10,False,True,1.1124461545745299,0.1295006470839001,0.11782738361032509,0.1465686673262112,0.04780255540817422
