time,scenario,protocol_mode,wind_x,x_ref,vx_ref,ax_ref,y_ref,z_ref,yaw_ref,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,tip_x,tip_y,tip_z,tip_displacement,joint_1_angle,joint_1_velocity,joint_2_angle,joint_2_velocity,joint_3_angle,joint_3_velocity,joint_4_angle,joint_4_velocity,joint_5_angle,joint_5_velocity,ax_cmd_raw,ax_cmd_limited,ax_saturated,ax_slew_limited,anchor_active,roll_rad,pitch_rad,yaw_rad,thrust_cmd_raw_N,thrust_cmd_limited_N,mx_cmd_raw_Nm,my_cmd_raw_Nm,mz_cmd_raw_Nm,mx_cmd_limited_Nm,my_cmd_limited_Nm,mz_cmd_limited_Nm,rotor_motor_max_abs_cmd,solve_time_ms,controller,controller_mode,position_error_x,velocity_error_x,lqr_feedback_ax,residual_v,disturbance_hat,qp_limiter_mismatch,qp_status_code,qp_iterations,preview_horizon_steps,tip_weight,residual_weight,observer_enabled,disturbance_compensation
10.415000000000001,crosswind_hover,free_flight_controlled,3,0,0,0,0,3.2000000000000002,0,0.11735506685269641,-3.7242597041834426e-29,3.1998412890877752,-0.0038817010791758456,-1.3908606406416541e-28,-0.00020436054983394766,0.40281600847496424,-7.0520968147974841e-30,0.39315335563852255,0.060460941622267811,-0.0039433527898866992,0.0074906961749129607,0.0036710324596900545,0.00059728479944062948,0.0042022504561239496,0.0005180358139177158,0.0047148037564671121,0.0005319159260453618,0.00570757362553183,0.00022875721781411644,-0.20524402362060995,-0.20524402362060995,false,false,false,1.0694301431467464e-29,-0.025922487604679866,3.7094494145846458e-31,129.92906695652724,129.92906695652724,-4.2538543364672798e-28,0.044259719533169012,1.4912241594249589e-30,-4.2538543364672798e-28,0.044259719533169012,1.4912241594249589e-30,0,0.45185399999999998,lqr_stabilized_da_pmpc,preview,0.11735506685269641,-0.0038817010791758456,-0.13279918960803097,0.072444834012578965,0,0,1,25,20,20,2,false,false
10.42,crosswind_hover,free_flight_controlled,3,0,0,0,0,3.2000000000000002,0,0.11733544212016002,-3.7939145004313489e-29,3.1998402677709921,-0.0039681001683283344,-1.3953273684216466e-28,-0.00020416391197960456,0.40261949915408501,-7.8799175091749809e-30,0.39313272094489876,0.060284057033925004,-0.00390590512933246,0.0074878410550449611,0.0036740161803035681,0.0005962515825221862,0.0042048367645162879,0.00051652388578725633,0.0047174612802688264,0.00053109435971140191,0.0057087191648809328,0.00022945336059743582,-0.20524402362060995,-0.20524402362060995,false,false,false,1.0647231823943394e-29,-0.025898595503340237,3.7480275862459433e-31,129.92912742279398,129.92912742279398,-4.2639691224004504e-28,0.043708319777088722,1.5090041123647894e-30,-4.2639691224004504e-28,0.043708319777088722,1.5090041123647894e-30,0,0.45185399999999998,lqr_stabilized_da_pmpc,preview,0.11733544212016002,-0.0039681001683283344,-0.13279918960803097,0.072444834012578965,0,0,1,25,20,20,2,false,false
10.425000000000001,crosswind_hover,free_flight_controlled,3,0,0,0,0,3.2000000000000002,0,0.11731538675024966,-3.8637920084676208e-29,3.1998392475291069,-0.0040539551245750514,-1.3997690629470121e-28,-0.00020393054528658358,0.40242225955694461,-8.7116616176731967e-30,0.39311206985339853,0.060106872806694939,-0.0038684703922872315,0.007485522676311908,0.0036769944322943807,0.00059510185655769316,0.0042074150984610717,0.00051484808536507453,0.004720114427755411,0.00053016411164733934,0.0057098681108068575,0.00023011901519074648,-0.20524402362060995,-0.20524402362060995,false,false,false,1.0599560444423129e-29,-0.025874575855474296,3.7865746432903469e-31,129.92918613877217,129.92918613877217,-4.2739894717205845e-28,0.043163974931110446,1.5267126000771176e-30,-4.2739894717205845e-28,0.043163974931110446,1.5267126000771176e-30,0,0.45185399999999998,lqr_stabilized_da_pmpc,preview,0.11731538675024966,-0.0040539551245750514,-0.13279918960803097,0.072444834012578965,0,0,1,25,20,20,2,false,false
10.43,crosswind_hover,free_flight_controlled,3,0,0,0,0,3.2000000000000002,0,0.11729490347722181,-3.9338909696667236e-29,3.1998382285447642,-0.0041392605584621963,-1.4041854455892908e-28,-0.00020366085038852689,0.40222430688530841,-9.5473205988525324e-30,0.3930914042265003,0.059929403408086585,-0.0038310460700137629,0.0074836720267761033,0.0036799667059812234,0.00059386323592208181,0.0042099846809527663,0.000513025168589476,0.0047227626436646738,0.00052912120016460193,0.0057110202997564313,0.00023075003749656374,-0.20524402362060995,-0.20524402362060995,false,false,false,1.0551285872284863e-29,-0.025850435058337892,3.8250892914385309e-31,129.92924310805267,129.92924310805267,-4.2839145634567748e-28,0.042626528008009902,1.5443525867911989e-30,-4.2839145634567748e-28,0.042626528008009902,1.5443525867911989e-30,0,0.45185399999999998,lqr_stabilized_da_pmpc,preview,0.11729490347722181,-0.0041392605584621963,-0.13279918960803097,0.072444834012578965,0,0,1,25,20,20,2,false,false
10.435,crosswind_hover,free_flight_controlled,3,0,0,0,0,3.2000000000000002,0,0.11727399506156516,-4.0042101114580565e-29,3.1998372109985969,-0.0042240113662955605,-1.4085762371753281e-28,-0.00020335523176423043,0.40202565835357651,-1.0386885734240254e-29,0.39307072591611325,0.059751663292011342,-0.0037936299831179614,0.0074822260898979457,0.0036829326092324742,0.00059255563376272127,0.0042125448155719879,0.00051107059912023354,0.0047254053628754391,0.00052796542743043288,0.0057121755516271102,0.0002313438855919652,-0.20524402362060995,-0.20524402362060995,false,false,false,1.0502406700231448e-29,-0.02582617932746515,3.8635702429399221e-31,129.92929833470134,129.92929833470134,-4.2937435757199166e-28,0.042095825222544847,1.5619268929120798e-30,-4.2937435757199166e-28,0.042095825222544847,1.5619268929120798e-30,0,0.45185399999999998,lqr_stabilized_da_pmpc,preview,0.11727399506156516,-0.0042240113662955605,-0.13279918960803097,0.072444834012578965,0,0,1,25,20,20,2,false,false
10.44,crosswind_hover,free_flight_controlled,3,0,0,0,0,3.2000000000000002,0,0.1172526642885787,-4.0747481472988845e-29,3.1998361950692047,-0.0043082027268900409,-1.412941157994053e-28,-0.00020301409771476697,0.40182633118754529,-1.1230348127695637e-29,0.39305003676208383,0.059573666898966565,-0.0037562202554808116,0.0074811263760915063,0.0036858918356418562,0.00059119376163335952,0.0042150948799541017,0.00050899854551366254,0.00472804202615672,0.00052669918015784496,0.0057133336768335043,0.00023189925222556702,-0.20524402362060995,-0.20524402362060995,false,false,false,1.0452921534406323e-29,-0.025801814700906905,3.9020162167398249e-31,129.92935182325428,129.92935182325428,-4.3034756857261796e-28,0.041571715841516262,1.5794381960864726e-30,-4.3034756857261796e-28,0.041571715841516262,1.5794381960864726e-30,0,0.45185399999999998,lqr_stabilized_da_pmpc,preview,0.1172526642885787,-0.0043082027268900409,-0.13279918960803097,0.072444834012578965,0,0,1,25,20,20,2,false,false
10.445,crosswind_hover,free_flight_controlled,3,0,0,0,0,3.2000000000000002,0,0.11723091396697252,-4.1455037766476138e-29,3.1998351809331371,-0.0043918300958736816,-1.4172799278033062e-28,-0.00020263786020096201,0.40162634262321678,-1.2077698704784001e-29,0.39302933859123235,0.059395428656244226,-0.0037188152942725702,0.0074803179269339421,0.0036888441429322131,0.00058978878119302308,0.0042176343195335347,0.0005068219788566848,0.0047306720908444977,0.00052532657995566629,0.0057144944816933446,0.00023241576039883659,-0.20524402362060995,-0.20524402362060995,false,false,false,1.0402828994509564e-29,-0.025777347043334009,3.940425938649316e-31,129.9294035787068,129.9294035787068,-4.3131100698207656e-28,0.041054052083864881,1.5968890322946158e-30,-4.3131100698207656e-28,0.041054052083864881,1.5968890322946158e-30,0,0.45185399999999998,lqr_stabilized_da_pmpc,preview,0.11723091396697252,-0.0043918300958736816,-0.13279918960803097,0.072444834012578965,0,0,1,25,20,20,2,false,false
10.450000000000001,crosswind_hover,free_flight_controlled,3,0,0,0,0,3.2000000000000002,0,0.11720874692750155,-4.2164756849374098e-29,3.1998341687648759,-0.0044748891984085857,-1.421592265836721e-28,-0.00020222693459383314,0.40142570990564136,-1.2928928212158089e-29,0.39300863321673213,0.059216962978139803,-0.0036814137740999197,0.0074797486369266144,0.0036917893381337359,0.00058834940116042091,0.0042201626418769973,0.00050455280290247293,0.0047332950379252647,0.00052385288147028186,0.0057156577724452864,0.00023289371952911014,-0.20442404546459469,-0.20442404546459469,false,false,false,1.0352127713914112e-29,-0.025752782050036782,3.9787981415145674e-31,129.92917405204551,129.92917405204551,-4.3226471794206392e-28,0.041834546762874014,1.5760910506454837e-30,-4.3226471794206392e-28,0.041834546762874014,1.5760910506454837e-30,0,0.54355500000000001,lqr_stabilized_da_pmpc,preview,0.11720874692750155,-0.0044748891984085857,-0.13142766844176307,0.072996377022831613,0,0,1,25,20,20,2,false,false
10.455,crosswind_hover,free_flight_controlled,3,0,0,0,0,3.2000000000000002,0,0.11718616608566547,-4.2876625432621038e-29,3.1998331584716371,-0.0045573497798851153,-1.4258778792995728e-28,-0.00020188775686989048,0.40122445030097365,-1.378402729608168e-29,0.39298792211802547,0.059038284215308184,-0.0036440362743842465,0.0074707451283807132,0.0036947295411175599,0.00058774957620068519,0.0042226816856139413,0.0005030983934244175,0.0047359111580823482,0.00052261108092614618,0.0057168233995014417,0.00023335763720246634,-0.20442404546459469,-0.20442404546459469,false,false,false,1.0300816343209989e-29,-0.025728108682859904,4.0171295919949954e-31,129.92922756144398,129.92922756144398,-4.3320834315132448e-28,0.041282990441598263,1.5946082683861345e-30,-4.3320834315132448e-28,0.041282990441598263,1.5946082683861345e-30,0,0.54355500000000001,lqr_stabilized_da_pmpc,preview,0.11718616608566547,-0.0045573497798851153,-0.13142766844176307,0.072996377022831613,0,0,1,25,20,20,2,false,false
10.460000000000001,crosswind_hover,free_flight_controlled,3,0,0,0,0,3.2000000000000002,0,0.11716317438841461,-4.3590630086470157e-29,3.199832149964621,-0.004639230484418758,-1.4301364982230235e-28,-0.00020151240130909998,0.40102258109374422,-1.464298641983315e-29,0.39296720676470842,0.058859406705329603,-0.003606702149913463,0.0074623891832895761,0.0036976660401230339,0.00058688223390370147,0.0042251929969464161,0.00050146126175012583,0.0047385210007146964,0.00052133607740493821,0.0057179913500528595,0.00023382111109871475,-0.20442404546459469,-0.20442404546459469,false,false,false,1.0248893546812084e-29,-0.025703316368980319,4.0554170942458683e-31,129.92927929657847,129.92927929657847,-4.3414194835626632e-28,0.040738674147871481,1.6130302104786664e-30,-4.3414194835626632e-28,0.040738674147871481,1.6130302104786664e-30,0,0.54355500000000001,lqr_stabilized_da_pmpc,preview,0.11716317438841461,-0.004639230484418758,-0.13142766844176307,0.072996377022831613,0,0,1,25,20,20,2,false,false
