time,scenario,seed,protocol_mode,wind_x,wind_y,wind_z,x_ref,vx_ref,ax_ref,y_ref,z_ref,yaw_ref,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,uav_qw,uav_qx,uav_qy,uav_qz,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,tip_x,tip_y,tip_z,tip_relative_x,tip_equilibrium_relative_x,tip_displacement,wind_force_quad_x,wind_force_link_1_x,wind_force_link_2_x,wind_force_link_3_x,wind_force_link_4_x,wind_force_link_5_x,wind_force_cutter_x,wind_force_total_x,ax_cmd_raw,ax_cmd_limited,ax_saturated,solve_time_ms
0.050000000000000003,approach_stop,0,anchored_wind_validation,0.064004413846559333,0,0,0,0,0,0,3.2000000000000002,0,1.0918672908848058e-07,0,3.1996511615174841,1.2422881144348474e-05,0,-0.0045840155816129057,1,0,1.6967803134023767e-08,0,-1.4295990799954439e-07,-1.645439674534205e-07,1.9012704927301789e-07,2.8792863009287919e-07,9.9391205455645011e-08,-1.5124634178086128e-05,-1.8519881894936638e-05,2.0214477225711215e-05,3.167047839895693e-05,1.1133665772463066e-05,0.22500005860475722,0,0.38965109314553176,0.22499994941802814,0.22500000000000001,-5.0581971861030084e-08,0.00091498125677510599,7.5240723023359477e-05,7.5216595354272249e-05,7.5193465411266976e-05,7.5200833320083604e-05,7.523336307179995e-05,5.9002622249525908e-05,0.0013500688592054141,0,0,false,0
0.055,approach_stop,0,anchored_wind_validation,0.01394762908168564,0,0,0,0,0,0,3.2000000000000002,0,1.7197939893902329e-07,0,3.1996305353847223,1.2685297189470561e-05,0,-0.0036811637767918469,1,0,2.6731414989715316e-08,0,-2.1325605900442738e-07,-2.5611912422862149e-07,2.8428962170041834e-07,4.4101241450674082e-07,1.5427265831609456e-07,-1.3100153230522776e-05,-1.803629112558448e-05,1.7546085974435976e-05,2.9551681580513737e-05,1.0789938713130557e-05,0.22500009383005679,0,0.38963043106072393,0.22499992185065784,0.22500000000000001,-7.8149342164213209e-08,4.3388177901389467e-05,3.5674193887624533e-06,3.5627682826658699e-06,3.5580573879507208e-06,3.5593696045933267e-06,3.5658433781681143e-06,2.7995693183381848e-06,6.4001205261868144e-05,0,0,false,0
0.059999999999999998,approach_stop,0,anchored_wind_validation,0.017175895336695654,0,0,0,0,0,0,3.2000000000000002,0,2.3480693503099796e-07,0,3.1996141839607684,1.2438225741528389e-05,0,-0.0028773135792881399,0.99999999999999956,0,3.650509796012775e-08,0,-2.730453675652938e-07,-3.4258923009938832e-07,3.6406986484196868e-07,5.8011083436784394e-07,2.0597438045335661e-07,-1.091409913269194e-05,-1.6518536867031266e-05,1.4471023850167086e-05,2.6115462605578888e-05,9.8777278254398743e-06,0.22500013082081358,0,0.38961404726635507,0.22499989601387854,0.22500000000000001,-1.0398612146356179e-07,6.5821916865878852e-05,5.4124611571322954e-06,5.4076364766152223e-06,5.4024910849418335e-06,5.403741085229924e-06,5.410664257634581e-06,4.2462261535635331e-06,9.7105137080996239e-05,0,0,false,0
0.065000000000000002,approach_stop,0,anchored_wind_validation,-0.1684481929261305,0,0,0,0,0,0,3.2000000000000002,0,2.9632007925149908e-07,0,3.1996015752907416,1.2160247224954142e-05,0,-0.0021852491543678616,0.999999999999999,0,4.6077997192061359e-08,0,-3.2326948229995981e-07,-4.2117484845836094e-07,4.299919793219535e-07,7.0259305594627499e-07,2.5300575975925734e-07,-9.2440507773860901e-06,-1.4910490329853512e-05,1.1979426939015108e-05,2.2915697828480784e-05,8.9323621021840172e-06,0.22500016892087255,0,0.38960141029778922,0.22499987260079329,0.22500000000000001,-1.2739920671189786e-07,-0.0063409805067849911,-0.00052146494803066192,-0.00052150494044461574,-0.00052154943639124232,-0.00052153994877494176,-0.0005214811667916242,-0.00040880573988865809,-0.0093573266871067352,0,0,false,0
0.070000000000000007,approach_stop,0,anchored_wind_validation,-0.18506771986737192,0,0,0,0,0,0,3.2000000000000002,0,3.4792788797589056e-07,0,3.1995921407159638,8.4838147793386382e-06,0,-0.0016073862780867833,0.99999999999999845,0,5.4114567882498147e-08,0,-3.5287258933590233e-07,-4.78512417433424e-07,4.6721066566695389e-07,7.852506221411384e-07,2.8723747962974923e-07,-2.8403496005688539e-06,-8.0448248742542893e-06,3.1984424169879681e-06,1.0345912604608035e-05,4.784573726486338e-06,0.22500020374262372,0,0.3895919569931246,0.22499985581473575,0.22500000000000001,-1.4418526425585831e-07,-0.0076535369604750457,-0.00062939860178586591,-0.00062941297286491025,-0.00062943553827428454,-0.00062943510923954245,-0.00062940895280488808,-0.00049344066919852151,-0.011294068804643056,0,0,false,0
0.074999999999999997,approach_stop,0,anchored_wind_validation,-0.28356890270628554,0,0,0,0,0,0,3.2000000000000002,0,3.794594384749343e-07,0,3.1995853191953252,4.1341501911178117e-06,0,-0.0011387271395360758,0.99999999999999811,0,5.9032780418984079e-08,0,-3.5104789992694342e-07,-4.9938003314028848e-07,4.610178426023185e-07,8.0307830242170133e-07,2.9953440015432909e-07,3.3527489852777178e-06,-3.7067477453371787e-07,-5.3963592540397804e-06,-2.9780865702835029e-06,1.7955015082226693e-07,0.22500022977816753,0,0.38958513215920126,0.22499985031872904,0.22500000000000001,-1.4968127096115502e-07,-0.017967634137425508,-0.0014775858291657883,-0.0014775626500906696,-0.0014775543844816605,-0.0014775680204607816,-0.0014775889521097905,-0.001158443008683189,-0.026513936982417385,0,0,false,0
0.080000000000000002,approach_stop,0,anchored_wind_validation,-0.34058983646329738,0,0,0,0,0,0,3.2000000000000002,0,3.7579829389203974e-07,0,3.1995805877387835,-5.5787692479185782e-06,0,-0.00076944494939012694,0.99999999999999811,0,5.848201612471764e-08,0,-2.9998109677686412e-07,-4.6180259964204099e-07,3.8777947356901015e-07,7.1850602285056943e-07,2.7655798145649148e-07,1.6599328492173389e-05,1.5287033411653704e-05,-2.3309535966734851e-05,-3.0367174501456798e-05,-9.2806608821944196e-06,0.22500023875810671,0,0.38958042168122209,0.22499986295981281,0.22500000000000001,-1.3704018719806754e-07,-0.025918518108828704,-0.0021314152533804648,-0.0021312744245612527,-0.0021311585597133956,-0.0021312107449018244,-0.002131387001726479,-0.0016711142666142101,-0.038246078359726328,0,0,false,0
0.085000000000000006,approach_stop,0,anchored_wind_validation,-0.38232323083397624,0,0,0,0,0,0,3.2000000000000002,0,3.1346690936296989e-07,0,3.1995774800113366,-1.9318791993726176e-05,0,-0.00048702186484058985,0.99999999999999867,0,4.8811370956081555e-08,0,-1.7276455485220035e-07,-3.3167645837134462e-07,2.1165491565650602e-07,4.7393524036771613e-07,1.977516449894313e-07,3.3694304025194132e-05,3.6562978456748722e-05,-4.6383261931228063e-05,-6.6787455901791493e-05,-2.2101270272517495e-05,0.22500021759379116,0,0.38957737279023646,0.22499990412688178,0.22500000000000001,-9.5873118222122855e-08,-0.032657165971971679,-0.0026855446342763057,-0.0026852217400471163,-0.0026849332390462659,-0.0026850422610002122,-0.0026854635052663634,-0.0021056568428634652,-0.048189028194471399,0,0,false,0
0.089999999999999997,approach_stop,0,anchored_wind_validation,-0.40565726983759026,0,0,0,0,0,0,3.2000000000000002,0,1.741583425372724e-07,0,3.1995755954369303,-3.6353908900520774e-05,0,-0.0002779102251520722,0.99999999999999967,0,2.7171703428273376e-08,0,4.5715966511948208e-08,-8.4730892262278628e-08,-8.7517873003686743e-08,3.1625486027778786e-08,4.8621125231799413e-08,5.3049868310393354e-05,6.1925904492122843e-05,-7.2434402068181461e-05,-0.00010931376240863514,-3.7360845512161825e-05,0.22500015520482583,0,0.38957559361996286,0.2249999810464833,0.22500000000000001,-1.8953516700559447e-08,-0.036762213561740351,-0.0030230928615931425,-0.0030225509066164977,-0.0030220481876099955,-0.0030222226514544466,-0.0030229436753110919,-0.0023704195847406911,-0.054245491429066213,0,0,false,0
0.095000000000000001,approach_stop,0,anchored_wind_validation,-0.37078575770524347,0,0,0,0,0,0,3.2000000000000002,0,-5.4904762861657624e-08,0,3.1995746011597834,-5.520652233134632e-05,0,-0.00012873463913881886,1,0,-8.4276770047839088e-09,0,3.6056274157915511e-07,2.9274987410408255e-07,-5.1614954497036673e-07,-6.2675617155078891e-07,-1.7898351086039691e-07,7.227452446507996e-05,8.8701260777374944e-05,-9.8180904456387808e-05,-0.00015314616395334046,-5.3452757240786896e-05,0.22500004282344258,0,0.38957475537798636,0.22500009772820545,0.22500000000000001,9.7728205444846949e-08,-0.030709849731539875,-0.0025253494485659046,-0.0025246720125909482,-0.0025240267862194541,-0.0025242375797121129,-0.0025251519399860198,-0.0019802735753224597,-0.045313561073936776,0,0,false,0
0.10000000000000001,approach_stop,0,anchored_wind_validation,-0.28574345541239199,0,0,0,0,0,0,3.2000000000000002,0,-3.6927032130483029e-07,0,3.1995742290381544,-7.047184496795438e-05,0,-2.7087806016379247e-05,0.99999999999999867,0,-5.7300715073441995e-08,0,7.506317491202659e-07,7.8588085601650791e-07,-1.0453520163981523e-06,-1.4680605257599889e-06,-4.7590330582020952e-07,8.3465692207956808e-05,0.00010815095312435277,-0.00011302975211908406,-0.00018267586872778194,-6.5089611444567951e-05,0.22499988015380371,0,0.3895745817027329,0.225000249424125,0.22500000000000001,2.494241249928475e-07,-0.018234731189571068,-0.0014994601063572223,-0.0014988533323020878,-0.0014982592649101826,-0.0014984412458180572,-0.0014992733660279074,-0.0011759394170193871,-0.026904957922005913,0,0,false,0
0.105,approach_stop,0,anchored_wind_validation,-0.29457542356176519,0,0,0,0,0,0,3.2000000000000002,0,-7.425452702587172e-07,0,3.1995742695259484,-7.8777516313312845e-05,0,3.8007569851928805e-05,0.99999999999999345,0,-1.1535053334379499e-07,0,1.1669349451641177e-06,1.3446950701082245e-06,-1.6083341447735894e-06,-2.3993098680106466e-06,-8.1196167176652162e-07,8.3197456497077847e-05,0.00011502594822637505,-0.00011221196469132938,-0.00018949280848468313,-6.915827846889473e-05,0.22499967834631834,0,0.38957484073135357,0.22500042089158862,0.22500000000000001,4.2089158860947329e-07,-0.019378574789022936,-0.0015935370147847105,-0.0015929084369618964,-0.0015922720032587301,-0.0015924519418019185,-0.0015933315466153679,-0.0012497171796580977,-0.028592792912103659,0,0,false,0
0.11,approach_stop,0,anchored_wind_validation,-0.18406186905088581,0,0,0,0,0,0,3.2000000000000002,0,-1.1579332824867731e-06,0,3.199574563917158,-8.7314088637756285e-05,0,7.5893012051829898e-05,0.99999999999998379,0,-1.7996694195458597e-07,0,1.5860377862689787e-06,1.9356057941783938e-06,-2.1709400366124089e-06,-3.3644367872361139e-06,-1.1673848598207852e-06,8.4488091601242428e-05,0.00012109660844335861,-0.00011281519672225487,-0.00019627337987885383,-7.2871859819378051e-05,0.22499944439058148,0,0.38957536066092491,0.22500060232386396,0.22500000000000001,6.0232386395187021e-07,-0.0075626981005852906,-0.0006218792097179767,-0.00062148092498458122,-0.00062106857931200864,-0.00062117855956092928,-0.00062174331402365865,-0.00048779743649626838,-0.011157846124680713,0,0,false,0
0.115,approach_stop,0,anchored_wind_validation,-0.23622666834254877,0,0,0,0,0,0,3.2000000000000002,0,-1.5995364297186933e-06,0,3.1995749960477342,-8.9274440458751055e-05,0,9.4251563743826539e-05,0.99999999999996902,0,-2.4867831796715668e-07,0,1.9877734058088388e-06,2.5292317606148145e-06,-2.7042479499026932e-06,-4.3144537755103395e-06,-1.5245516026233211e-06,7.6579218784253341e-05,0.00011619401502208875,-0.00010090012056738648,-0.00018378820478446849,-6.992027055860782e-05,0.22499918507532438,0,0.38957601387268004,0.2250007846117541,0.22500000000000001,7.8461175409549888e-07,-0.012459221175952813,-0.0010245580934783245,-0.0010240945562912517,-0.0010235975389281994,-0.0010237182690929698,-0.0010243892852276459,-0.00080354543877023089,-0.018383124357741434,0,0,false,0
0.12,approach_stop,0,anchored_wind_validation,-0.20699783308244782,0,0,0,0,0,0,3.2000000000000002,0,-2.0565870841128401e-06,0,3.1995754842082111,-9.3489750853505564e-05,0,9.9205352415184122e-05,0.99999999999994882,0,-3.1980801054762844e-07,0,2.3650273716061411e-06,3.1066721706334031e-06,-3.1966802967010361e-06,-5.2218087077376811e-06,-1.8722543609500549e-06,7.4433778978811398e-05,0.00011472804450904972,-9.6204930875115003e-05,-0.00017914014544311474,-6.9116046557490211e-05,0.22499890510707257,0,0.38957671242576697,0.22500096169415668,0.22500000000000001,9.6169415667035629e-07,-0.0095653464559633042,-0.00078658989834029882,-0.00078619970792285132,-0.00078577403259842259,-0.00078587186596759402,-0.00078644149404343564,-0.00061693246783863908,-0.014113155922674543,0,0,false,0
0.125,approach_stop,0,anchored_wind_validation,-0.13386813070520609,0,0,0,0,0,0,3.2000000000000002,0,-2.530076068099391e-06,0,3.1995759737381171,-9.5852920025833407e-05,0,9.5483465136323819e-05,0.99999999999992251,0,-3.9350653178999999e-07,0,2.7270801098842857e-06,3.670196475984639e-06,-3.659597256236671e-06,-6.0948106241126402e-06,-2.2117236391150337e-06,7.0551747170692215e-05,0.00011066641062978912,-8.9162953895001817e-05,-0.00017013855036662555,-6.66552421378242e-05,0.22499860322101567,0,0.38957740383457007,0.22500113329708377,0.22500000000000001,1.1332970837607537e-06,-0.0039984702083726816,-0.00032880625870104291,-0.0003285703186310936,-0.00032830786581196272,-0.00032836406008960038,-0.00032871117405022744,-0.00025793002929368707,-0.0058991599149502963,0,0,false,0
0.13,approach_stop,0,anchored_wind_validation,-0.12569824014346193,0,0,0,0,0,0,3.2000000000000002,0,-3.0072876037695947e-06,0,3.1995764305549472,-9.498587233134404e-05,0,8.6622634683040727e-05,0.99999999999989042,0,-4.6779573197351235e-07,0,3.0604774951516532e-06,4.2019181280130224e-06,-4.0749947552114674e-06,-6.9028481205271724e-06,-2.5317332539624184e-06,6.309375310589839e-05,0.00010205277842718324,-7.7349228279468239e-05,-0.00015330400499082464,-6.136834669188699e-05,0.22499828519831494,0,0.38957804671252522,0.22500129248591871,0.22500000000000001,1.2924859187080084e-06,-0.0035250358303017099,-0.00028988139548120727,-0.00028968640110604214,-0.00028946279686804419,-0.00028950535885927239,-0.00028979556253785232,-0.00022738602663977437,-0.0052007533717939028,0,0,false,0
0.13500000000000001,approach_stop,0,anchored_wind_validation,-0.18440286698091327,0,0,0,0,0,0,3.2000000000000002,0,-3.4788702371627847e-06,0,3.1995768357121168,-9.3604695199997796e-05,0,7.5174606961908979e-05,0.99999999999985334,0,-5.4121926626029874e-07,0,3.3594950809101264e-06,4.6903527126025814e-06,-4.4349603705284146e-06,-7.6283885035820539e-06,-2.8251346203932576e-06,5.673756782050889e-05,9.340494124055986e-05,-6.6935120174476919e-05,-0.00013716098931250257,-5.6036265785034969e-05,0.22499795543290332,0,0.38957861799462618,0.22500143430314049,0.22500000000000001,1.4343031404795425e-06,-0.0075902521607259122,-0.0006241977703264728,-0.00062394642689706393,-0.0006236498834091285,-0.00062369917189113362,-0.00062407554945361214,-0.00048952383494007352,-0.011199344797643399,0,0,false,0
0.14000000000000001,approach_stop,0,anchored_wind_validation,-0.25703722234713189,0,0,0,0,0,0,3.2000000000000002,0,-3.9482584670060099e-06,0,3.1995771809735367,-9.4106355602692552e-05,0,6.290323988318942e-05,0.99999999999981115,0,-6.1430711645354154e-07,0,3.638165959465047e-06,5.1453469982449875e-06,-4.7580414226877693e-06,-8.2924335243853708e-06,-3.0977342669265266e-06,5.4776235038886844e-05,8.8697901333098606e-05,-6.2393428839198429e-05,-0.00012860434942800649,-5.3048614944963614e-05,0.22499761192184789,0,0.38957911451545918,0.22500156018031489,0.22500000000000001,1.5601803148856952e-06,-0.014751493262146189,-0.0012131197007447015,-0.0012127905772369209,-0.00121239847669331,-0.0012124578676134254,-0.0012129460524683967,-0.00095128302236341345,-0.021766488959266358,0,0,false,0
0.14499999999999999,approach_stop,0,anchored_wind_validation,-0.29228195517400302,0,0,0,0,0,0,3.2000000000000002,0,-4.4288947434978082e-06,0,3.1995774653262137,-9.8097162781017906e-05,0,5.096144546976227e-05,0.99999999999976241,0,-6.89145383364949e-07,0,3.9224315487853397e-06,5.593072531896671e-06,-5.0791852146647434e-06,-8.943125478071561e-06,-3.3650844086911433e-06,5.8753384628972509e-05,9.0471705996345866e-05,-6.5890260003767127e-05,-0.00013163140719165455,-5.3912235546830442e-05,0.22499724734631843,0,0.38957954667046146,0.22500167624106193,0.22500000000000001,1.6762410619264312e-06,-0.01907544083210411,-0.0015687029229026575,-0.0015683093385710834,-0.0015678485191215146,-0.0015679187990266014,-0.0015684871543018822,-0.0012300872418064162,-0.028146794807834264,0,0,false,0
0.14999999999999999,approach_stop,0,anchored_wind_validation,-0.27325253037756225,0,0,0,0,0,0,3.2000000000000002,0,-4.9343878482699457e-06,0,3.1995776923165509,-0.00010404303612077153,0,4.0043276979752538e-05,0.99999999999970512,0,-7.6784815023878457e-07,0,4.2331311058024602e-06,6.0594704322792376e-06,-5.4271231511788119e-06,-9.6247088318066878e-06,-3.6424184890131105e-06,6.5272827216351632e-05,9.6105416146052163e-05,-7.2994753912754409e-05,-0.00014083643597498564,-5.7011404460026113e-05,0.2249968538567749,0,0.38957992828029941,0.22500178824462316,0.22500000000000001,1.788244623157631e-06,-0.016670932150355686,-0.0013709563517930604,-0.0013705508444968267,-0.00137008618147215,-0.0013701589112648292,-0.0013707281384191057,-0.0010750416191506514,-0.024598454196952307,0,0,false,0
0.155,approach_stop,0,anchored_wind_validation,-0.3524576287869664,0,0,0,0,0,0,3.2000000000000002,0,-5.4655870138780886e-06,0,3.1995778680819535,-0.00010837981851006665,0,3.0509993683673226e-05,0.99999999999963829,0,-8.5054878226710737e-07,0,4.5680573004197752e-06,6.5490339694259832e-06,-5.8000188642745312e-06,-1.0340595243287702e-05,-3.9319618669230865e-06,6.8587782626656352e-05,9.9685715891173983e-05,-7.6016690964645687e-05,-0.00014539861756143722,-5.8783815624693323e-05,0.22499642976122772,0,0.38958026588383055,0.22500189534824158,0.22500000000000001,1.8953482415762224e-06,-0.027740170834771784,-0.0022812487238132472,-0.0022807016480970274,-0.0022800758239774404,-0.0022801682213166945,-0.0022809216530522989,-0.0017887755750534114,-0.04093206248008191,0,0,false,0
0.16,approach_stop,0,anchored_wind_validation,-0.36739203693035433,0,0,0,0,0,0,3.2000000000000002,0,-6.032139633433915e-06,0,3.1995779999496912,-0.00011817115685585748,0,2.2491226390574482e-05,0.99999999999955969,0,-9.3874675452280217e-07,0,4.9408558644376301e-06,7.0787272477927974e-06,-6.2159940938342859e-06,-1.1119697314077863e-05,-4.2439442264515197e-06,8.0114563713320393e-05,0.00011212570530057524,-8.9864714272468136e-05,-0.0001658560657104735,-6.5945949186566293e-05,0.22499596887171494,0,0.38958057347799618,0.22500200101134837,0.22500000000000001,2.0010113483681646e-06,-0.030139957796247986,-0.0024785790346876103,-0.0024779097339363626,-0.0024771628421556961,-0.0024772804881114546,-0.0024781803745764644,-0.0019435259542842822,-0.044472596223999857,0,0,false,0
0.16500000000000001,approach_stop,0,anchored_wind_validation,-0.37826588353724427,0,0,0,0,0,0,3.2000000000000002,0,-6.6497240712916722e-06,0,3.1995780954846427,-0.00012878525899818051,0,1.5963834275107357e-05,0.99999999999946465,0,-1.0348799123290425e-06,0,5.3705698851731918e-06,7.6741759108321245e-06,-6.7006090907923862e-06,-1.2004410037248218e-05,-4.5936724628348916e-06,9.1391271032193467e-05,0.0001259128466175392,-0.00010348666711287965,-0.00018758170197397686,-7.3849323511678252e-05,0.22499546144269036,0,0.38958086841225759,0.22500211116676166,0.22500000000000001,2.1111667616591223e-06,-0.031949298898087529,-0.0026273545207739909,-0.0026265622912388102,-0.0026256893296793494,-0.0026258294189561182,-0.0026268778251947482,-0.0020602062238716076,-0.04714181850780215,0,0,false,0
