time,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,tip_x,tip_y,tip_z,tip_relative_x,potential_energy,kinetic_energy,total_energy
0,0.174532925199,0,0,0,0,0,0,0,0,0,-0.446275816604,0,0.669044074759,-0.446275816604,34.7821421876,0,34.7821421876
0.01,0.174429389663,3.36572776807e-05,5.56256803872e-05,2.30892304929e-05,3.46323720584e-06,-0.0205479584462,0.00595589191862,0.0118992382387,0.00434745188061,0.000728861701601,-0.446199824907,0,0.668983620081,-0.446175144961,34.781525135,9.62920638382e-05,34.7816214271
0.02,0.174124325782,0.000107196774785,0.000251529775959,8.11908757716e-05,1.44710905858e-05,-0.0403442611618,0.00841739145944,0.0275439927749,0.00712923010033,0.00147104501045,-0.445963852886,0,0.668844009365,-0.445863030511,34.7802391198,0.00029818994215,34.7805373097
0.03,0.173623785598,0.000201724566339,0.00060437193676,0.000164497324588,3.30178958521e-05,-0.0596692480454,0.0105627418825,0.04270010457,0.00957840190128,0.0022371991873,-0.445560440075,0,0.668662468142,-0.445330345856,34.7787873225,0.000590963793382,34.7793782863
0.04,0.172934584653,0.000322194371586,0.0010853469518,0.000286513293166,5.78114122664e-05,-0.0778444991718,0.0134280157891,0.0526506517296,0.0154940294939,0.00266686546447,-0.444985929755,0,0.668455700193,-0.444573064833,34.7773938593,0.000991610406466,34.7783854697
0.05,0.172074477456,0.000464550270262,0.00164708008007,0.000482414507787,8.60289476802e-05,-0.0937934914176,0.0147178381124,0.0593301885448,0.0239275291193,0.00298068675551,-0.444239072234,0,0.668229530918,-0.443590348563,34.7761336839,0.00150916967053,34.7776428536
0.06,0.17106594554,0.000610770527532,0.0022656639734,0.000768010522575,0.000117654366277,-0.107577996524,0.0142850686357,0.0641041227386,0.0332635094717,0.00335921326782,-0.443319460453,0,0.667983985074,-0.442382642626,34.7750029462,0.00214347545632,34.7771464216
0.07,0.169929061542,0.000746408121369,0.00292394074837,0.00114793154685,0.00015351161709,-0.119518115296,0.0126956662418,0.0673092438427,0.0426808048213,0.00382615776476,-0.44222694891,0,0.667716514306,-0.440950883192,34.7739628066,0.00288986500095,34.7768526716
0.08,0.168680387483,0.0008633843332,0.00360661836001,0.00162017493228,0.00019441759641,-0.130069018014,0.010847119805,0.0688371005554,0.0516929348142,0.0043653576896,-0.440961351639,0,0.667424058613,-0.439296078937,34.7729672938,0.00374265640769,34.7767099502
0.09,0.167330174358,0.000966634876191,0.00429588766986,0.00217380035983,0.000245962366426,-0.139827118932,0.00990642285477,0.0689688192848,0.0582156779161,0.00659225418796,-0.439522395625,0,0.667104196156,-0.437419209154,34.7719786067,0.00469644721806,34.7766750539
0.1,0.165887394729,0.00106290531935,0.00498244588542,0.00277395732178,0.000335042882219,-0.148533851871,0.00938935815769,0.0680979573025,0.0614874068334,0.0114940719393,-0.437910158363,0,0.666755506447,-0.43532170794,34.7709710064,0.00574616236919,34.7767171688
0.11,0.164363489253,0.00115488204008,0.00565282194758,0.00339864655609,0.00047935268054,-0.156047546617,0.00901556259647,0.0657355473568,0.0632532239814,0.0174733504973,-0.436124586518,0,0.66637716845,-0.433005051595,34.7699266535,0.00688663666081,34.7768132902
0.12,0.162770364604,0.00124325442381,0.00629270467642,0.00403550320081,0.000685637075125,-0.162386298391,0.00865570232138,0.0620392783874,0.0639550713134,0.0237987734638,-0.434165400816,0,0.66596874825,-0.430470699999,34.7688329427,0.00811228972881,34.7769452324
0.13,0.161119463567,0.00132788117084,0.00688999652313,0.00467461556567,0.00095496918201,-0.167615439596,0.00826247099583,0.0572592519457,0.0637151261762,0.030020214718,-0.432032228192,0,0.665529985043,-0.427720266363,34.7676793381,0.0094171099126,34.777096448
0.14,0.159421481039,0.00140835403992,0.00743509171811,0.00530681674687,0.00128459020247,-0.171817531149,0.00782481032073,0.0516394505077,0.062578106523,0.0358086942454,-0.429724695374,0,0.665060572944,-0.424755607932,34.7664543172,0.0107950685219,34.7772493857
0.15,0.157686208895,0.00148424709247,0.0079207661317,0.00592328557751,0.00166884456753,-0.175091676689,0.00734837009703,0.0454139356161,0.0605736813354,0.0409094581193,-0.427242497676,0,0.664560016062,-0.421578799256,34.7651434617,0.0122410996379,34.7773845613
0.16,0.155922332205,0.00155524196635,0.00834213648798,0.00651551647001,0.00209981954396,-0.17756110912,0.00684827903449,0.038817851162,0.0577375961361,0.0451241398538,-0.424585449116,0,0.664027560792,-0.418191953409,34.7637287778,0.0137524622971,34.7774812401
0.17,0.154137238348,0.00162119596714,0.00869655567247,0.00707542813492,0.002567914515,-0.179353270059,0.00634260160563,0.0320480941966,0.0541197803678,0.0483166246812,-0.421753459885,0,0.663462524118,-0.414596955062,34.7621933215,0.0153273951611,34.7775207166
0.18,0.152337220295,0.00168210073425,0.00898290497161,0.00759554680975,0.0030624684025,-0.180558806094,0.00583873446508,0.0252193639311,0.049792659822,0.0504052917375,-0.41874638734,0,0.662865326371,-0.410795459406,34.7605346586,0.016962214481,34.7774968731
0.19,0.150527770955,0.00173796208512,0.00920110998089,0.00806909411441,0.00357222699129,-0.18126224146,0.00531728318541,0.0185356399149,0.0447038183812,0.0513952499842,-0.415564108405,0,0.662237242686,-0.406789124481,34.7587611419,0.0186527782903,34.7774139202
0.2,0.148712162508,0.00178704270518,0.00936371432561,0.00847779379595,0.00408934509099,-0.18186412794,0.00444994162304,0.0144239800134,0.0365930972514,0.0518671791376,-0.412206630516,0,0.661579868225,-0.402579727555,34.7568845069,0.0203948777345,34.7772793846
0.21,0.146890569949,0.00182660696483,0.0094948805349,0.00879663680851,0.00460442213872,-0.182443150272,0.00346284505855,0.011963191042,0.0270948625463,0.0508492346457,-0.408674079972,0,0.660894874782,-0.398169147544,34.7549165418,0.0221841485506,34.7771006904
0.22,0.145063636168,0.00185638893786,0.00960480767588,0.00901966941101,0.00510006083592,-0.182916870528,0.00247403278478,0.0100005801226,0.0178043706822,0.0477693182221,-0.404966788509,0,0.660183928612,-0.393559508313,34.7528679083,0.024016173393,34.7768840817
0.23,0.143232762645,0.00187482339609,0.00969190464471,0.00916769304856,0.00554276389085,-0.183251157049,0.00117137041019,0.00733450153745,0.012376524507,0.0400835449615,-0.401085271938,0,0.659448699556,-0.388753127742,34.7507479298,0.0258866155408,34.7766345454
0.24,0.141398507726,0.00187949639988,0.00975107515958,0.00927427371818,0.00589226837376,-0.18361073685,-0.000236607471318,0.00451296038078,0.00914633767846,0.0295000262632,-0.397030406522,0,0.658690903383,-0.38375267071,34.7485647128,0.0277908251615,34.776355538
0.25,0.139560316877,0.00187023971841,0.00978265629236,0.00935317910076,0.00612841779448,-0.184038157239,-0.00160357026232,0.00183158524238,0.00671035298815,0.0175892630747,-0.392803647397,0,0.657912306812,-0.378561409952,34.7463253343,0.029724012552,34.7760493468
0.26,0.137718541466,0.00184728821324,0.00978620023031,0.00940523327674,0.00625359241668,-0.184223971204,-0.00302729206037,-0.00131843521535,0.00334167687829,0.00856039299473,-0.388407354228,0,0.657114814907,-0.373183549161,34.7440361519,0.0316814288883,34.7757175808
0.27,0.135876868674,0.00180882691425,0.00975366961669,0.00941681569486,0.0063144408355,-0.184095566136,-0.0047012820738,-0.00526020725048,-0.00105784811024,0.00407493696647,-0.383846041645,0,0.656300721579,-0.367625436259,34.7417030835,0.0336578092936,34.7753608928
0.28,0.134036403241,0.00175277615392,0.00968039130882,0.00938456413537,0.00634126388701,-0.18402933758,-0.00652116108761,-0.00939277101812,-0.00533587934766,0.00148959276258,-0.379123986753,0,0.655472295153,-0.361893158157,34.7393317653,0.035647723894,34.7749794892
0.29,0.132196129452,0.00168040244725,0.00956021457574,0.00931429976873,0.00634755550723,-0.183991264317,-0.00778022046809,-0.0151573995992,-0.00840048536803,-8.21758586197e-05,-0.374244878979,0,0.65463168377,-0.355992240941,34.7369276244,0.037646162452,34.7745737869
0.3,0.130357174473,0.00159895800368,0.00937123028954,0.00922047615074,0.00634173736436,-0.183790240865,-0.00847569115842,-0.0227102131153,-0.0103385170277,-0.000997708395202,-0.369211907506,0,0.653780885304,-0.34992783189,34.7344959282,0.0396485484769,34.7741444767
0.31,0.128519535525,0.00151095871204,0.0091111766229,0.00910171937644,0.00632937784439,-0.18378360894,-0.00911800514848,-0.0290334462451,-0.0136880879894,-0.00141861275543,-0.364027848296,0,0.6529218147,-0.343704677152,34.732041848,0.0416503621452,34.7736922102
0.32,0.126681923732,0.00141379785177,0.00879692788174,0.00894246858548,0.00631391597154,-0.183605772428,-0.0107089613791,-0.0333624474354,-0.0183368328914,-0.00166553982968,-0.358695228729,0,0.652056343608,-0.337327266892,34.7295705011,0.0436471999995,34.7732177011
0.33,0.124848734068,0.00129294026167,0.00844816161394,0.00873412137702,0.00629603655239,-0.183015918962,-0.0135212820554,-0.0363174201622,-0.0233086295998,-0.00191485094775,-0.353216764526,0,0.651186384319,-0.330800312701,34.7270870593,0.0456348307757,34.7727218901
0.34,0.123021524371,0.00114306790734,0.00807135674988,0.00847709777051,0.00627553728135,-0.182443191728,-0.0164458289067,-0.0390165882003,-0.0280500629489,-0.00218834370302,-0.347595393552,0,0.650313869676,-0.324128738493,34.7245966538,0.0476090907966,34.7722057446
0.35,0.121199359834,0.000964365179971,0.00766838003788,0.00817406257028,0.00625221533808,-0.182022111748,-0.0192712740371,-0.0415482974177,-0.0325092882238,-0.00247829494552,-0.341834208974,0,0.649440737189,-0.317317607084,34.7221043752,0.0495659226481,34.7716702979
0.36,0.119380323842,0.000758188143556,0.00724107901104,0.00782788128399,0.00622593222237,-0.181827888964,-0.0219339234635,-0.0438735800447,-0.0366773958178,-0.00278006459347,-0.335936438698,0,0.648568920915,-0.310372103449,34.7196152811,0.0515014102372,34.7711166913
0.37,0.117561863586,0.000526330735086,0.00679174631766,0.00744153781199,0.00619658266757,-0.181914770707,-0.0244038179659,-0.0459478032291,-0.0405382970222,-0.0030912603564,-0.329905439155,0,0.647700342104,-0.303297528568,34.7171343856,0.0534117997865,34.7705461853
0.38,0.115740954196,0.000270806672436,0.00632308192281,0.00701821797963,0.00616408184445,-0.18232357174,-0.0266655325656,-0.0477346365785,-0.0440682805191,-0.00340999949984,-0.323744689774,0,0.646836899288,-0.296099293338,34.714666644,0.0552935181749,34.7699601621
0.39,0.113914217428,-6.26335818581e-06,0.00583810355904,0.0065613672477,0.00612836436512,-0.183084494197,-0.0287124713598,-0.0492067479311,-0.0472397294058,-0.00373422050454,-0.317457786312,0,0.645980458193,-0.28878291119,34.7122169355,0.0571431896559,34.7693601251
0.4,0.112078018767,-0.000302723917992,0.00534006092434,0.00607471315328,0.00608938712034,-0.184218824335,-0.0305438857341,-0.0503449083179,-0.0500243091208,-0.00406152562518,-0.311048432924,0,0.645132841769,-0.281353989355,34.7097900451,0.0589576507363,34.7687476958
0.41,0.110228550229,-0.000616432759626,0.0048323595821,0.00556225978954,0.00604713253289,-0.185740142519,-0.0321628863158,-0.0511370207288,-0.0523953903119,-0.00438922001487,-0.304520433082,0,0.644295820615,-0.273818218928,34.7073906455,0.0607339628818,34.7681246084
0.42,0.108361902655,-0.000945291862133,0.00431849342805,0.00502826247663,0.00600161005715,-0.187655313971,-0.0335744509376,-0.0515801375319,-0.0543240178743,-0.00471937872197,-0.297877679524,0,0.643471104043,-0.266181363891,34.7050232805,0.0624694227775,34.7674927033
0.43,0.106474194859,-0.00128739998527,0.00380054041578,0.0044816859243,0.00594840199775,-0.189941812856,-0.0348628638374,-0.0519580975944,-0.0546974182597,-0.00619328543041,-0.291124041205,0,0.64266031986,-0.258449147178,34.7026923482,0.0641615877771,34.766853936
0.44,0.104561793942,-0.00164273246278,0.00328153265872,0.00393761412997,0.0058743019755,-0.192611876646,-0.0361892292932,-0.0517245920348,-0.0540192170977,-0.008735281403,-0.284263197437,0,0.641864988374,-0.250627083,34.7004020769,0.0658082853511,34.7662103623
0.45,0.10262037387,-0.00201049334799,0.00276822020108,0.00340266353665,0.00577228830978,-0.195753756451,-0.0373144199313,-0.0508409590469,-0.0529216243686,-0.0117085472389,-0.277298963414,0,0.641086555864,-0.242720799059,34.6981565045,0.0674075690556,34.7655640735
0.46,0.100645109864,-0.00238792267644,0.00226643621438,0.00287997209386,0.00563972721826,-0.199376688873,-0.0381137220934,-0.0494395787758,-0.0515834132059,-0.0148066177074,-0.270235295278,0,0.640326394294,-0.234736043279,34.6959594827,0.0689577222894,34.764917205
0.47,0.0986313750668,-0.00277162815354,0.00178078020406,0.002371599895,0.00547636460703,-0.20343849174,-0.0385726084687,-0.047632082635,-0.0500625190284,-0.0178439345788,-0.263076249753,0,0.639585796564,-0.226678644962,34.6938146837,0.0704572621755,34.7642719459
0.48,0.0965750870598,-0.00315835063057,0.00131484030242,0.00187928053326,0.00528347682529,-0.207876021412,-0.0387247058059,-0.04551042736,-0.0483735713706,-0.0206938472061,-0.255825958542,0,0.638865973352,-0.218554488682,34.691725601,0.0719049371835,34.7636305382
0.49,0.0944728322652,-0.00354526564128,0.00087135621409,0.00140468646228,0.00506342351978,-0.212620315445,-0.0386198442735,-0.0431530595472,-0.04651719403,-0.0232637637019,-0.248488608369,0,0.638168050839,-0.210369492663,34.6896955497,0.0732997207928,34.7629952704
0.5,0.0923218847452,-0.00393006356703,0.000452337430646,0.000949498824516,0.00481936739657,-0.217603559001,-0.0383096381403,-0.0406278917429,-0.0444922843196,-0.0254845430839,-0.24106842361,0,0.637493069189,-0.20212958918,34.6877276647,0.0746408027713,34.7623684675
0.51,0.0901201771483,-0.0043109321274,5.91610208668e-05,0.000515396051307,0.00455506626772,-0.222762169035,-0.0378413179059,-0.0379936506049,-0.0423009602644,-0.0273057826606,-0.233569650329,0,0.636841981724,-0.193840706104,34.6858249,0.0759275788268,34.7617524788
0.52,0.087866251195,-0.00468649867111,-0.0003073405099,0.000104011551844,0.00427469861929,-0.228038024312,-0.0372553744728,-0.0353006265735,-0.0399502282878,-0.028693453468,-0.225996541384,0,0.636215654758,-0.185508749374,34.6839900267,0.0771596390125,34.7611496657
0.53,0.0855592009439,-0.00505575890473,-0.000646797883845,-0.000283116940254,0.00398270790675,-0.233378783786,-0.0365849806942,-0.0325912735288,-0.0374521793979,-0.02962836192,-0.218353342534,0,0.63561486805,-0.177139586431,34.6822256326,0.0783367551268,34.7605623877
0.54,0.0831986154405,-0.00541800454648,-0.000959229726455,-0.00064459628192,0.0036836609285,-0.238737742492,-0.0358562512564,-0.0299008259652,-0.0348235347113,-0.0301048107167,-0.210644279626,0,0.635040315829,-0.168739030722,34.680534121,0.0794588673233,34.7599929883
0.55,0.080784524128,-0.00577275579945,-0.0012449737132,-0.000979220719993,0.00338211965092,-0.244073449723,-0.0350888966448,-0.0272579776512,-0.0320849184324,-0.0301292277692,-0.202873546965,0,0.634492608343,-0.160312827388,34.6789177104,0.0805260701495,34.7594437805
0.56,0.078317346736,-0.00611970136642,-0.00150462479105,-0.00128600684758,0.00308252719019,-0.249349210331,-0.0342970519642,-0.0246856145489,-0.0292600361754,-0.0297187039683,-0.195045296944,0,0.633972273861,-0.151866640263,34.6773784337,0.0815385982487,34.758917032
0.57,0.0757978484315,-0.00645864712187,-0.00173898089611,-0.00156422025219,0.00278910883621,-0.254532539955,-0.0334901656512,-0.0222015762196,-0.0263748448483,-0.0288994521383,-0.187163630998,0,0.633479761039,-0.143406040221,34.6759181387,0.0824968119641,34.7584149506
0.58,0.0732271004544,-0.00678947368749,-0.00194899630349,-0.00181339401196,0.00250578872461,-0.259594619042,-0.0326738832694,-0.0198194159794,-0.023456757428,-0.0277052257835,-0.179232591915,0,0.633015441563,-0.134936494942,34.674538487,0.083401183071,34.7579396701
0.59,0.0706064460894,-0.00711210265112,-0.00213574245667,-0.00203333951315,0.00223612233604,-0.264509775577,-0.0318508873405,-0.0175491324608,-0.020533905089,-0.0261757422381,-0.171256157509,0,0.632579612988,-0.126463360074,34.6732409548,0.0842522808471,34.7574932357
0.6,0.0679374715793,-0.00742647085799,-0.00230037587383,-0.00222415022729,0.00198324456581,-0.269255093641,-0.0310213848178,-0.0153982658301,-0.01763417346,-0.0243552454081,-0.163238235622,0,0.632172501669,-0.117991871794,34.6720268317,0.0850507586525,34.7570775904
0.61,0.0652215743847,-0.00773089845995,-0.00244652233311,-0.00238459577765,0.00174943692943,-0.273916729899,-0.0297512486363,-0.0140166208151,-0.0143742854281,-0.0223760381827,-0.155182661088,0,0.631794264672,-0.109527141313,34.6708972176,0.0857973441457,34.7566945618
0.62,0.0624588352638,-0.00801850212221,-0.00258211613436,-0.00251574568325,0.00154011927087,-0.278637734597,-0.0276401370487,-0.0131245598222,-0.0121285978903,-0.019239462529,-0.147093231032,0,0.631444994609,-0.101074190958,34.6698530226,0.086492842039,34.7563458647
0.63,0.0596493393297,-0.00828251807448,-0.00270942458756,-0.00263053630079,0.00136766883186,-0.283213561109,-0.0251514581458,-0.0123546424583,-0.010928502232,-0.0151672042062,-0.13897368162,0,0.631124727347,-0.0926379352829,34.6688949882,0.0871380617795,34.75603305
0.64,0.0567957534912,-0.00852180997026,-0.00282949780262,-0.00273554788753,0.00123763837861,-0.28743682101,-0.0227371958436,-0.0116718154642,-0.0101106535627,-0.01082495604,-0.130827567546,0,0.630833439432,-0.0842230579668,34.6680236877,0.0877338477424,34.7557575355
0.65,0.0539018509351,-0.00873788140998,-0.00294289663326,-0.00283280475112,0.00114994715387,-0.291316350611,-0.0204750223148,-0.0109728608463,-0.00924866133581,-0.00703626624996,-0.122658265544,0,0.630571048192,-0.0758340049777,34.6672395053,0.0882811108869,34.7555206162
0.66,0.0509697009451,-0.00893065335914,-0.00304826882789,-0.00291907732745,0.00109015301704,-0.295089213783,-0.018044959379,-0.0100863737513,-0.00799127651844,-0.00514760317691,-0.114468502159,0,0.630337389842,-0.0674745056105,34.6665425834,0.088780776371,34.7553233598
0.67,0.0480008612382,-0.00909838629267,-0.00314456924912,-0.00299289427718,0.00104400395988,-0.298624456103,-0.0154996278964,-0.00917942756561,-0.00679972356062,-0.00417928572516,-0.106260882329,0,0.63013225514,-0.0591481045158,34.6659328641,0.0892336731639,34.7551665372
0.68,0.0449985367825,-0.00924095254574,-0.00323206414116,-0.00305569756139,0.00100523823803,-0.301764276395,-0.0130443524772,-0.00833293998374,-0.00579249800371,-0.00361869268001,-0.0980382970366,0,0.629955410074,-0.0508585698706,34.6654101281,0.0896406956795,34.7550508238
0.69,0.0419673841844,-0.00936040129775,-0.00331142991474,-0.00310929503257,0.000970996058804,-0.304323530733,-0.0109995105478,-0.00752119317538,-0.00493918305691,-0.00325067538595,-0.0898037771728,0,0.629806585403,-0.0426097427696,34.6649739824,0.0900027871404,34.7549767695
0.7,0.0389152657093,-0.009464577473,-0.00338209258497,-0.00315458836875,0.000939955184948,-0.305969007116,-0.00995999777022,-0.00661745139456,-0.0041311860674,-0.00296695481551,-0.0815604128938,0,0.62968548198,-0.0344054695804,34.6646238901,0.0903209604599,34.7549448506
0.71,0.0358501676557,-0.00956125197685,-0.00344418736774,-0.00319226285518,0.00091149697728,-0.306959218715,-0.00942907137494,-0.00582959718489,-0.00342468667053,-0.0027319985804,-0.0733112987653,0,0.629591755678,-0.0262495252909,34.664359118,0.0905961896147,34.7549553077
0.72,0.0327776905864,-0.00965392137583,-0.0034992893394,-0.0032235379699,0.000885172419137,-0.307464228949,-0.00913177882318,-0.00522129278584,-0.00285401558375,-0.00253998477384,-0.0650595280569,0,0.62952500425,-0.0181455849749,34.6641786879,0.0908293986454,34.7550080866
0.73,0.029702199586,-0.00974429495628,-0.0035491984357,-0.00324981485526,0.000860557107985,-0.307573283344,-0.00895853829664,-0.00478809297603,-0.0024244123912,-0.00238997963598,-0.0568082011732,0,0.629484772992,-0.0100972377656,34.6640813983,0.0910214695508,34.7551028679
0.74,0.0266273561167,-0.00983334336197,-0.00359556268126,-0.00327246786073,0.000837238504874,-0.307342526311,-0.00886137319976,-0.00450828849349,-0.00212712210979,-0.00228022085162,-0.0485604281792,0,0.629470558428,-0.00210799224632,34.66406584,0.091173237761,34.7552390777
0.75,0.0235563428894,-0.0099216941224,-0.00363979457879,-0.00329274977743,0.000814829029632,-0.306813386667,-0.00881600931241,-0.00435765093392,-0.00194752156761,-0.00220753076959,-0.040319327493,0,0.629481810963,0.00581872351624,34.6641304078,0.0912854851402,34.755415893
0.76,0.020491969274,-0.0100097869021,-0.00368306978186,-0.00331175562022,0.000792977884194,-0.30601983564,-0.0088077823467,-0.00431331193936,-0.00186912358937,-0.00216783082477,-0.0320880225378,0,0.629517937225,0.0136795645258,34.6642733117,0.0913589328996,34.7556322446
0.77,0.0174367289645,-0.0100979386441,-0.00372634584267,-0.00333041456708,0.000771377267005,-0.304991342548,-0.00882628588856,-0.00435455256466,-0.00187545104869,-0.00215667490227,-0.0238696374224,0,0.629578302388,0.0214712725411,34.6644925867,0.0913942353281,34.755886822
0.78,0.0143928378425,-0.0101863741255,-0.00377038398336,-0.00334949482945,0.000749764125405,-0.303754135963,-0.0088632836282,-0.0044628048635,-0.00195087580432,-0.00216960381764,-0.0156672922384,0,0.62966223255,0.0291906801447,34.6647861031,0.091391974654,34.7561780777
0.79,0.0113622631282,-0.0102752428202,-0.00381576987885,-0.00336961416418,0.000727919181186,-0.302331786554,-0.00891186378962,-0.00462150026959,-0.00208096934104,-0.00220234538975,-0.00748409828646,0,0.629769017208,0.0368347148229,34.6651515771,0.0913526571141,34.7565042342
0.8,0.00834674827881,-0.0103646300866,-0.00386293286516,-0.00339125260961,0.000705664493119,-0.300745515315,-0.00896607553994,-0.00481591560511,-0.00225262570461,-0.00225091550621,0.00067684660376,0,0.62989791181,0.0444004028675,34.6655865813,0.0912767102198,34.7568632915
0.81,0.00534783544587,-0.0104545658168,-0.00391216370908,-0.00341476585305,0.000682860320096,-0.299014390217,-0.0090207560035,-0.00503303948582,-0.00245407811544,-0.00231166250957,0.0088124625751,0,0.630048140398,0.0518848730067,34.666088555,0.0911644811729,34.7572530361
0.82,0.0023668862246,-0.0105450317956,-0.00396363112697,-0.00344039848262,0.00065940171008,-0.297155477831,-0.00907143401228,-0.00526145449366,-0.0026748653829,-0.00238128084922,0.0169196920189,0,0.630218898292,0.0592853597163,34.6666548149,0.0910162363734,34.7576710513
0.83,-0.000594899009548,-0.0106359682774,-0.00401739717508,-0.00346829676825,0.000635215042446,-0.295183977043,-0.00911426530231,-0.00549122837808,-0.00290577422108,-0.00245680848461,0.0249955036011,0,0.630409354827,0.066599206189,34.6672825662,0.0908321619592,34.7581147282
0.84,-0.00353646306056,-0.0107272799905,-0.00407343157824,-0.00349852080041,0.00061025464345,-0.293113345609,-0.00914598091376,-0.00571381004265,-0.00313876986635,-0.00253561576939,0.0330368960247,0,0.630618656123,0.0738238669502,34.6679689128,0.0906123653183,34.7585812782
0.85,-0.00645687511889,-0.010818841658,-0.00413162503347,-0.00353105590362,0.000584499537559,-0.290955423422,-0.00916384143209,-0.00592192833399,-0.00336692113903,-0.00261538987039,0.0410409015237,0,0.63084592786,0.0809569101165,34.6687108685,0.0903568775151,34.759067746
0.86,-0.00935531518986,-0.010910503077,-0.00419180151243,-0.00356582328708,0.000557950367502,-0.288720553548,-0.00916559415666,-0.00610949301462,-0.00358432320066,-0.00269411686139,0.0490045890847,0,0.631090278064,0.0879960192983,34.6695053674,0.0900656565763,34.759571024
0.87,-0.0122310597208,-0.01100209378,-0.00425372958476,-0.00360268991954,0.000530626499897,-0.28641770089,-0.00914943211978,-0.00627149799115,-0.00378601989018,-0.00277006265682,0.0569250673998,0,0.631350799886,0.0949389951503,34.6703492748,0.0897385915792,34.7600878664
0.88,-0.0150834684012,-0.0110934272936,-0.00431713278638,-0.00364147763061,0.000502563324414,-0.284054567955,-0.00911395463433,-0.00640392716372,-0.00396792684228,-0.00284175345641,0.0647994875527,0,0.631626574353,0.101783756575,34.6712393979,0.0893755074917,34.7606149054
0.89,-0.0179119721026,-0.0111843050098,-0.00438169906128,-0.0036819714508,0.00047380974913,-0.281637707083,-0.00905812934769,-0.00650366334903,-0.00412675622671,-0.00290795611778,0.0726250454449,0,0.631916673102,0.10852834159,34.6721724962,0.0889761707069,34.7611486669
0.9,-0.0207160619215,-0.0112745196869,-0.0044470893098,-0.00372392720967,0.000444425891313,-0.279172628526,-0.00898125588616,-0.00656840071559,-0.0042599437291,-0.00296765873817,0.0803989839688,0,0.632220161063,0.115170907862,34.673145292,0.0885402952208,34.7616855872
0.91,-0.0234952792795,-0.011363858594,-0.00451294508036,-0.00376707841704,0.000414480960468,-0.276663903868,-0.00888293119866,-0.00659656111082,-0.00436557824616,-0.00302005164776,0.0881185949362,0,0.632536099104,0.121709732929,34.6741544809,0.0880675493971,34.7622220303
0.92,-0.0262492070324,-0.0114521063188,-0.00457889544529,-0.00381114245628,0.000384051328745,-0.274115264355,-0.00876301669889,-0.00658721458471,-0.00444233465713,-0.00306450896798,0.0957812207718,0,0.632863546609,0.128143214108,34.6751967422,0.0875575632631,34.7627543054
0.93,-0.0289774615366,-0.0115390472555,-0.00464456310383,-0.00385582612184,0.000353218782428,-0.271529693831,-0.00862160728258,-0.00654000433649,-0.00448940994296,-0.00310057085258,0.103384255982,0,0.633201563996,0.134469868116,34.6762687483,0.0870099362807,34.7632786845
0.94,-0.0316796856158,-0.0116244677927,-0.00470956975734,-0.00390083053558,0.000322068947215,-0.268909516058,-0.00845900227087,-0.00645507623602,-0.00450646284793,-0.00312792650238,0.11092514841,0,0.63354921516,0.140688330404,34.6773671752,0.0864242455322,34.7637914207
0.95,-0.0343555423736,-0.0117081582208,-0.00477354080306,-0.00394585547793,0.000290689879189,-0.266256476302,-0.00827567830459,-0.0063330130034,-0.00449355721197,-0.00314639802211,0.118401400289,0,0.63390556983,0.146797354226,34.6784887119,0.0858000542633,34.7642887662
0.96,-0.0370047097919,-0.0117899143773,-0.00483610939297,-0.00399060317111,0.000259170812799,-0.263571817128,-0.00807226419096,-0.0061747730692,-0.00445110904398,-0.00315592516832,0.125810569104,0,0.634269705845,0.152795809451,34.67963007,0.0851369207201,34.7647669908
0.97,-0.0396268760587,-0.0118695390512,-0.00489691990461,-0.00403478155185,0.00022760105676,-0.26085634844,-0.00784951768307,-0.00598163408443,-0.00437983735604,-0.00315655102091,0.133150268274,0,0.634640711326,0.158682681139,34.6807879926,0.0844344072187,34.7652223999
0.98,-0.0422217355687,-0.0119468431643,-0.00495563086994,-0.0040781070712,0.000196069028547,-0.258110511837,-0.00760830415479,-0.00575514100367,-0.00428071873477,-0.00314840859612,0.140418167673,0,0.635017686752,0.16445706789,34.6819592634,0.0836920893842,34.7656513527
0.99,-0.0447889855379,-0.0120216467481,-0.00501191740742,-0.00412030705845,0.000164661418019,-0.255334439429,-0.00734957711821,-0.00549705862588,-0.00415494558906,-0.00313170840596,0.147611993986,0,0.635399746933,0.170118179977,34.6831407149,0.0829095654944,34.7660502804
1,-0.0473283231812,-0.0120937797353,-0.00506547320118,-0.00416112168562,0.000133462470741,-0.252528007287,-0.00707436051841,-0.00520932844577,-0.00400388798202,-0.00310672695831,0.154729530933,0,0.635786022864,0.175665337288,34.6843292374,0.0820864658648,34.7664157033
1.01,-0.0498394433972,-0.0121630825833,-0.00511601206955,-0.0042003055676,0.00010255338166,-0.249690883737,-0.00678373273059,-0.00489402964247,-0.00382905892919,-0.00307379618245,0.16176861935,0,0.636175663468,0.181097967085,34.6855217861,0.0812224622096,34.7667442483
1.02,-0.0523220369118,-0.0122294067443,-0.00516326916337,-0.00423762903216,7.20117899923e-05,-0.246822572733,-0.00647881217649,-0.00455334401239,-0.00363208302427,-0.00303329375677,0.16872715716,0,0.636567837228,0.186415601583,34.6867153891,0.0803172769146,34.767032666
