time,scenario,protocol_mode,wind_x,x_ref,vx_ref,ax_ref,y_ref,z_ref,yaw_ref,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,tip_x,tip_y,tip_z,tip_displacement,joint_1_angle,joint_1_velocity,joint_2_angle,joint_2_velocity,joint_3_angle,joint_3_velocity,joint_4_angle,joint_4_velocity,joint_5_angle,joint_5_velocity,ax_cmd_raw,ax_cmd_limited,ax_saturated,ax_slew_limited,anchor_active,roll_rad,pitch_rad,yaw_rad,thrust_cmd_raw_N,thrust_cmd_limited_N,mx_cmd_raw_Nm,my_cmd_raw_Nm,mz_cmd_raw_Nm,mx_cmd_limited_Nm,my_cmd_limited_Nm,mz_cmd_limited_Nm,rotor_motor_max_abs_cmd,solve_time_ms,controller,controller_mode,position_error_x,velocity_error_x,lqr_feedback_ax,residual_v,disturbance_hat,qp_limiter_mismatch,qp_status_code,qp_iterations,preview_horizon_steps,tip_weight,residual_weight,observer_enabled,disturbance_compensation
2.1850000000000001,approach_stop,free_flight_controlled,0,0.51375000000000004,0.75,0,0,3.2000000000000002,0,0.3551619311328103,0,3.200283134730276,0.66450843570225715,0,-0.0084024492383105651,0.33236220758949675,0,0.38024749277972514,-0.24779972354331356,0.031934742068221778,0.1822727136195389,0.0029122893149971566,0.013515730852109744,0.0019493367502574444,0.014296019101899515,0.001306702572999419,0.012717848811570877,0.00071327395103755388,0.014223517815625678,0.1956681177489798,0.1956681177489798,false,false,false,0,0.054867457738874033,0,130.20482673337807,130.20482673337807,0,-0.010833232785430913,0,0,-0.010833232785430913,0,0,0.58030000000000004,lqr_stabilized_da_pmpc,full,-0.15858806886718974,-0.08549156429774285,0.076404616659541347,-0.072797652641114111,-0.046465848448324319,0,1,25,20,20,2,true,true
2.1899999999999999,approach_stop,free_flight_controlled,0,0.51749999999999996,0.75,0,0,3.2000000000000002,0,0.3584896640629785,0,3.2002412432466847,0.66657908245427067,0,-0.008353498151171616,0.33405362057987387,0,0.38017822908355892,-0.24943604348310464,0.032840617684477116,0.18006722284151952,0.002978827287381506,0.013102187271080951,0.002020381958969491,0.014120023520209494,0.0013706191192656716,0.012844868753586276,0.00078558016796482903,0.014697582805742956,0.1956681177489798,0.1956681177489798,false,false,false,0,0.054490045206207073,0,130.20648744485462,130.20648744485462,0,-0.014532482212900377,0,0,-0.014532482212900377,0,0,0.58030000000000004,lqr_stabilized_da_pmpc,full,-0.15901033593702146,-0.083420917545729334,0.076404616659541347,-0.072797652641114111,-0.046465848448324319,0,1,25,20,20,2,true,true
2.1949999999999998,approach_stop,free_flight_controlled,0,0.52124999999999988,0.75,0,0,3.2000000000000002,0,0.3618276658312703,0,3.20019960767763,0.66861605956634562,0,-0.0083000849543959643,0.33576820565569893,0,0.38011013347143741,-0.25105946017557135,0.033735386409171404,0.17782966830585639,0.0030433059368701661,0.012692848979071154,0.0020905257471852939,0.013935317755198424,0.0014351086938890441,0.01294690641291303,0.00086023396723712304,0.015162046805564672,0.1956681177489798,0.1956681177489798,false,false,false,0,0.054119524230684155,0,130.20787887478843,130.20787887478843,0,-0.018455861330564649,0,0,-0.018455861330564649,0,0,0.58030000000000004,lqr_stabilized_da_pmpc,full,-0.15942233416872958,-0.081383940433654378,0.076404616659541347,-0.072797652641114111,-0.046465848448324319,0,1,25,20,20,2,true,true
2.2000000000000002,approach_stop,free_flight_controlled,0,0.52500000000000013,0.75,0,0,3.2000000000000002,0,0.36517576940850438,0,3.2001582500465755,0.67061989582413262,0,-0.008242324824127208,0.33750615760701846,0,0.38004322438844279,-0.25266961180148595,0.034618888396616601,0.17556027400105123,0.0031057564056640669,0.012291678825681888,0.0021597233106869155,0.013741436105414,0.0015000441627660893,0.013023117792301392,0.00093717967943709394,0.015613819963769607,0.2078342701344188,0.2078342701344188,false,false,false,0,0.053755975675477553,0,130.21766065080797,130.21766065080797,0,-0.0034881327152120889,0,0,-0.0034881327152120889,0,0,0.67649999999999999,lqr_stabilized_da_pmpc,full,-0.15982423059149575,-0.079380104175867383,0.10581216803033944,-0.051998822731893116,-0.050023279372186251,0,1,25,20,20,2,true,true
2.2050000000000001,approach_stop,free_flight_controlled,0,0.52875000000000005,0.75,0,0,3.2000000000000002,0,0.36853381118575013,0,3.2001172004791369,0.67259143628016205,0,-0.008176859417440464,0.33926767075003739,0,0.37997752805469442,-0.25426614043571272,0.035490572743722283,0.17310298411766226,0.0031664096684333714,0.011973199324973354,0.002227884576391045,0.013522042089985026,0.0015653047086287592,0.013076306082546531,0.0010163441812194203,0.01604916139901617,0.2078342701344188,0.2078342701344188,false,false,false,0,0.053399718719729136,0,130.21830838674927,130.21830838674927,0,-0.0085184396740348167,0,0,-0.0085184396740348167,0,0,0.67649999999999999,lqr_stabilized_da_pmpc,full,-0.16021618881424993,-0.077408563719837953,0.10581216803033944,-0.051998822731893116,-0.050023279372186251,0,1,25,20,20,2,true,true
2.21,approach_stop,free_flight_controlled,0,0.53249999999999997,0.75,0,0,3.2000000000000002,0,0.37190163037563895,0,3.2000764883411517,0.67453095890270698,0,-0.0081073561073855566,0.3410529382004262,0,0.37991307142189479,-0.25584869217521278,0.036349917330005831,0.17062430614689936,0.0032254760925156324,0.011657319732787795,0.0022949471374201485,0.01330201561574456,0.0016307556308402308,0.013099282149811015,0.0010976408731008555,0.016466107133698751,0.2078342701344188,0.2078342701344188,false,false,false,0,0.053051055492165641,0,130.21870328490704,130.21870328490704,0,-0.013725141612237091,0,0,-0.013725141612237091,0,0,0.67649999999999999,lqr_stabilized_da_pmpc,full,-0.16059836962436103,-0.075469041097293021,0.10581216803033944,-0.051998822731893116,-0.050023279372186251,0,1,25,20,20,2,true,true
2.2149999999999999,approach_stop,free_flight_controlled,0,0.53624999999999989,0.75,0,0,3.2000000000000002,0,0.3752790683487422,0,3.2000361335274481,0.6764390481893513,0,-0.0080339330916493045,0.34286215117115887,0,0.37984987561794736,-0.2574169171775833,0.03719681796622186,0.1681253517799115,0.003282972553823676,0.011345579443492218,0.0023609089253864663,0.013081740908712098,0.0016962464240915585,0.013092357958701518,0.0011809688320621151,0.01686105641399702,0.2078342701344188,0.2078342701344188,false,false,false,0,0.052710025231016998,0,130.21885062574989,130.21885062574989,0,-0.019098883692470703,0,0,-0.019098883692470703,0,0,0.67649999999999999,lqr_stabilized_da_pmpc,full,-0.1609709316512577,-0.0735609518106487,0.10581216803033944,-0.051998822731893116,-0.050023279372186251,0,1,25,20,20,2,true,true
2.2200000000000002,approach_stop,free_flight_controlled,0,0.54000000000000015,0.75,0,0,3.2000000000000002,0,0.37866596940754282,0,3.1999961553423675,0.67831629234422797,0,-0.0079567083405075872,0.34469549956057194,0,0.37978796284842503,-0.25897046984697092,0.038031176016232286,0.1656072343207324,0.0033389234950223909,0.011039455061733251,0.0024257690393216891,0.012861314870253115,0.0017616294191106362,0.013056340727145616,0.0012662088418066062,0.017230303948565111,0.2078342701344188,0.2078342701344188,false,false,false,0,0.052376660116676146,0,130.21875572442343,130.21875572442343,0,-0.024630509070938555,0,0,-0.024630509070938555,0,0,0.67649999999999999,lqr_stabilized_da_pmpc,full,-0.16133403059245732,-0.071683707655772033,0.10581216803033944,-0.051998822731893116,-0.050023279372186251,0,1,25,20,20,2,true,true
2.2250000000000001,approach_stop,free_flight_controlled,0,0.54375000000000007,0.75,0,0,3.2000000000000002,0,0.38206218080392801,0,3.1999565725010806,0.68016328285558791,0,-0.0078757995468397013,0.34655317187973411,0,0.3797273563387199,-0.26050900892419393,0.038852898463141022,0.16307109142245513,0.0033933604532800344,0.010740298041789487,0.0024895265225236283,0.012640632382835861,0.0018267620256691903,0.012992438877657815,0.001353223041197289,0.017570108683628887,0.2078342701344188,0.2078342701344188,false,false,false,0,0.052050985490070853,0,130.21842392556491,130.21842392556491,0,-0.030311056477820286,0,0,-0.030311056477820286,0,0,0.67649999999999999,lqr_stabilized_da_pmpc,full,-0.16168781919607206,-0.069836717144412086,0.10581216803033944,-0.051998822731893116,-0.050023279372186251,0,1,25,20,20,2,true,true
2.23,approach_stop,free_flight_controlled,0,0.54749999999999999,0.75,0,0,3.2000000000000002,0,0.38546755275455191,0,3.1999174031310917,0.68198061407245325,0,-0.0077913240801940602,0.34843535517727853,0,0.3796680802546657,-0.26203219757727336,0.03966189808085821,0.16051810436781672,0.0034463212935395733,0.010449279809440866,0.0025521795600150906,0.012419468348311377,0.0018915084985118428,0.012902166098863698,0.0014418549193127193,0.017876763258571671,0.2078342701344188,0.2078342701344188,false,false,false,0,0.05173302006723219,0,130.21786059846733,130.21786059846733,0,-0.036131758055176044,0,0,-0.036131758055176044,0,0,0.67649999999999999,lqr_stabilized_da_pmpc,full,-0.16203244724544807,-0.068019385927546749,0.10581216803033944,-0.051998822731893116,-0.050023279372186251,0,1,25,20,20,2,true,true
