calm_control_energy_proxy,calm_control_rate_proxy,calm_cutter_orientation_rmse_deg,calm_d_hat_final,calm_d_hat_mean_after_settle,calm_d_hat_std_after_settle,calm_final_orientation_error_deg,calm_final_tip_position_error_m,calm_final_tip_speed_m_s,calm_safety,calm_solve_time_max_ms,calm_solve_time_mean_ms,calm_solve_time_p95_ms,calm_task_acquired,calm_task_acquisition_time_s,calm_tip_speed_rms_m_s,calm_tip_task_position_rmse_m,candidate_id,crosswind_control_energy_proxy,crosswind_control_rate_proxy,crosswind_cutter_orientation_rmse_deg,crosswind_d_hat_final,crosswind_d_hat_mean_after_settle,crosswind_d_hat_std_after_settle,crosswind_final_orientation_error_deg,crosswind_final_tip_position_error_m,crosswind_final_tip_speed_m_s,crosswind_safety,crosswind_solve_time_max_ms,crosswind_solve_time_mean_ms,crosswind_solve_time_p95_ms,crosswind_task_acquired,crosswind_task_acquisition_time_s,crosswind_tip_speed_rms_m_s,crosswind_tip_task_position_rmse_m,index,observer_gain
0.6217712130502117,327.3161919981729,0.715358975837908,1.13137736733063e-06,-6.1490800266800475e-06,9.703236881512304e-05,0.0009253854800955251,6.520459683877702e-05,0.00022973291829967262,True,0.0289,0.01731386922115785,0.0211,True,2.455,0.07602034518934223,0.10421018392693898,dob_001,0.9873736856166894,320.18074504766867,1.018373609917699,-0.08962934549714377,-0.08854071078835095,0.0013313567586641863,0.49861886221815577,0.2599567709780818,0.00032532702580152724,True,0.0261,0.01717780091628488,0.0208,False,,0.11600437662185811,0.20911945356250164,1,0.05
0.6254787261422021,330.2828851053161,0.7165481388816878,-4.1860994647576255e-07,3.822710705758878e-05,0.00014941885180007406,0.001368306454542088,6.302957752851677e-05,0.00024995776625704065,True,0.0354,0.017192753019575176,0.0213,True,2.45,0.07594489690042733,0.10419929173348057,dob_002,0.9971976375928168,330.95789967570323,1.020373355454623,-0.08966906803999496,-0.0892880157072872,0.0011165648721120345,0.49934023974400443,0.2601125282747436,0.00025366143768636824,True,0.4739,0.019986838817159517,0.0226,False,,0.1164142275949276,0.20981010152132212,2,0.15
0.6264753581597884,332.83387238995755,0.7155529215428384,-1.3754037096297397e-09,5.9677943195400395e-05,0.00015781827856871418,0.0013917707237248642,5.14437241438996e-05,0.00022732556800706124,True,0.043,0.018343523531861725,0.0233,True,2.4450000000000003,0.0757629387685329,0.10418395370288147,dob_003,1.0045827781102372,336.7288505159507,1.022372268410762,-0.08968629114784406,-0.0893702197694113,0.0011691834052496178,0.4990596299926016,0.26012390640176336,0.00024850977101248845,True,0.0478,0.017737984173261143,0.0234,False,,0.11668230269761297,0.2100230745267714,3,0.3
0.6259974140956113,335.4755684606062,0.7145575968193953,-1.251944974345769e-10,6.195911829046513e-05,0.00017071486610179318,0.0012750639922922676,4.508038057674904e-05,0.00021009068268808872,True,0.0371,0.01744789670970429,0.0226,True,2.4450000000000003,0.07564516602779121,0.10417624273812838,dob_004,1.0122807478423574,345.2115464890694,1.0248187420556654,-0.08968611879201877,-0.08942916188089729,0.0011512290333512757,0.49926245245536266,0.26013128487540144,0.0002501257012681102,True,0.1569,0.019430903790087464,0.0245,False,,0.11701286227535176,0.21022560369212265,4,0.6
