time,scenario,protocol_mode,wind_x,x_ref,vx_ref,ax_ref,y_ref,z_ref,yaw_ref,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,tip_x,tip_y,tip_z,tip_displacement,joint_1_angle,joint_1_velocity,joint_2_angle,joint_2_velocity,joint_3_angle,joint_3_velocity,joint_4_angle,joint_4_velocity,joint_5_angle,joint_5_velocity,ax_cmd_raw,ax_cmd_limited,ax_saturated,ax_slew_limited,anchor_active,roll_rad,pitch_rad,yaw_rad,thrust_cmd_raw_N,thrust_cmd_limited_N,mx_cmd_raw_Nm,my_cmd_raw_Nm,mz_cmd_raw_Nm,mx_cmd_limited_Nm,my_cmd_limited_Nm,mz_cmd_limited_Nm,rotor_motor_max_abs_cmd,solve_time_ms,controller,controller_mode,position_error_x,velocity_error_x,lqr_feedback_ax,residual_v,disturbance_hat,qp_limiter_mismatch,qp_status_code,qp_iterations,preview_horizon_steps,tip_weight,residual_weight,observer_enabled,disturbance_compensation
8.9500000000000011,approach_stop,free_flight_controlled,0,3,0,0,0,3.2000000000000002,0,2.9481572153979805,0,3.1995619776242057,-0.012580262671132615,0,0.00083443275525750852,3.0223837221440166,0,0.38048683322028837,-0.15077349325396386,0.027165782231525069,-0.046017029146319013,0.0015861707706937142,-0.0034091161711262631,0.0014509105673263434,-0.002243560367570412,0.0012708617420744779,-0.0025753751872931913,0.0012818229552773587,-0.00031489731090699103,-0.0041214964775211221,-0.0041214964775211221,false,false,false,0,0.025976652851435907,0,129.82369826454408,129.82369826454408,0,-0.28538971861510937,0,0,-0.28538971861510937,0,0,0.62490000000000001,lqr_stabilized_da_pmpc,preview,-0.05184278460201952,-0.012580262671132615,0.056030548426476923,0.060152044903998045,0,0,1,25,20,20,2,false,false
8.9550000000000001,approach_stop,free_flight_controlled,0,3,0,0,0,3.2000000000000002,0,2.9480963468576933,0,3.1995660787392066,-0.011767234768124296,0,0.00080591713844710487,3.0232380725745998,0,0.38052205916982923,-0.14985827428309353,0.026934987617024723,-0.046297761587987131,0.0015690855103122673,-0.0034241464567144487,0.0014396554177404657,-0.0022604494316481568,0.0012577407792530148,-0.0026722107098210799,0.0012802334113748361,-0.00032096799412543802,-0.0041214964775211221,-0.0041214964775211221,false,false,false,0,0.025887428459982778,0,129.82510743363878,129.82510743363878,0,-0.28118768429775581,0,0,-0.28118768429775581,0,0,0.62490000000000001,lqr_stabilized_da_pmpc,preview,-0.051903653142306716,-0.011767234768124296,0.056030548426476923,0.060152044903998045,0,0,1,25,20,20,2,false,false
8.9600000000000009,approach_stop,free_flight_controlled,0,3,0,0,0,3.2000000000000002,0,2.9480395422796919,0,3.1995700372529958,-0.010954689391105147,0,0.00077739237632120305,3.0241065990392606,0,0.38055782743430167,-0.1489329432404313,0.026702749050367396,-0.046594435810173321,0.0015519771548105318,-0.0034187728266723669,0.001428277522101691,-0.0022923152906122214,0.0012441494597259025,-0.0027635838310400935,0.0012786127922682,-0.00032731724931759937,-0.0041214964775211221,-0.0041214964775211221,false,false,false,0,0.025796206366692949,0,129.82653034875628,129.82653034875628,0,-0.27703914087304793,0,0,-0.27703914087304793,0,0,0.62490000000000001,lqr_stabilized_da_pmpc,preview,-0.051960457720308106,-0.010954689391105147,0.056030548426476923,0.060152044903998045,0,0,1,25,20,20,2,false,false
8.9649999999999999,approach_stop,free_flight_controlled,0,3,0,0,0,3.2000000000000002,0,2.9479867990797795,0,3.1995738531325091,-0.010142694439589761,0,0.00074886353497892781,3.0249892101951303,0,0.38059414500373279,-0.14799758888464912,0.026468990722965258,-0.04690545762971994,0.0015349404285157702,-0.0033960048892642028,0.0014167077611792007,-0.0023367634265735455,0.0012301139062850348,-0.0028500019433426098,0.0012769598438058403,-0.00033389227885800583,-0.0041214964775211221,-0.0041214964775211221,false,false,false,0,0.025703046324692801,0,129.82796650348342,129.82796650348342,0,-0.27294258263192162,0,0,-0.27294258263192162,0,0,0.62490000000000001,lqr_stabilized_da_pmpc,preview,-0.052013200920220548,-0.010142694439589761,0.056030548426476923,0.060152044903998045,0,0,1,25,20,20,2,false,false
8.9700000000000006,approach_stop,free_flight_controlled,0,3,0,0,0,3.2000000000000002,0,2.9479381143447982,0,3.1995775263696777,-0.0093313136658732948,0,0.00072033555434246137,3.0258858136842752,0,0.38063101875295591,-0.14705230066052302,0.026233645220790316,-0.047229074648652579,0.0015180538106809968,-0.0033592988712757184,0.0014048901471941549,-0.0023909691280150553,0.0012156572948484293,-0.0029321233955815046,0.0012752735383770252,-0.00034065473499889364,-0.0041214964775211221,-0.0041214964775211221,false,false,false,0,0.025608006354107662,0,129.82941540317429,129.82941540317429,0,-0.26889651304282502,0,0,-0.26889651304282502,0,0,0.62490000000000001,lqr_stabilized_da_pmpc,preview,-0.052061885655201756,-0.0093313136658732948,0.056030548426476923,0.060152044903998045,0,0,1,25,20,20,2,false,false
8.9749999999999996,approach_stop,free_flight_controlled,0,3,0,0,0,3.2000000000000002,0,2.9478934848524339,0,3.1995810569808576,-0.0085206070415836561,0,0.00069181326712544568,3.0267963161441545,0,0.38066845545299144,-0.14609716870827941,0.025996654147394924,-0.047563443294142353,0.0015013777837204441,-0.0033123656933959564,0.0013927834765553771,-0.0024518760309433533,0.0012007992943103914,-0.0030106799097788873,0.0012735530096995779,-0.00034757806310235957,-0.0041214964775211221,-0.0041214964775211221,false,false,false,0,0.025511142769807878,0,129.83087656404689,129.83087656404689,0,-0.26489944982994751,0,0,-0.26489944982994751,0,0,0.62490000000000001,lqr_stabilized_da_pmpc,preview,-0.052106515147566146,-0.0085206070415836561,0.056030548426476923,0.060152044903998045,0,0,1,25,20,20,2,false,false
8.9800000000000004,approach_stop,free_flight_controlled,0,3,0,0,0,3.2000000000000002,0,2.9478529070892172,0,3.1995844450063413,-0.0077106311135306882,0,0.00066330141753126535,3.0277206232173857,0,0.38070646177482959,-0.14513228387183155,0.025757968417008094,-0.047906693273723398,0.0014849540245491519,-0.0032589870795543966,0.0013803620095208687,-0.0025163851984017745,0.0011855558862059903,-0.0030864030135028097,0.001271797498984533,-0.00035464552419249302,-0.0041214964775211221,-0.0041214964775211221,false,false,false,0,0.025412510212114981,0,129.83234951227047,129.83234951227047,0,-0.26094992963948993,0,0,-0.26094992963948993,0,0,0.62490000000000001,lqr_stabilized_da_pmpc,preview,-0.052147092910782789,-0.0077106311135306882,0.056030548426476923,0.060152044903998045,0,0,1,25,20,20,2,false,false
8.9849999999999994,approach_stop,free_flight_controlled,0,3,0,0,0,3.2000000000000002,0,2.9478163772668053,0,3.1995876905099592,-0.0069014393397833704,0,0.00063480467915790265,3.0286586395609576,0,0.3807450442864701,-0.14415773770584775,0.025517548237336474,-0.048256986846784318,0.0014688054787219127,-0.0032028474962817132,0.0013676152466880974,-0.0025815260139471228,0.0011699395333863714,-0.0031599585995078115,0.0012700063101269499,-0.00036184851617935936,-0.0041214964775211221,-0.0041214964775211221,false,false,false,0,0.025312161680316272,0,129.83383378306738,129.83383378306738,0,-0.25704651216317731,0,0,-0.25704651216317731,0,0,0.62490000000000001,lqr_stabilized_da_pmpc,preview,-0.052183622733194657,-0.0069014393397833704,0.056030548426476923,0.060152044903998045,0,0,1,25,20,20,2,false,false
8.9900000000000002,approach_stop,free_flight_controlled,0,3,0,0,0,3.2000000000000002,0,2.947783891336635,0,3.1995907935787722,-0.006093082398704798,0,0.0006063276716080651,3.0296102688550515,0,0.38078420944444158,-0.14317362248158352,0.025275362813394972,-0.048612570841801386,0.0014529372221007131,-0.003147388086776537,0.0013545469110139167,-0.0026446021155889536,0.0011539596489985554,-0.0032318926667295718,0.0012681787729863154,-0.00036918499474062163,-0.0041214964775211221,-0.0041214964775211221,false,false,false,0,0.025210148568532625,0,129.83532891985575,129.83532891985575,0,-0.25318778362238448,0,0,-0.25318778362238448,0,0,0.62490000000000001,lqr_stabilized_da_pmpc,preview,-0.052216108663365013,-0.006093082398704798,0.056030548426476923,0.060152044903998045,0,0,1,25,20,20,2,false,false
8.995000000000001,approach_stop,free_flight_controlled,0,3,0,0,0,3.2000000000000002,0,2.9477554450031169,0,3.1995937543228314,-0.0052856084655984953,0,0.00057787497538937097,3.0305754138116932,0,0.38082396358112475,-0.14218003119142378,0.025031389812638721,-0.04897181991489348,0.0014373379882767949,-0.0030956870261877921,0.0013411732728664783,-0.0027033076288382665,0.0011376233043708711,-0.0033025902723968071,0.0012663142145085274,-0.00037665790841778178,-0.0041214964775211221,-0.0041214964775211221,false,false,false,0,0.025106520703433367,0,129.83683447345504,129.83683447345504,0,-0.24937235955416168,0,0,-0.24937235955416168,0,0,0.62490000000000001,lqr_stabilized_da_pmpc,preview,-0.052244554996883075,-0.0052856084655984953,0.056030548426476923,0.060152044903998045,0,0,1,25,20,20,2,false,false
