time,scenario,seed,protocol_mode,wind_x,wind_y,wind_z,x_ref,vx_ref,ax_ref,y_ref,z_ref,yaw_ref,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,uav_qw,uav_qx,uav_qy,uav_qz,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,tip_x,tip_y,tip_z,tip_relative_x,tip_equilibrium_relative_x,tip_displacement,wind_force_quad_x,wind_force_link_1_x,wind_force_link_2_x,wind_force_link_3_x,wind_force_link_4_x,wind_force_link_5_x,wind_force_cutter_x,wind_force_total_x,ax_cmd_raw,ax_cmd_limited,ax_saturated,solve_time_ms,controller,anchor_active,position_error_x,velocity_error_x,pid_integral_x,ax_reference_feedforward,ax_pid_feedback,ax_cmd_amplitude_limited,ax_slew_limited,thrust_cmd_raw_N,thrust_cmd_limited_N,mx_cmd_raw_Nm,my_cmd_raw_Nm,mz_cmd_raw_Nm,mx_cmd_limited_Nm,my_cmd_limited_Nm,mz_cmd_limited_Nm,inner_loop_saturated,roll_rad,pitch_rad,yaw_rad,task_position_error_x,task_velocity_error_x,theta_cutter_signed_rad,omega_cutter_y,task_pid_integral_x,task_lqr_feedback_ax,task_lqr_state_norm,reference_event,tip_velocity_world_x,tip_velocity_world_y,tip_velocity_world_z,cutter_axis_world_x,cutter_axis_world_y,cutter_axis_world_z,task_reference_tip_x,task_reference_tip_y,task_reference_tip_z,task_reference_axis_x,task_reference_axis_y,task_reference_axis_z,tip_task_x_error_m,tip_task_z_error_m,task_position_error_xz_m,position_error_3d_m,tip_speed_m_s,orientation_error_rad,orientation_error_deg
9.6349999999999998,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58431894484133406,-2.0327986622648959e-30,3.199883838061663,0.011860608740884003,-4.0003506745029628e-30,5.6139628115639937e-05,0.99992463942018084,8.5941995476969089e-32,-0.012276623331345096,7.7398211764813347e-33,-0.004501885226411601,0.00326810501344387,0.0039013283981775971,0.0045425940853517331,0.0056687600505183674,-6.9280396866037714e-05,0.00027622564988790104,0.00038790756645616312,0.00016193602969838544,-1.0043691021732372e-05,0.86888245547562648,-1.5459382733888216e-30,0.39319406739194662,0.28456351063429242,0.22500000000000001,0.05956351063429241,2.0944946924225336,0.16424669109688747,0.16409412611022953,0.16395228436356535,0.16381672306447592,0.16366980712085608,0.13296502856300044,3.0472393527415482,-0.21362746225289192,-0.21362746225289192,false,0.016400000000000001,task_lqr,false,0.34388245547562646,0.017280370224764668,0,0,0,-0.21362746225289192,false,129.91824002315263,129.91824002315263,-1.1640777908356184e-29,0.059347360823862813,3.8896717819384668e-32,-1.1640777908356184e-29,0.059347360823862813,3.8896717819384668e-32,false,1.717327655107628e-31,-0.024553863463584843,1.3372351625308852e-32,0.34388245547562646,0.017280370224764668,-0.01167496114670518,-0.0016004757808356414,0,-0.21362746225289192,0.2853905174161489,setpoint_issued,0.017280370224764668,-5.1750472425322656e-30,0.00053636442482853336,0.99993184841523064,1.558310864864738e-32,0.01167469592313204,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34388245547562646,0.0031940673919464979,0.34389728880939219,0.34389728880939219,0.017288692313218917,0.011674961146817306,0.66892599969184707
9.6400000000000006,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58437820010665753,-2.0528161398803784e-30,3.1998841154665785,0.011841403178103799,-4.0066231586214881e-30,5.4820203025510866e-05,0.99992456784819606,8.4888730261502747e-32,-0.012282451449057138,7.785013087259427e-33,-0.0045022216346997431,0.003269521160504869,0.0039032974422673326,0.0045434236257216138,0.0056687161185601858,-6.530304931356195e-05,0.0002901520354922997,0.00039965004012296375,0.00016986526562963745,-7.5259150793086118e-06,0.86896841879965703,-1.5718523733595589e-30,0.39319669789693612,0.2845902186929995,0.22500000000000001,0.059590218692999491,2.094568514449147,0.16425071718837533,0.16410048652550951,0.16396167594123187,0.1638296922011678,0.16368664503209476,0.13298389967944368,3.0473816310169699,-0.21362746225289192,-0.21362746225289192,false,0.016400000000000001,task_lqr,false,0.34396841879965712,0.017104915639471849,0,0,0,-0.21362746225289192,false,129.91828223874234,129.91828223874234,-1.164865558165124e-29,0.059307186414507329,3.8624579239776639e-32,-1.164865558165124e-29,0.059307186414507329,3.8624579239776639e-32,false,1.6962459441557278e-31,-0.024565520577912971,1.3487637730580341e-32,0.34396841879965712,0.017104915639471849,-0.011682783869872846,-0.0015286876813700011,0,-0.21362746225289192,0.2853905174161489,setpoint_issued,0.017104915639471849,-5.190575552068754e-30,0.0005158515816597951,0.99993175705672221,1.5671885838828952e-32,0.011682518112811442,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34396841879965701,0.003196697896935996,0.34398327286218516,0.34398327286218516,0.017112692420766219,0.011682783869876957,0.66937420870746478
9.6449999999999996,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58443735793114637,-2.0728647174535408e-30,3.1998843862818132,0.01182163353404357,-4.0127905229090683e-30,5.3503786880805631e-05,0.99992449722228915,8.3827231021009976e-32,-0.012288199817377575,7.8301497099821905e-33,-0.0045025382471016364,0.0032710061208965089,0.003905324304408314,0.0045442924761075164,0.0056686847854019026,-6.1360981967868139e-05,0.00030375340668929962,0.00041103269695911204,0.00017765556029303815,-5.0059358267619798e-06,0.86905350421220506,-1.5978438690160298e-30,0.39319922608469715,0.28461614628105869,0.22500000000000001,0.059616146281058685,2.0946424866517437,0.16425482523040319,0.16410694012225915,0.16397115318572555,0.16384272597703461,0.16370352309099526,0.1330026480287699,3.0475243022869316,-0.21362746225289192,-0.21362746225289192,false,0.016400000000000001,task_lqr,false,0.34405350421220515,0.01692920829634037,0,0,0,-0.21362746225289192,false,129.91832470426419,129.91832470426419,-1.165617499777133e-29,0.059261663691423688,3.8353381145538717e-32,-1.165617499777133e-29,0.059261663691423688,3.8353381145538717e-32,false,1.6749995171272683e-31,-0.024577018182248857,1.3603053612250369e-32,0.34405350421220515,0.01692920829634037,-0.011690248746951971,-0.0014573422769685344,0,-0.21362746225289192,0.2853905174161489,setpoint_issued,0.01692920829634037,-5.2060053825381783e-30,0.00049543868341273597,0.99993166982029957,1.576059762761308e-32,0.011689982480139806,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34405350421220504,0.0031992260846970266,0.34406837809981727,0.34406837809981727,0.01693645633035144,0.011690248747012685,0.66980191466192562
9.6500000000000004,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58449641551011855,-2.0929438675277368e-30,3.1998846505230421,0.011801306093987794,-4.0188520242795115e-30,5.2190629536964327e-05,0.99992442755620381,8.2757492362779863e-32,-0.012293867430436938,7.8752278889455134e-33,-0.0045028351992567111,0.0032725583550276003,0.0039074071601021259,0.0045451998643637271,0.0056686660313146134,-5.743848294343828e-05,0.00031706324222871958,0.00042204619021729518,0.00018527680773283885,-2.4958451073543712e-06,0.86913771048891941,-1.6239122653935597e-30,0.39320165247086014,0.28464129497880086,0.22500000000000001,0.059641294978800857,2.0947165921781892,0.1642590136981352,0.16411348589500865,0.1639807162766658,0.16385582466327461,0.16372044049429713,0.13302127309154591,3.0476673462971164,-0.21446966983517329,-0.21446966983517329,false,0.019099999999999999,task_lqr,false,0.3441377104889195,0.016753263919693367,0,0,0,-0.21446966983517329,false,129.91864156165681,129.91864156165681,-1.1663329280096888e-29,0.05788393874450691,3.9201137893420542e-32,-1.1663329280096888e-29,0.05788393874450691,3.9201137893420542e-32,false,1.6535882673214153e-31,-0.024588354264668127,1.37185930311943e-32,0.3441377104889195,0.016753263919693367,-0.011697358057622424,-0.0013864652057285175,0,-0.21446966983517329,0.28598341382222747,setpoint_issued,0.016753263919693367,-5.221335706069112e-30,0.00047513191169945492,0.99993158668731341,1.5849235466960549e-32,0.01169709130473431,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34413771048891939,0.0032016524708600169,0.34415260330135444,0.34415260330135444,0.016760000068508793,0.011697358057645194,0.67020924815641592
9.6549999999999994,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58455536975981737,-2.1130530589794342e-30,3.1998849084494174,0.011780299841102078,-4.0248069390521794e-30,5.0977623064833841e-05,0.99992435877437202,8.1679509156756846e-32,-0.012299460543437222,7.9202492683103374e-33,-0.0045031060701157324,0.0032741893139837538,0.0039095450806389941,0.0045461414405337207,0.0056686584502955934,-5.1019112229676121e-05,0.00033518992795596235,0.00043316722725067686,0.00019138083688243751,-5.3822309342215128e-07,0.8692210364110412,-1.6500570599754965e-30,0.39320397764536785,0.28466566665122384,0.22500000000000001,0.059665666651223831,2.0947910510858541,0.16426305562389479,0.16411985985440453,0.16399021768991121,0.16386893320596527,0.16373738267280469,0.13303977680022225,3.0478102769330566,-0.21446966983517329,-0.21446966983517329,false,0.019099999999999999,task_lqr,false,0.34422103641104129,0.016577067631747197,0,0,0,-0.21446966983517329,false,129.91868012362184,129.91868012362184,-1.1670126549423701e-29,0.057868143417275267,3.8895491760476954e-32,-1.1670126549423701e-29,0.057868143417275267,3.8895491760476954e-32,false,1.6320120914080238e-31,-0.024599541336487753,1.3834258144393826e-32,0.34422103641104129,0.016577067631747197,-0.011704113125381181,-0.0013155907287929276,0,-0.21446966983517329,0.28598341382222747,setpoint_issued,0.016577067631747197,-5.2365645283816339e-30,0.0004549424478654941,0.99993150764985406,1.5937801752152607e-32,0.011703845910089565,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34422103641104118,0.0032039776453677282,0.34423594725223478,0.34423594725223478,0.016583309196248813,0.01170411312549814,0.67059628503471425
9.6600000000000001,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58461421757631737,-2.1331917569672316e-30,3.1998851603128151,0.011758734283182826,-4.0306545038020294e-30,4.9765512654507199e-05,0.99992429080801315,8.0593276526457803e-32,-0.012304984847206457,7.9652153773226838e-33,-0.004503346257493975,0.0032759090857684583,0.0039117391022933665,0.0045471139228419628,0.0056686606672846519,-4.5137601441297365e-05,0.00035258764568926829,0.00044445054790001538,0.00019763824068004429,1.4302830216065675e-06,0.86930348081314401,-1.676277745144282e-30,0.39320620197987421,0.28468926323682664,0.22500000000000001,0.059689263236826634,2.0948657416773786,0.16426718357185152,0.16412631086886795,0.16399977189029036,0.16388207919022807,0.16375435168381361,0.13305815566469378,3.0479535945471241,-0.21446966983517329,-0.21446966983517329,false,0.019099999999999999,task_lqr,false,0.3443034808131441,0.016400658998711501,0,0,0,-0.21446966983517329,false,129.91871899800594,129.91871899800594,-1.1676559348187658e-29,0.05784497257131635,3.859176476557355e-32,-1.1676559348187658e-29,0.05784497257131635,3.859176476557355e-32,false,1.6102708911742294e-31,-0.024610590780195146,1.3950051010155867e-32,0.3443034808131441,0.016400658998711501,-0.011710514263814238,-0.0012449024248760369,0,-0.21446966983517329,0.28598341382222747,setpoint_issued,0.016400658998711501,-5.2516918064642968e-30,0.00043479786130306837,0.99993143271143003,1.6026298650748231e-32,0.011710246609853781,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34430348081314399,0.0032062019798740904,0.34431840878928149,0.34431840878928149,0.016406421449304851,0.011710514263954121,0.67096304325232081
9.6650000000000009,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58467295618318738,-2.1533594228826626e-30,3.1998854061189985,0.011736617358973574,-4.0363939751114082e-30,4.8554801218039156e-05,0.99992422368047373,7.949878984332508e-32,-0.012310438538153792,8.0101228112852432e-33,-0.0045035580487403073,0.0032777141099823168,0.0039139895559259646,0.0045481180204782817,0.0056686728129644332,-3.9642234435504474e-05,0.00036929408785475211,0.00045571489237760282,0.00020402210319702619,3.4364519119530876e-06,0.86938504267910766,-1.70257381059736e-30,0.39320832572943665,0.28471208649592028,0.22500000000000001,0.059712086495920275,2.0949406383602756,0.1642713973777532,0.16413284465397096,0.16400938649200716,0.16389526640874949,0.16377134750330011,0.13307640844368218,3.0480972892397391,-0.21446966983517329,-0.21446966983517329,false,0.019099999999999999,task_lqr,false,0.34438504267910763,0.016224056175781033,0,0,0,-0.21446966983517329,false,129.91875816309442,129.91875816309442,-1.1682625614463136e-29,0.057814816590394148,3.8289867479310026e-32,-1.1682625614463136e-29,0.057814816590394148,3.8289867479310026e-32,false,1.5883645753068421e-31,-0.024621498988307552,1.4065965041582362e-32,0.34438504267910763,0.016224056175781033,-0.011716562542124402,-0.0011744564052483127,0,-0.21446966983517329,0.28598341382222747,setpoint_issued,0.016224056175781033,-5.2667165076866114e-30,0.00041471061799822491,0.99993136186631137,1.6114717076226465e-32,0.011716294473235691,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34438504267910763,0.0032083257294365231,0.34439998689761436,0.34439998689761436,0.016229355615414283,0.011716562542136415,0.67130958406548735
9.6699999999999999,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.5847315828421551,-2.1735555143999756e-30,3.1998856458760656,0.011713956404704214,-4.0420246094880116e-30,4.7345920655659336e-05,0.99992415741329388,7.8396044737915624e-32,-0.012315819961082749,8.0549681683837166e-33,-0.004503743094139841,0.0032796010568986347,0.0039162960128938228,0.0045491542632620612,0.0056686951039614216,-3.4426864316707451e-05,0.00038536155612812741,0.00046683443950792583,0.00021048972461388114,5.4892855199078785e-06,0.86946572108213838,-1.7289447408646616e-30,0.39321034921219178,0.28473413823998328,0.22500000000000001,0.059734138239983275,2.0950157175782982,0.16427569620295687,0.16413946467180227,0.16401906721057338,0.16390849819304104,0.16378837015855546,0.13309453406402399,3.0482413480792516,-0.21446966983517329,-0.21446966983517329,false,0.019099999999999999,task_lqr,false,0.34446572108213835,0.01604727672928901,0,0,0,-0.21446966983517329,false,129.91879760024366,129.91879760024366,-1.1688323288059077e-29,0.057778003993692637,3.7989713535381974e-32,-1.1688323288059077e-29,0.057778003993692637,3.7989713535381974e-32,false,1.5662930576760152e-31,-0.024632262650152757,1.4181993605383957e-32,0.34446572108213835,0.01604727672928901,-0.011722259311829922,-0.001104308312605527,0,-0.21446966983517329,0.28598341382222747,setpoint_issued,0.01604727672928901,-5.281637597632075e-30,0.00039469321458093342,0.99993129510505396,1.6203047924274179e-32,0.011721990851735418,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34446572108213835,0.0032103492121916544,0.34448068065234333,0.34448068065234333,0.016052129863666591,0.011722259311886011,0.67163598492899701
9.6750000000000007,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58479009485054034,-2.1937794854758222e-30,3.199885879594131,0.011690758348606613,-4.0475456633899263e-30,4.6139248364489802e-05,0.99992409202647459,7.7285037101219211e-32,-0.012321127587571494,8.0997480514388625e-33,-0.0045039025946615923,0.0032815668725801896,0.0039186575183405709,0.0045502229497731174,0.0056687277725016019,-2.9415937592123503e-05,0.00040084680039532402,0.00047772223250037868,0.00021699256991707566,7.5869676117233838e-06,0.86954551518187806,-1.7553900152993606e-30,0.39321227280724919,0.28475542033133772,0.22500000000000001,0.059755420331337711,2.09509095736485,0.16428007881311182,0.1641461728378146,0.16402881826153037,0.16392177732520713,0.16380541961759076,0.13311253161330977,3.0483857558334142,-0.21446966983517329,-0.21446966983517329,false,0.019099999999999999,task_lqr,false,0.34454551518187804,0.015870337673326535,0,0,0,-0.21446966983517329,false,129.9188372931477,129.9188372931477,-1.1693650310676065e-29,0.057734815320451396,3.7691219336107274e-32,-1.1693650310676065e-29,0.057734815320451396,3.7691219336107274e-32,false,1.5440562573622543e-31,-0.024642878708626623,1.429813003001866e-32,0.34454551518187804,0.015870337673326535,-0.011727606194772214,-0.0010345102648080242,0,-0.21446966983517329,0.28598341382222747,setpoint_issued,0.015870337673326535,-5.2964540400074649e-30,0.00037475746256940246,0.99993123241464665,1.629128207673973e-32,0.011727337367153083,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34454551518187804,0.0032122728072490614,0.34456048921565852,0.34456048921565852,0.01587476176265833,0.011727606194894682,0.67194233875894405
9.6799999999999997,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58484848953957258,-2.2140307863490734e-30,3.1998861072850873,0.011667029845583956,-4.0529563932509112e-30,4.4935119252489634e-05,0.99992402753867515,7.6165763086007682e-32,-0.012326359999344106,8.1444590691981871e-33,-0.0045040374287735321,0.0032836087859249704,0.0039210727548557736,0.0045513241339714908,0.0056687710247449816,-2.4554715369196601e-05,0.00041580553568779793,0.0004883186080683851,0.00022348204206793589,9.7215140457760372e-06,0.86962442422174902,-1.7819091080684054e-30,0.39321409695021947,0.28477593468217643,0.22500000000000001,0.059775934682176429,2.0951663370204101,0.164284543749493,0.1641529699935956,0.16403864266465482,0.16393510601628467,0.16382249572824034,0.13313040032732371,3.0485304955000023,-0.21446966983517329,-0.21446966983517329,false,0.019099999999999999,task_lqr,false,0.34462442422174899,0.015693255514158948,0,0,0,-0.21446966983517329,false,129.91887722730337,129.91887722730337,-1.1698604626043074e-29,0.057685493381698871,3.7394303815361162e-32,-1.1698604626043074e-29,0.057685493381698871,3.7394303815361162e-32,false,1.5216540986838443e-31,-0.024653344326933148,1.4414367611896834e-32,0.34462442422174899,0.015693255514158948,-0.011732605061009049,-0.00096510925385509647,0,-0.21446966983517329,0.28598341382222747,setpoint_issued,0.015693255514158948,-5.3111647966144602e-30,0.00035491410676677815,0.99993117377876195,1.6379410407131876e-32,0.011732335889483407,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34462442422174899,0.0032140969502193473,0.34463941183413344,0.34463941183413344,0.015697268318273158,0.01173260506116711,0.67222875269870441
9.6850000000000005,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58490676427327437,-2.234308863540762e-30,3.1998863289624153,0.011642777371644684,-4.0582560555058708e-30,4.3733834641418794e-05,0.99992396396737215,7.5038219108205199e-32,-0.012331515875006714,8.1890978373147027e-33,-0.0045041482393243142,0.0032857242957472325,0.0039235401575743187,0.0045524576336677686,0.0056688250181113047,-1.9802836006095013e-05,0.00043028969013492635,0.00049858313444435423,0.00022991265684364304,1.1881817995520469e-05,0.86970244752653203,-1.8085014881430094e-30,0.39321582212738987,0.28479568325325766,0.22500000000000001,0.059795683253257653,2.0952418368734209,0.16428908943327836,0.16415985622526891,0.1640485424781668,0.16394848592319178,0.16383959818907493,0.13314813957479715,3.0486755486971995,-0.21446966983517329,-0.21446966983517329,false,0.019099999999999999,task_lqr,false,0.34470244752653201,0.015516046296814537,0,0,0,-0.21446966983517329,false,129.9189173896151,129.9189173896151,-1.1703184180040229e-29,0.057630250953210407,3.7098888238255682e-32,-1.1703184180040229e-29,0.057630250953210407,3.7098888238255682e-32,false,1.4990865112245611e-31,-0.024663656862054802,1.4530699620262428e-32,0.34470244752653201,0.015516046296814537,-0.01173725800118859,-0.00089614646707250156,0,-0.21446966983517329,0.28598341382222747,setpoint_issued,0.015516046296814537,-5.3257688273597305e-30,0.00033517265595696633,0.99993111917808064,1.6467423786790384e-32,0.011736988509291639,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34470244752653201,0.0032158221273897447,0.3447174478362483,0.3447174478362483,0.015519666020703969,0.011737258001352434,0.6724953465336504
9.6899999999999995,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58496491644774418,-2.2546131598541506e-30,3.1998865446410321,0.011618007290999483,-4.0634439066164772e-30,4.2535668983681465e-05,0.99992390132899045,7.3902401848274385e-32,-0.01233659397933649,8.2336609790913396e-33,-0.0045042354940224268,0.0032879111483886882,0.0039260579954537803,0.0045536230505486301,0.0056688898509025211,-1.5130036486909203e-05,0.00044434622029859824,0.00050848899699287007,0.00023624362194316255,1.4055593783737342e-05,0.8697795845001759,-1.83516661928924e-30,0.39321744886939636,0.28481466805243172,0.22500000000000001,0.059814668052431713,2.0953174381000532,0.16429371422805858,0.16416683107970853,0.16405851898086291,0.1639619181866136,0.16385672654017791,0.13316574884135132,3.0488208959568257,-0.21446966983517329,-0.21446966983517329,false,0.019099999999999999,task_lqr,false,0.34477958450017587,0.015338725650595743,0,0,0,-0.21446966983517329,false,129.91895776809858,129.91895776809858,-1.1707386920812043e-29,0.057569276645663289,3.6804896031332405e-32,-1.1707386920812043e-29,0.057569276645663289,3.6804896031332405e-32,false,1.4763534298615976e-31,-0.024673813843329021,1.4647119301075272e-32,0.34477958450017587,0.015338725650595743,-0.011741567297067199,-0.00082765717585105581,0,-0.21446966983517329,0.28598341382222747,setpoint_issued,0.015338725650595743,-5.3402650902878791e-30,0.00031554134479787734,0.99993106859064174,1.6555313091080761e-32,0.011741297508233434,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34477958450017587,0.0032174488693962333,0.34479459663014023,0.34479459663014023,0.015341970894396869,0.01174156729708776,0.67274225099195828
9.6950000000000003,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58502294349072526,-2.2749431143749307e-30,3.1998867543371703,0.011592725904358041,-4.0685192030969251e-30,4.1340875016311687e-05,0.99992383963900322,7.2758308252613122e-32,-0.012341593154538975,8.2781451260474706e-33,-0.0045042995282765031,0.0032901673118166039,0.0039286244289900929,0.0045548197954869973,0.0056689655596569421,-1.0513276305434974e-05,0.00045801680237072997,0.00051801908448655684,0.00024243945497334866,1.6230575084174179e-05,0.86985583462382465,-1.8619039600588319e-30,0.39321897774494846,0.2848328911330994,0.22500000000000001,0.059832891133099392,2.0953931225861271,0.16429841647645294,0.16417389371281918,0.16406857281524925,0.1639754034788195,0.16387388016587756,0.13318322771374794,3.0489665169490938,-0.21446966983517329,-0.21446966983517329,false,0.019099999999999999,task_lqr,false,0.34485583462382474,0.015161308831752722,0,0,0,-0.21446966983517329,false,129.91899835165194,129.91899835165194,-1.1711210798873569e-29,0.057502739454423378,3.6512252638197105e-32,-1.1711210798873569e-29,0.057502739454423378,3.6512252638197105e-32,false,1.4534547947936381e-31,-0.024683812954961495,1.4763619880128927e-32,0.34485583462382474,0.015161308831752722,-0.011745535392384449,-0.00075967095861053302,0,-0.21446966983517329,0.28598341382222747,setpoint_issued,0.015161308831752722,-5.3546525416271117e-30,0.00029602717351700028,0.99993102199218098,1.6643069205243229e-32,0.011745265329931824,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34485583462382463,0.003218977744948337,0.34487085770157089,0.34487085770157089,0.015164198547211242,0.011745535392468727,0.67296960610999301
9.7000000000000011,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58508084286137996,-2.2952981624715492e-30,3.1998869580682814,0.011566939484116925,-4.0734812015398086e-30,4.0149687777428242e-05,0.99992377891202411,7.1605935534960643e-32,-0.012346512313045888,8.322546918348933e-33,-0.0045043405761075921,0.0032924909494781956,0.0039312375514913359,0.004556047115407043,0.0056690521211653572,-5.934778630474735e-06,0.00047133799165515974,0.00052716325402473862,0.00024847003959714271,1.8395215739439408e-05,0.86993119745405367,-1.8887129637802223e-30,0.39322040935482305,0.28485035459267372,0.22500000000000001,0.05985035459267371,2.0954688728198483,0.16430319452078984,0.16418104299242398,0.16407870410122369,0.1639889420547174,0.16389105830427236,0.13320057586508327,3.049112390658359,-0.2154745781212819,-0.2154745781212819,false,0.02,task_lqr,false,0.34493119745405376,0.014983810762479691,0,0,0,-0.2154745781212819,false,129.91936764517806,129.91936764517806,-1.171464806953111e-29,0.055847467689970232,3.7575155017014878e-32,-1.171464806953111e-29,0.055847467689970232,3.7575155017014878e-32,false,1.4303905515690399e-31,-0.024693652021620906,1.4880194565575784e-32,0.34493119745405376,0.014983810762479691,-0.011749164865360059,-0.00069221210662613174,0,-0.2154745781212819,0.28656329651241008,setpoint_issued,0.014983810762479691,-5.3689301358413734e-30,0.00027663599072492838,0.99993097935647157,1.6730683029703976e-32,0.011748894552476248,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34493119745405365,0.0032204093548229284,0.34494623061210566,0.34494623061210566,0.014986364216752727,0.011749164865462904,0.67317755959441605
9.7050000000000001,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58513861167969583,-2.3156777358479928e-30,3.1998871561432312,0.011540502386729254,-4.0783291795573793e-30,3.9078139015894432e-05,0.99992371905567901,7.0445281190650919e-32,-0.012351359028774904,8.3668689209650708e-33,-0.0045043510527842069,0.0032948957099272914,0.0039338965300125834,0.0045573000145389788,0.0056691478711820226,1.6071733860695112e-06,0.00049040233492147318,0.00053649124680654379,0.00025273150372775625,1.9904472462509502e-05,0.87000567253498717,-1.9155930756330907e-30,0.39322174438292357,0.28486706085529134,0.22500000000000001,0.059867060855291337,2.0955449540444779,0.16430777767284915,0.1641879639551562,0.16408873672803131,0.16400246819591796,0.16390824378936186,0.13321779588205002,3.0492579402678448,-0.2154745781212819,-0.2154745781212819,false,0.02,task_lqr,false,0.34500567253498715,0.014806209879953396,0,0,0,-0.2154745781212819,false,129.91940335041377,129.91940335041377,-1.1717708785440396e-29,0.055818028708044191,3.7240869919034848e-32,-1.1717708785440396e-29,0.055818028708044191,3.7240869919034848e-32,false,1.4071606489183014e-31,-0.024703346192269278,1.4996847176999257e-32,0.34500567253498715,0.014806209879953396,-0.01175245712420819,-0.00062471954148246903,0,-0.2154745781212819,0.28656329651241008,setpoint_issued,0.014806209879953396,-5.3830956577236885e-30,0.0002573804497131095,0.9999309406706498,1.6818158707944469e-32,0.011752186584026868,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34500567253498715,0.0032217443829234416,0.34502071491171032,0.34502071491171032,0.014808446768825017,0.011752457124363087,0.67336619213446092
9.7100000000000009,task_acquire_crosswind,-1,free_flight_controlled,3,0,0,0.29999999999999999,0,0,0,3.2000000000000002,0,0.58519624703548045,-2.3360812624905785e-30,3.1998873488618433,0.011513556008732634,-4.0830623725074756e-30,3.8007236326907124e-05,0.99992365998577559,6.9276342982456913e-32,-0.012356140200354665,8.4111135534905377e-33,-0.004504325547855576,0.003297393603533458,0.0039366028811423639,0.0045585747933346247,0.0056692511930556263,8.4908319315644551e-06,0.00050859061755900074,0.00054606940530656819,0.00025722112984534359,2.1432460359589365e-05,0.87007925945547826,-1.942543735630229e-30,0.39322298324646854,0.28488301241999781,0.22500000000000001,0.0598830124199978,2.0956212235298102,0.16431244360789474,0.16419495369080778,0.16409880730331144,0.16401601486292375,0.16392543931749187,0.1332348838599027,3.0494037661721429,-0.2154745781212819,-0.2154745781212819,false,0.02,task_lqr,false,0.34507925945547824,0.014628549640113704,0,0,0,-0.2154745781212819,false,129.9194393439565,129.9194393439565,-1.1720384490406962e-29,0.055780601042857397,3.6909122887932754e-32,-1.1720384490406962e-29,0.055780601042857397,3.6909122887932754e-32,false,1.3837650409858461e-31,-0.024712909265191478,1.5113581392922529e-32,0.34507925945547824,0.014628549640113704,-0.011755412346869647,-0.00055740754556859496,0,-0.2154745781212819,0.28656329651241008,setpoint_issued,0.014628549640113704,-5.3971492585852569e-30,0.00023817231083459324,0.99993090593595679,1.6905500086502918e-32,0.011755141602551325,0.52500000000000002,0,0.39000000000000012,1,0,0,0.34507925945547824,0.0032229832464684138,0.34509431019266062,0.34509431019266062,0.014630488393178098,0.011755412346899205,0.67353551391330246
